gameid,time,roundNum,sender,contents
4505-b,1476468877875,1,speaker,"lavender"
4505-b,1476468889578,2,speaker,"yellow"
4505-b,1476468898952,3,speaker,"brown"
4505-b,1476468908046,4,speaker,"orange"
4505-b,1476468936371,5,speaker,"darker purple, more neon less pink"
4505-b,1476468966102,6,speaker,"beige with greenish tinge"
4505-b,1476468980487,7,speaker,"neon purple"
4505-b,1476469004819,8,speaker,"purplish blue, darker"
4505-b,1476469023011,9,speaker,"blue"
4505-b,1476469031917,10,speaker,"yellow"
4505-b,1476469039988,11,speaker,"green"
4505-b,1476469069895,12,speaker,"purple, NOT the neon pink"
4505-b,1476469081004,13,speaker,"brown"
4505-b,1476469093786,14,speaker,"blue"
4505-b,1476469102952,15,speaker,"red"
4505-b,1476469121457,16,speaker,"blueish grey"
4505-b,1476469130877,17,speaker,"yellow"
4505-b,1476469147271,18,speaker,"darker orange"
4505-b,1476469191282,19,speaker,"greyish with green tinge but NOT the bright green"
4505-b,1476469201033,20,speaker,"grey"
4505-b,1476469228817,21,speaker,"blueish, NOT the bright blue or purple"
4505-b,1476469265296,22,speaker,"blueish green, NOT the brighter one"
4505-b,1476469276168,23,speaker,"green"
4505-b,1476469285363,24,speaker,"yellow"
4505-b,1476469294386,25,speaker,"pink"
4505-b,1476469310150,26,speaker,"bright neon blue"
4505-b,1476469332356,27,speaker,"true medium grey"
4505-b,1476469375132,28,speaker,"blueish green, middle color between brightest and darkest"
4505-b,1476469388284,29,speaker,"purple"
4505-b,1476469402763,30,speaker,"neon purple, hot pink"
4505-b,1476469456958,31,speaker,"medium grey, slightly darker than light grey one"
4505-b,1476469481524,32,speaker,"blueish purple"
4505-b,1476469496095,33,speaker,"neon purple"
4505-b,1476469506388,34,speaker,"orange"
4505-b,1476469530698,35,speaker,"darker of the 2 greys"
4505-b,1476469542825,36,speaker,"neon green"
4505-b,1476469560842,37,speaker,"hot pink"
4505-b,1476469569343,38,speaker,"red"
4505-b,1476469579276,39,speaker,"neon blue"
4505-b,1476469593976,40,speaker,"reddish"
4505-b,1476469603327,41,speaker,"neon green"
4505-b,1476469623369,42,speaker,"grey, not the blueish grey"
4505-b,1476469642005,43,speaker,"brighter blue"
4505-b,1476469651775,44,speaker,"yellow"
4505-b,1476469661844,45,speaker,"neon green"
4505-b,1476469679486,46,speaker,"purple/lavender"
4505-b,1476469690864,47,speaker,"yellow"
4505-b,1476469703903,48,speaker,"orange"
4505-b,1476469721767,49,speaker,"purple, not the 2 pinks"
4505-b,1476469740112,50,speaker,"blueish purple"
