gameid,time,roundNum,sender,contents
5958-d,1476998318514,1,speaker,"lime green"
5958-d,1476998331980,2,speaker,"blue purple"
5958-d,1476998347151,3,listener,"sorry"
5958-d,1476998361054,3,speaker,"pastel green"
5958-d,1476998394503,4,speaker,"dull green"
5958-d,1476998406571,5,speaker,"bright green"
5958-d,1476998419723,6,speaker,"blue"
5958-d,1476998435280,7,speaker,"hot pink"
5958-d,1476998450733,8,speaker,"puke yellowish green"
5958-d,1476998461843,9,speaker,"pure blue"
5958-d,1476998479550,10,speaker,"teal ish"
5958-d,1476998495954,11,speaker,"brown"
5958-d,1476998505669,12,speaker,"teal"
5958-d,1476998518290,13,speaker,"dirty pink"
5958-d,1476998534761,14,speaker,"ugly green"
5958-d,1476998547201,15,speaker,"teal"
5958-d,1476998574337,15,listener,"I have lime green, kind of a grass green, and a very dull green"
5958-d,1476998582476,15,speaker,"dull green"
5958-d,1476998591873,16,speaker,"orange"
5958-d,1476998606512,17,speaker,"pink"
5958-d,1476998618125,18,speaker,"brown"
5958-d,1476998627884,19,speaker,"lime green"
5958-d,1476998642323,20,speaker,"bright green"
5958-d,1476998670149,21,speaker,"a very sad purple pink"
5958-d,1476998697974,22,speaker,"bright green"
5958-d,1476998709506,23,speaker,"bright green"
5958-d,1476998721658,24,speaker,"bright green"
5958-d,1476998754359,25,speaker,"sky blue sort of"
5958-d,1476998768810,26,speaker,"yellow"
5958-d,1476998792978,27,speaker,"grey"
5958-d,1476998818822,28,speaker,"purple dark"
5958-d,1476998838064,29,speaker,"blue purple"
5958-d,1476998879025,30,speaker,"very dull pink"
5958-d,1476998889917,31,speaker,"hot pink"
5958-d,1476998904998,32,speaker,"sky blue"
5958-d,1476998920270,33,speaker,"dark green"
5958-d,1476998938442,34,speaker,"bright sky blue"
5958-d,1476998953622,35,speaker,"red"
5958-d,1476998980080,36,speaker,"dull rose purple"
5958-d,1476998991844,37,speaker,"hot pink"
5958-d,1476999003988,38,speaker,"bright green"
5958-d,1476999024466,39,speaker,"grass green"
5958-d,1476999039236,40,speaker,"bright sky blue"
5958-d,1476999048423,41,speaker,"lime green"
5958-d,1476999057851,42,speaker,"purple"
5958-d,1476999069919,43,speaker,"bright green"
5958-d,1476999081127,44,speaker,"purple"
5958-d,1476999111925,45,speaker,"dark purple"
5958-d,1476999121060,46,speaker,"blue"
5958-d,1476999153324,47,speaker,"darker green"
5958-d,1476999180668,47,listener,"I have an olive green or different green"
5958-d,1476999188012,47,speaker,"different"
5958-d,1476999201192,48,speaker,"olive "
5958-d,1476999216715,49,speaker,"burnt yellow"
5958-d,1476999257141,50,speaker,"greenish blue"
