gameid,time,roundNum,sender,contents
4314-7,1476495170660,1,speaker,"The most brightest and most blue of the 3"
4314-7,1476495202125,1,listener,"bright green or the more blue one?"
4314-7,1476495211999,1,speaker,"more blue"
4314-7,1476495225633,2,speaker,"brown"
4314-7,1476495237712,3,speaker,"bright blue"
4314-7,1476495250484,4,speaker,"hot pink"
4314-7,1476495276323,5,speaker,"grey with slight green undertones"
4314-7,1476495287922,6,speaker,"green"
4314-7,1476495298611,7,speaker,"grey"
4314-7,1476495314680,8,speaker,"grey (same as before)"
4314-7,1476495366730,9,speaker,"purple...possibly the medium shade"
4314-7,1476495393893,9,speaker,"um, not bright purple"
4314-7,1476495402047,9,speaker,"not the greyish purple"
4314-7,1476495419414,9,listener,"one is bright, one is kinda a dull rose kinda, and one is kinda purple. ok"
4314-7,1476495432760,10,speaker,"purple"
4314-7,1476495447358,11,speaker,"purple"
4314-7,1476495470081,12,speaker,"brighter yellow"
4314-7,1476495506530,13,speaker,"grey, not purple, not greyish/purple"
4314-7,1476495542652,13,speaker,"may have some screen differences here...not the one that has brown undertones...just grey"
4314-7,1476495548006,13,listener,"one looks kinda khaki grey and then one is kinda bluish grey"
4314-7,1476495569751,14,speaker,"yellow"
4314-7,1476495578150,15,speaker,"grey"
4314-7,1476495605867,16,speaker,"bright blue, more aqua"
4314-7,1476495619021,17,speaker,"yellow"
4314-7,1476495629917,18,speaker,"purple"
4314-7,1476495649497,19,speaker,"greenish brown"
4314-7,1476495661799,20,speaker,"greyish purple"
4314-7,1476495692778,21,speaker,"darker blue"
4314-7,1476495699689,21,speaker,"deeper blue"
4314-7,1476495708360,21,speaker,"brighter blue"
4314-7,1476495721003,21,speaker,"more vibrant"
4314-7,1476495731251,21,listener,"I think we have a little screen differences too. one is a bright blue and one looks kinda dull blue"
4314-7,1476495737263,21,speaker,"not dull"
4314-7,1476495745943,22,speaker,"pink"
4314-7,1476495763444,23,speaker,"blue/green"
4314-7,1476495781668,24,speaker,"pink"
4314-7,1476495821961,25,speaker,"sandy brown, not dull and greyish"
4314-7,1476495835546,26,speaker,"blue"
4314-7,1476495844199,27,speaker,"yellow"
4314-7,1476495862981,28,speaker,"dull purple"
4314-7,1476495877213,29,speaker,"dull green"
4314-7,1476495895449,30,speaker,"dull purple"
4314-7,1476495915786,31,speaker,"dull pink"
4314-7,1476495932466,32,listener,"last one looked orange"
4314-7,1476495936894,32,listener,"lol"
4314-7,1476495969863,32,speaker,"haha, this one is grey. not the blueish one or the purple one"
4314-7,1476496001244,33,speaker,"bright green"
4314-7,1476496015472,34,speaker,"purple"
4314-7,1476496024645,35,speaker,"purple"
4314-7,1476496043285,36,speaker,"oh boy, um..."
4314-7,1476496061109,36,listener,"yellow, bright green, or dull green?"
4314-7,1476496082720,36,speaker,"dull green"
4314-7,1476496101188,37,speaker,"bright purple. very vibrant"
4314-7,1476496127353,38,speaker,"not green, not blue, it's grey"
4314-7,1476496141583,39,speaker,"grey"
4314-7,1476496154159,40,speaker,"more grey"
4314-7,1476496170497,41,speaker,"dull purple"
4314-7,1476496212220,42,speaker,"not bright purple, not dull greyish/purple, it's the medium purple shade"
4314-7,1476496235634,43,speaker,"grey"
4314-7,1476496246595,44,speaker,"bright red"
4314-7,1476496263887,45,speaker,"blue/grey"
4314-7,1476496275728,46,speaker,"bright green"
4314-7,1476496288090,47,speaker,"bright green"
4314-7,1476496321203,48,speaker,"not blue, not grey, it's more blue/grey"
4314-7,1476496358356,49,speaker,"not khaki, not dull green, it's brighter green"
4314-7,1476496404928,50,speaker,"not bright blue, not grey, it's a couple more shades blue"
