gameid,time,roundNum,sender,contents
2891-d,1476998624884,1,speaker,"blue"
2891-d,1476998635326,2,speaker,"lemon green"
2891-d,1476998647842,3,speaker,"lemon green"
2891-d,1476998656330,4,speaker,"dull green"
2891-d,1476998675249,5,speaker,"tan"
2891-d,1476998684457,6,speaker,"purple"
2891-d,1476998692252,7,speaker,"green"
2891-d,1476998699224,8,speaker,"yellow"
2891-d,1476998708108,9,speaker,"dullest"
2891-d,1476998717065,10,speaker,"bluish"
2891-d,1476998725619,11,speaker,"hot pink"
2891-d,1476998733678,12,speaker,"blue"
2891-d,1476998744330,13,speaker,"orangish"
2891-d,1476998751627,14,speaker,"purple"
2891-d,1476998760176,15,speaker,"dullest"
2891-d,1476998767618,16,speaker,"orange"
2891-d,1476998776573,17,speaker,"gray"
2891-d,1476998786632,18,speaker,"purplish"
2891-d,1476998795843,19,speaker,"dullest"
2891-d,1476998803612,20,speaker,"blue"
2891-d,1476998811787,21,speaker,"pink"
2891-d,1476998820357,22,speaker,"green"
2891-d,1476998828910,23,speaker,"lemon green"
2891-d,1476998837252,24,speaker,"dullest"
2891-d,1476998844774,25,speaker,"hot pink"
2891-d,1476998854517,26,speaker,"neon purple"
2891-d,1476998861958,27,speaker,"blue"
2891-d,1476998868807,28,speaker,"purp"
2891-d,1476998879807,29,speaker,"seafoam green"
2891-d,1476998887747,30,speaker,"dullest"
2891-d,1476998896853,31,speaker,"green"
2891-d,1476998913142,32,speaker,"bluish green"
2891-d,1476998921837,33,speaker,"green"
2891-d,1476998931856,34,speaker,"dark pink"
2891-d,1476998947593,35,speaker,"bright orange"
2891-d,1476998955647,36,speaker,"green"
2891-d,1476998963777,37,speaker,"dullest"
2891-d,1476998972073,38,speaker,"orange"
2891-d,1476998987722,39,speaker,"not dull pink or bright"
2891-d,1476998999299,40,speaker,"dullest"
2891-d,1476999009089,41,speaker,"seafoam green"
2891-d,1476999016475,42,speaker,"gray"
2891-d,1476999028283,43,speaker,"dullest"
2891-d,1476999037157,44,speaker,"pinkish"
2891-d,1476999045819,45,speaker,"aqua"
2891-d,1476999054548,46,speaker,"blue"
2891-d,1476999063249,47,speaker,"purp"
2891-d,1476999071758,48,speaker,"neon green"
2891-d,1476999083362,49,speaker,"turquoise"
2891-d,1476999091709,50,speaker,"gray"
