gameid,time,roundNum,sender,contents
8333-5,1476989939875,1,speaker,"Green"
8333-5,1476989956698,2,speaker,"Lime-Green, florescent"
8333-5,1476989970744,3,speaker,"Darker green"
8333-5,1476989984289,4,speaker,"Yellow-ish"
8333-5,1476989993373,5,speaker,"Green"
8333-5,1476990004023,6,speaker,"Blue"
8333-5,1476990011732,7,speaker,"Purple"
8333-5,1476990024681,8,speaker,"Pink/purple in color"
8333-5,1476990035814,9,speaker,"Dark blue"
8333-5,1476990043575,10,speaker,"Green"
8333-5,1476990059071,11,speaker,"Lighter Teal Color"
8333-5,1476990068172,12,speaker,"Green"
8333-5,1476990079955,13,speaker,"Dark/Burnt Orange"
8333-5,1476990094785,14,speaker,"Brighter blue"
8333-5,1476990127668,15,speaker,"Pale Pink/Purple, the one that is not as muted"
8333-5,1476990140104,16,speaker,"Purple"
8333-5,1476990164872,17,speaker,"Orange-Yellow"
8333-5,1476990181761,18,speaker,"Pink, the brighter one"
8333-5,1476990195507,19,speaker,"Darker of the two blues"
8333-5,1476990206677,20,speaker,"Pale blue"
8333-5,1476990216747,21,speaker,"Bright Purple"
8333-5,1476990236377,22,speaker,"Green (NOT the teal one)"
8333-5,1476990248866,23,speaker,"Green/Teal"
8333-5,1476990260138,24,speaker,"Pale blue"
8333-5,1476990283424,25,speaker,"Pink, the bright one"
8333-5,1476990294708,26,speaker,"Brown"
8333-5,1476990303463,27,speaker,"Yellow"
8333-5,1476990317732,28,speaker,"More red than pink"
8333-5,1476990329232,29,speaker,"Darker purple"
8333-5,1476990343290,30,speaker,"bright blue"
8333-5,1476990357083,31,speaker,"Pale brown"
8333-5,1476990365678,32,speaker,"Orange"
8333-5,1476990373069,33,speaker,"Brown"
8333-5,1476990381747,34,speaker,"Yellow"
8333-5,1476990389974,35,speaker,"Pink"
8333-5,1476990409408,36,speaker,"Muted/Pale Green, more-so of the two"
8333-5,1476990422267,37,speaker,"Bright pink"
8333-5,1476990436219,38,speaker,"Muted Red/Pink"
8333-5,1476990451074,39,speaker,"Green-Yellow"
8333-5,1476990480410,40,speaker,"Green that is closer to that of a leaf. (Not the yellow-ish one)"
8333-5,1476990492576,41,speaker,"Blue"
8333-5,1476990500592,42,speaker,"Red"
8333-5,1476990511769,43,speaker,"Green-ish one"
8333-5,1476990531205,44,speaker,"The more purple of the blue ones."
8333-5,1476990551156,45,speaker,"Purple"
8333-5,1476990564507,46,speaker,"Purple, again."
8333-5,1476990579286,47,speaker,"Orange, not the red-ish one"
8333-5,1476990587338,48,speaker,"Yellow"
8333-5,1476990594589,48,listener,"nice job"
8333-5,1476990605364,49,speaker,"Thanks, you too. Green-yellow"
8333-5,1476990616008,50,speaker,"Oh jeez"
8333-5,1476990625671,50,speaker,"Lighter purple"
