gameid,time,roundNum,sender,contents
7941-a,1476991615277,1,speaker,"greyish"
7941-a,1476991629996,2,speaker,"purple"
7941-a,1476991648644,3,speaker,"darker blue"
7941-a,1476991664436,4,speaker,"green"
7941-a,1476991672996,5,speaker,"blue"
7941-a,1476991689645,6,speaker,"brightest greenn"
7941-a,1476991697837,7,speaker,"blue"
7941-a,1476991708397,8,speaker,"purple"
7941-a,1476991726796,9,speaker,"grass green"
7941-a,1476991738885,10,speaker,"red"
7941-a,1476991749445,11,speaker,"purple"
7941-a,1476991777565,12,speaker,"grass green"
7941-a,1476991792223,13,speaker,"purple"
7941-a,1476991804311,14,speaker,"green"
7941-a,1476991818125,15,speaker,"brown"
7941-a,1476991846771,16,speaker,"olive most"
7941-a,1476991858188,17,speaker,"pink"
7941-a,1476991879103,18,speaker,"dark bluish"
7941-a,1476991896297,19,speaker,"lighter green"
7941-a,1476991910298,20,speaker,"blue grey"
7941-a,1476991920418,21,speaker,"red"
7941-a,1476991960266,22,speaker,"medium green"
7941-a,1476991981049,23,speaker,"greyish"
7941-a,1476992001016,24,speaker,"darker one"
7941-a,1476992020498,25,speaker,"greyish"
7941-a,1476992035338,26,speaker,"medium"
7941-a,1476992052098,27,speaker,"darker red"
7941-a,1476992067217,28,speaker,"violet"
7941-a,1476992083106,29,speaker,"blue"
7941-a,1476992100186,30,speaker,"green grey"
7941-a,1476992121553,31,speaker,"darker olive"
7941-a,1476992138367,32,speaker,"dark purple"
7941-a,1476992154388,33,speaker,"brown"
7941-a,1476992171648,34,speaker,"purplish"
7941-a,1476992179487,35,speaker,"blue"
7941-a,1476992206177,36,speaker,"darker grey"
7941-a,1476992218128,37,speaker,"brightest"
7941-a,1476992232256,38,speaker,"bluer"
7941-a,1476992250648,39,speaker,"darker red"
7941-a,1476992265008,40,speaker,"brown"
7941-a,1476992287288,41,speaker,"blue green"
7941-a,1476992299610,42,speaker,"brown"
7941-a,1476992323888,43,speaker,"nice green"
7941-a,1476992355668,44,speaker,"deeper blue"
7941-a,1476992381184,45,speaker,"red brown"
7941-a,1476992414839,46,speaker,"darker green grey"
7941-a,1476992428407,47,speaker,"reder"
7941-a,1476992440559,48,speaker,"brown"
7941-a,1476992449920,49,speaker,"blue"
7941-a,1476992460519,50,speaker,"grey"
