gameid,time,roundNum,sender,contents
3940-b,1476992672179,1,speaker,"purple"
3940-b,1476992685578,2,speaker,"darker blue"
3940-b,1476992704167,2,listener,"Is dark = bright or dull?"
3940-b,1476992714674,2,speaker,"dull"
3940-b,1476992741263,3,speaker,"more orangish"
3940-b,1476992757641,4,speaker,"light blue"
3940-b,1476992766422,5,speaker,"red"
3940-b,1476992777124,6,speaker,"greenest"
3940-b,1476992793441,7,speaker,"grey/blueish"
3940-b,1476992804204,8,speaker,"blue"
3940-b,1476992818631,9,speaker,"greenest"
3940-b,1476992828653,10,speaker,"purp"
3940-b,1476992837170,11,speaker,"purp"
3940-b,1476992845461,12,speaker,"grey"
3940-b,1476992864748,13,speaker,"duller of the gright greens"
3940-b,1476992879655,14,speaker,"greenest"
3940-b,1476992888671,15,speaker,"red"
3940-b,1476992899977,16,speaker,"grey"
3940-b,1476992910771,17,speaker,"darker blue"
3940-b,1476992931036,18,speaker,"grey, grrnish tinge"
3940-b,1476992945016,19,speaker,"greenest"
3940-b,1476992962371,20,speaker,"darker purple"
3940-b,1476992975633,21,speaker,"grey"
3940-b,1476992991700,22,speaker,"dull, seafoam green"
3940-b,1476993001481,23,speaker,"greeen"
3940-b,1476993016957,24,speaker,"purple, vibrant"
3940-b,1476993026159,25,speaker,"tan"
3940-b,1476993035494,26,speaker,"greyest"
3940-b,1476993044283,27,speaker,"purp"
3940-b,1476993050917,28,speaker,"blu"
3940-b,1476993064472,29,speaker,"lighter, duller purp"
3940-b,1476993075615,30,speaker,"grey green"
3940-b,1476993085267,31,speaker,"grey"
3940-b,1476993092563,32,speaker,"blue"
3940-b,1476993107791,33,speaker,"tan"
3940-b,1476993115919,34,speaker,"green"
3940-b,1476993136245,35,speaker,"grey, no tannish"
3940-b,1476993149222,36,speaker,"purplest"
3940-b,1476993158364,37,listener,"yikes"
3940-b,1476993161455,37,speaker,"lol"
3940-b,1476993170147,37,speaker,"greener og the tellows"
3940-b,1476993177111,37,speaker,"greener"
3940-b,1476993190263,38,speaker,"grey"
3940-b,1476993198633,39,speaker,"grey"
3940-b,1476993206517,40,speaker,"blu"
3940-b,1476993213678,41,speaker,"neon"
3940-b,1476993222648,42,speaker,"blu"
3940-b,1476993229982,43,speaker,"purp"
3940-b,1476993237756,44,speaker,"blu"
3940-b,1476993246674,45,speaker,"brown"
3940-b,1476993254025,46,speaker,"grey"
3940-b,1476993261149,47,speaker,"grn"
3940-b,1476993271704,48,speaker,"grn"
3940-b,1476993280332,49,speaker,"pink"
3940-b,1476993289769,50,speaker,"good job"
3940-b,1476993290985,50,speaker," grn"
3940-b,1476993296908,50,listener,"you too!"
