gameid,time,roundNum,sender,contents
6568-5,1476475407714,1,listener,"Hello, anyone here?"
6568-5,1476475412502,1,speaker,"hi. im here"
6568-5,1476475421585,1,listener,"Would you mind if we get started?"
6568-5,1476475439155,1,speaker,"nope. lets go. first target in reddish brown"
6568-5,1476475454240,2,speaker,"ive green"
6568-5,1476475457104,2,speaker,"olive"
6568-5,1476475462762,2,listener,"not lime?"
6568-5,1476475481053,3,speaker,"dark pink"
6568-5,1476475497062,4,speaker,"turqouise"
6568-5,1476475519952,5,speaker,"grey brown?"
6568-5,1476475526692,5,listener,"ehhh"
6568-5,1476475530035,5,listener,"uhmmm"
6568-5,1476475539146,5,listener,"light or darker"
6568-5,1476475550252,5,speaker,"iddle"
6568-5,1476475552908,5,speaker,"middle"
6568-5,1476475566672,5,listener,"in the instructions it says "positions will be different""
6568-5,1476475583482,5,speaker,"i mean medium brown. hard to describe"
6568-5,1476475595094,6,speaker,"orange"
6568-5,1476475602851,7,speaker,"orange"
6568-5,1476475609808,8,speaker,"green"
6568-5,1476475618532,9,speaker,"orange"
6568-5,1476475634545,10,listener,"what color?"
6568-5,1476475637354,10,speaker,"olive"
6568-5,1476475650240,11,speaker,"most purple"
6568-5,1476475655951,11,listener,"not barney purple?"
6568-5,1476475661191,11,listener,"more like nick jr purple?"
6568-5,1476475666326,11,speaker,"dont know"
6568-5,1476475670553,11,speaker,"darkest"
6568-5,1476475676454,12,speaker,"blue"
6568-5,1476475680242,12,listener,"barney purple? "
6568-5,1476475682816,12,listener,"that last one"
6568-5,1476475691670,13,speaker,"gray"
6568-5,1476475698720,14,speaker,"gray"
6568-5,1476475706755,15,speaker,"orange"
6568-5,1476475714905,16,speaker,"brown"
6568-5,1476475722029,17,speaker,"blue"
6568-5,1476475728528,18,speaker,"gray"
6568-5,1476475740510,19,speaker,"gray blue"
6568-5,1476475749903,20,speaker,"rple"
6568-5,1476475757734,21,speaker,"brown"
6568-5,1476475773929,22,speaker,"lighter blue"
6568-5,1476475786236,23,speaker,"olive"
6568-5,1476475799305,24,speaker,"not purple or blue"
6568-5,1476475811452,25,speaker,"real purple"
6568-5,1476475823504,26,speaker,"bright green"
6568-5,1476475834928,27,speaker,"turqoiuse"
6568-5,1476475844108,28,speaker,"olive"
6568-5,1476475853353,29,speaker,"purple"
6568-5,1476475863280,30,speaker,"real orange"
6568-5,1476475870537,31,speaker,"olive"
6568-5,1476475879104,32,speaker,"blue"
6568-5,1476475895228,33,speaker,"grey green"
6568-5,1476475895642,33,listener,"i didn't get message"
6568-5,1476475902303,34,speaker,"grey"
6568-5,1476475915705,35,speaker,"grey purple"
6568-5,1476475926304,36,speaker,"turqouise"
6568-5,1476475934931,37,speaker,"really green"
6568-5,1476475960928,38,speaker,"medium blue"
6568-5,1476475968582,39,speaker,"yellow"
6568-5,1476475976080,40,speaker,"dark blue"
6568-5,1476475984406,41,speaker,"green"
6568-5,1476475994730,42,speaker,"medium green"
6568-5,1476476002604,43,speaker,"gray"
6568-5,1476476009805,44,speaker,"purp"
6568-5,1476476017004,45,speaker,"gray"
6568-5,1476476023881,46,speaker,"olive"
6568-5,1476476030198,47,speaker,"red"
6568-5,1476476040655,48,speaker,"darker purple"
6568-5,1476476050501,49,speaker,"yellow"
6568-5,1476476059689,49,listener,"Have a Good One! "
6568-5,1476476072768,50,speaker,"turqoise you too!"
