gameid,time,roundNum,sender,contents
3059-d,1476493533876,1,speaker,"royalty"
3059-d,1476493548281,1,listener,"A darker or brighter shade of purple?"
3059-d,1476493555106,1,speaker,"lighter"
3059-d,1476493568122,2,speaker,"navy"
3059-d,1476493582722,3,speaker,"blood"
3059-d,1476493643947,4,speaker,"aqua"
3059-d,1476493661588,5,speaker,"blood"
3059-d,1476493692751,6,speaker,"lighter of two"
3059-d,1476493703972,6,listener,"brighter or lighter?"
3059-d,1476493710323,6,listener,"I guess that is the same thing sort of"
3059-d,1476493728444,6,speaker,"brighter"
3059-d,1476493739483,7,speaker,"navy"
3059-d,1476493767340,8,speaker,"a little bit darker of two"
3059-d,1476493780772,9,speaker,"sand"
3059-d,1476493796069,10,speaker,"closest to grass"
3059-d,1476493810932,11,speaker,"blood"
3059-d,1476493825684,12,speaker,"a little bit darker of two"
3059-d,1476493840351,13,speaker,"pretty in"
3059-d,1476493852670,14,speaker,"royalty"
3059-d,1476493869885,15,speaker,"not like other 2"
3059-d,1476493886390,16,speaker,"pinkish"
3059-d,1476493907150,17,speaker,"navy"
3059-d,1476493936390,18,speaker,"lighter of aqua"
3059-d,1476493945709,19,speaker,"blood"
3059-d,1476493964886,20,speaker,"closest to grass"
3059-d,1476493989838,21,speaker,"most like sky"
3059-d,1476494000764,21,listener,"none of them look like the sky to me"
3059-d,1476494006739,21,listener,"perhaps more smokey?"
3059-d,1476494011823,21,speaker,"dark sky"
3059-d,1476494028075,22,speaker,"hunters color"
3059-d,1476494049959,23,speaker,"slate"
3059-d,1476494078871,24,speaker,"brighter royal"
3059-d,1476494100280,25,speaker,"royal"
3059-d,1476494130256,26,speaker,"flourescent"
3059-d,1476494167409,27,speaker,"a little bit darker of two"
3059-d,1476494180087,28,speaker,"blood"
3059-d,1476494206773,29,speaker,"aqua"
3059-d,1476494219218,30,speaker,"piss"
3059-d,1476494228186,31,speaker,"piss"
3059-d,1476494253377,32,speaker,"darkest and dullest of three"
3059-d,1476494263107,33,speaker,"aqua"
3059-d,1476494274401,33,speaker,"light aqua"
3059-d,1476494298089,34,speaker,"bright navy"
3059-d,1476494316252,35,speaker,"brightest of two"
3059-d,1476494342467,35,speaker,"one is dull the other is richc"
3059-d,1476494346088,35,listener,"okay cool"
3059-d,1476494364945,36,speaker,"richest royalty"
3059-d,1476494397422,37,speaker,"aqua not green"
3059-d,1476494416507,38,speaker,"watered down royalty"
3059-d,1476494425306,38,listener,"not bright?"
3059-d,1476494431187,38,speaker,"true"
3059-d,1476494468621,39,speaker,"darker grass of two"
3059-d,1476494482420,40,speaker,"sky"
3059-d,1476494513390,41,speaker,"not purple dullest blue"
3059-d,1476494526475,42,speaker,"piss"
3059-d,1476494547139,43,speaker,"sky"
3059-d,1476494568235,44,speaker,"royal blue"
3059-d,1476494587836,44,speaker,"purplish blue"
3059-d,1476494623958,45,speaker,"not purple brighter of two more like water"
3059-d,1476494651378,46,speaker,"brightest richest royalty"
3059-d,1476494683072,47,speaker,"slightly darker of two skys"
3059-d,1476494700933,48,speaker,"neon grass"
3059-d,1476494718422,49,speaker,"pink blood"
3059-d,1476494734830,50,speaker,"royalty"
