iterationName	gameid	time	trialNum	intendedName	clickedName	correct	condition	family	intendedMember	clickedMember	shapenet_id	object1Name	object1SketcherLoc	object1ViewerLoc	object2Name	object2SketcherLoc	object2ViewerLoc	object3Name	object3SketcherLoc	object3ViewerLoc	eventType
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501543797620	1	split_117_a_665bfb42a0362f71d577f4b88a77dd38	split_117_a_665bfb42a0362f71d577f4b88a77dd38	true	split	117	a	a	665bfb42a0362f71d577f4b88a77dd38	split_117_a_665bfb42a0362f71d577f4b88a77dd38	1	2	split_117_b_665bfb42a0362f71d577f4b88a77dd38	3	3	split_117_c_665bfb42a0362f71d577f4b88a77dd38	2	1	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501543826383	2	split_39_a_20b36bbb42d36e0771dcb8deedb6c8d	split_39_a_20b36bbb42d36e0771dcb8deedb6c8d	true	split	39	a	a	20b36bbb42d36e0771dcb8deedb6c8d	split_39_a_20b36bbb42d36e0771dcb8deedb6c8d	2	1	split_39_b_20b36bbb42d36e0771dcb8deedb6c8d	1	2	split_39_c_20b36bbb42d36e0771dcb8deedb6c8d	3	3	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501543873132	3	split_64_a_2a1184b04dd8f30e3e92f39ce48	split_64_a_2a1184b04dd8f30e3e92f39ce48	true	split	64	a	a	2a1184b04dd8f30e3e92f39ce48d644	split_64_a_2a1184b04dd8f30e3e92f39ce48	1	2	split_64_b_2a1184b04dd8f30e3e92f39ce48	3	3	split_64_c_2a1184b04dd8f30e3e92f39ce48	2	1	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501543897497	4	close_14_a_4fdcd44fd622400a97fe55e7ac43	close_14_a_4fdcd44fd622400a97fe55e7ac43	true	close	14	a	a	4fdcd44fd622400a97fe55e7ac43b9fd	close_14_a_4fdcd44fd622400a97fe55e7ac43	2	2	close_14_b_4fdcd44fd622400a97fe55e7ac43	3	1	close_14_c_4fdcd44fd622400a97fe55e7ac43	1	3	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501543919450	5	split_48_a_8d4efa9893f7e49b3a85b56ecd01e269	split_48_a_8d4efa9893f7e49b3a85b56ecd01e269	true	split	48	a	a	8d4efa9893f7e49b3a85b56ecd01e269	split_48_a_8d4efa9893f7e49b3a85b56ecd01e269	1	1	split_48_b_8d4efa9893f7e49b3a85b56ecd01e269	3	2	split_48_c_8d4efa9893f7e49b3a85b56ecd01e269	2	3	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501543944063	6	close_133_a_a5a2d09e5384237869513d0907f19c8f	close_133_a_a5a2d09e5384237869513d0907f19c8f	true	close	133	a	a	a5a2d09e5384237869513d0907f19c8f	close_133_a_a5a2d09e5384237869513d0907f19c8f	2	3	close_133_b_a5a2d09e5384237869513d0907f19c8f	3	1	close_133_c_a5a2d09e5384237869513d0907f19c8f	1	2	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501543971812	7	close_4_a_38b5f764afc9d28f200ad3f421b6	close_4_a_38b5f764afc9d28f200ad3f421b6	true	close	4	a	a	38b5f764afc9d28f200ad3f421b6c3d0	close_4_a_38b5f764afc9d28f200ad3f421b6	3	3	close_4_b_38b5f764afc9d28f200ad3f421b6	1	2	close_4_c_38b5f764afc9d28f200ad3f421b6	2	1	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501544004949	8	close_114_a_6f70a7948c59b49943da6ec23ceb	close_114_a_6f70a7948c59b49943da6ec23ceb	true	close	114	a	a	6f70a7948c59b49943da6ec23cebe068	close_114_a_6f70a7948c59b49943da6ec23ceb	3	2	close_114_b_6f70a7948c59b49943da6ec23ceb	2	3	close_114_c_6f70a7948c59b49943da6ec23ceb	1	1	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501544036730	9	split_66_a_a14c7700cfc99b03ca6910e4922d61aa	split_66_a_a14c7700cfc99b03ca6910e4922d61aa	true	split	66	a	a	a14c7700cfc99b03ca6910e4922d61aa	split_66_a_a14c7700cfc99b03ca6910e4922d61aa	3	2	split_66_b_a14c7700cfc99b03ca6910e4922d61aa	2	1	split_66_c_a14c7700cfc99b03ca6910e4922d61aa	1	3	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501544077999	10	split_122_a_2cb0ac27f1cdb3f0b2db0181fdb9f615	split_122_a_2cb0ac27f1cdb3f0b2db0181fdb9f615	true	split	122	a	a	2cb0ac27f1cdb3f0b2db0181fdb9f615	split_122_a_2cb0ac27f1cdb3f0b2db0181fdb9f615	2	2	split_122_b_2cb0ac27f1cdb3f0b2db0181fdb9f615	3	1	split_122_c_2cb0ac27f1cdb3f0b2db0181fdb9f615	1	3	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501544115022	11	far_106_a_2fc2b897b6b131c4dc75a59e280f3bf8	far_106_a_2fc2b897b6b131c4dc75a59e280f3bf8	true	far	106	a	a	2fc2b897b6b131c4dc75a59e280f3bf8	far_106_a_2fc2b897b6b131c4dc75a59e280f3bf8	3	1	far_106_b_2fc2b897b6b131c4dc75a59e280f3bf8	1	3	far_106_c_2fc2b897b6b131c4dc75a59e280f3bf8	2	2	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501544144923	12	far_138_a_67d9afec46e20fd279c4b4a860b6	far_138_a_67d9afec46e20fd279c4b4a860b6	true	far	138	a	a	67d9afec46e20fd279c4b4a860b67e81	far_138_a_67d9afec46e20fd279c4b4a860b6	2	3	far_138_b_67d9afec46e20fd279c4b4a860b6	1	2	far_138_c_67d9afec46e20fd279c4b4a860b6	3	1	clickedObj
pilot0	8843-ec1b61f4-42ed-4fbb-a2ca-fc45eb4def32	1501544181606	13	close_13_a_fb9f11f128e006d2498725b9a1405ebb	close_13_a_fb9f11f128e006d2498725b9a1405ebb	true	close	13	a	a	fb9f11f128e006d2498725b9a1405ebb	close_13_a_fb9f11f128e006d2498725b9a1405ebb	3	3	close_13_b_fb9f11f128e006d2498725b9a1405ebb	1	1	close_13_c_fb9f11f128e006d2498725b9a1405ebb	2	2	clickedObj
