iterationName	gameid	time	trialNum	intendedName	clickedName	correct	condition	family	intendedMember	clickedMember	shapenet_id	object1Name	object1SketcherLoc	object1ViewerLoc	object2Name	object2SketcherLoc	object2ViewerLoc	object3Name	object3SketcherLoc	object3ViewerLoc	eventType
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543641702	1	close_62_a_93ee27f70b593cee7b11ae648ea92233	close_62_c_93ee27f70b593cee7b11ae648ea92233	false	close	62	a	c	93ee27f70b593cee7b11ae648ea92233	close_62_a_93ee27f70b593cee7b11ae648ea92233	1	1	close_62_b_93ee27f70b593cee7b11ae648ea92233	3	2	close_62_c_93ee27f70b593cee7b11ae648ea92233	2	3	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543674985	2	split_8_a_e78f25a1f66c19a38a63c123f2a561a6	split_8_a_e78f25a1f66c19a38a63c123f2a561a6	true	split	8	a	a	e78f25a1f66c19a38a63c123f2a561a6	split_8_a_e78f25a1f66c19a38a63c123f2a561a6	1	3	split_8_b_e78f25a1f66c19a38a63c123f2a561a6	2	1	split_8_c_e78f25a1f66c19a38a63c123f2a561a6	3	2	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543712183	3	far_28_a_c79532846cee59c35a4549f761d78642	far_28_c_c79532846cee59c35a4549f761d78642	false	far	28	a	c	c79532846cee59c35a4549f761d78642	far_28_a_c79532846cee59c35a4549f761d78642	3	1	far_28_b_c79532846cee59c35a4549f761d78642	1	3	far_28_c_c79532846cee59c35a4549f761d78642	2	2	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543732969	4	close_66_a_a14c7700cfc99b03ca6910e4922d61aa	close_66_a_a14c7700cfc99b03ca6910e4922d61aa	true	close	66	a	a	a14c7700cfc99b03ca6910e4922d61aa	close_66_a_a14c7700cfc99b03ca6910e4922d61aa	2	1	close_66_b_a14c7700cfc99b03ca6910e4922d61aa	3	2	close_66_c_a14c7700cfc99b03ca6910e4922d61aa	1	3	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543747293	5	close_129_a_d5e1c6d3e6ce16ca8f5bf896c08c419f	close_129_a_d5e1c6d3e6ce16ca8f5bf896c08c419f	true	close	129	a	a	d5e1c6d3e6ce16ca8f5bf896c08c419f	close_129_a_d5e1c6d3e6ce16ca8f5bf896c08c419f	1	3	close_129_b_d5e1c6d3e6ce16ca8f5bf896c08c419f	2	2	close_129_c_d5e1c6d3e6ce16ca8f5bf896c08c419f	3	1	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543769356	6	close_111_a_892d8090f05c136dd93768e7b9b1eabf	close_111_a_892d8090f05c136dd93768e7b9b1eabf	true	close	111	a	a	892d8090f05c136dd93768e7b9b1eabf	close_111_a_892d8090f05c136dd93768e7b9b1eabf	3	1	close_111_b_892d8090f05c136dd93768e7b9b1eabf	2	2	close_111_c_892d8090f05c136dd93768e7b9b1eabf	1	3	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543788353	7	close_128_a_faca91ff3f9e2b93a87dbaf229daf408	close_128_a_faca91ff3f9e2b93a87dbaf229daf408	true	close	128	a	a	faca91ff3f9e2b93a87dbaf229daf408	close_128_a_faca91ff3f9e2b93a87dbaf229daf408	3	1	close_128_b_faca91ff3f9e2b93a87dbaf229daf408	1	2	close_128_c_faca91ff3f9e2b93a87dbaf229daf408	2	3	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543811763	8	split_95_a_4eed9ad9465482d543b9eef399a0841d	split_95_a_4eed9ad9465482d543b9eef399a0841d	true	split	95	a	a	4eed9ad9465482d543b9eef399a0841d	split_95_a_4eed9ad9465482d543b9eef399a0841d	3	3	split_95_b_4eed9ad9465482d543b9eef399a0841d	1	2	split_95_c_4eed9ad9465482d543b9eef399a0841d	2	1	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543836214	9	far_26_a_bce5c7402feef6d235fce1b314c89aa4	far_26_a_bce5c7402feef6d235fce1b314c89aa4	true	far	26	a	a	bce5c7402feef6d235fce1b314c89aa4	far_26_a_bce5c7402feef6d235fce1b314c89aa4	2	3	far_26_b_bce5c7402feef6d235fce1b314c89aa4	3	2	far_26_c_bce5c7402feef6d235fce1b314c89aa4	1	1	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543858201	10	far_58_a_6cf3b41688dfc4b4707cdefe012d0353	far_58_c_6cf3b41688dfc4b4707cdefe012d0353	false	far	58	a	c	6cf3b41688dfc4b4707cdefe012d0353	far_58_a_6cf3b41688dfc4b4707cdefe012d0353	1	1	far_58_b_6cf3b41688dfc4b4707cdefe012d0353	2	2	far_58_c_6cf3b41688dfc4b4707cdefe012d0353	3	3	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543885693	11	close_70_a_99e4c4b39b75a06b30e06a011e63236a	close_70_c_99e4c4b39b75a06b30e06a011e63236a	false	close	70	a	c	99e4c4b39b75a06b30e06a011e63236a	close_70_a_99e4c4b39b75a06b30e06a011e63236a	3	2	close_70_b_99e4c4b39b75a06b30e06a011e63236a	1	1	close_70_c_99e4c4b39b75a06b30e06a011e63236a	2	3	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543908448	12	split_118_a_b3e4c494a862986b9226550f5173ae53	split_118_a_b3e4c494a862986b9226550f5173ae53	true	split	118	a	a	b3e4c494a862986b9226550f5173ae53	split_118_a_b3e4c494a862986b9226550f5173ae53	1	3	split_118_b_b3e4c494a862986b9226550f5173ae53	2	1	split_118_c_b3e4c494a862986b9226550f5173ae53	3	2	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543939254	13	close_86_a_58f44c0057ae64b525633180ba767a60	close_86_a_58f44c0057ae64b525633180ba767a60	true	close	86	a	a	58f44c0057ae64b525633180ba767a60	close_86_a_58f44c0057ae64b525633180ba767a60	2	3	close_86_b_58f44c0057ae64b525633180ba767a60	3	2	close_86_c_58f44c0057ae64b525633180ba767a60	1	1	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543960010	14	split_16_a_a3260f0c8fddf11cf0f4992137d8f4a3	split_16_a_a3260f0c8fddf11cf0f4992137d8f4a3	true	split	16	a	a	a3260f0c8fddf11cf0f4992137d8f4a3	split_16_a_a3260f0c8fddf11cf0f4992137d8f4a3	1	1	split_16_b_a3260f0c8fddf11cf0f4992137d8f4a3	3	2	split_16_c_a3260f0c8fddf11cf0f4992137d8f4a3	2	3	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543980295	15	split_13_a_fb9f11f128e006d2498725b9a1405ebb	split_13_a_fb9f11f128e006d2498725b9a1405ebb	true	split	13	a	a	fb9f11f128e006d2498725b9a1405ebb	split_13_a_fb9f11f128e006d2498725b9a1405ebb	1	3	split_13_b_fb9f11f128e006d2498725b9a1405ebb	3	2	split_13_c_fb9f11f128e006d2498725b9a1405ebb	2	1	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501543997448	16	far_101_a_9c7c3478edebfc1031d38697be8abe58	far_101_a_9c7c3478edebfc1031d38697be8abe58	true	far	101	a	a	9c7c3478edebfc1031d38697be8abe58	far_101_a_9c7c3478edebfc1031d38697be8abe58	1	3	far_101_b_9c7c3478edebfc1031d38697be8abe58	2	2	far_101_c_9c7c3478edebfc1031d38697be8abe58	3	1	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501544014638	17	far_38_a_a66d78cbf3603e8bba9df3ea0397b1a6	far_38_a_a66d78cbf3603e8bba9df3ea0397b1a6	true	far	38	a	a	a66d78cbf3603e8bba9df3ea0397b1a6	far_38_a_a66d78cbf3603e8bba9df3ea0397b1a6	3	3	far_38_b_a66d78cbf3603e8bba9df3ea0397b1a6	2	2	far_38_c_a66d78cbf3603e8bba9df3ea0397b1a6	1	1	clickedObj
pilot0	8288-fceecdc5-32af-4853-8ecc-671dfed01bcd	1501544040646	18	close_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	close_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	true	close	17	a	a	81ba38f4d3b7eac1f82a35e8b19afa86	close_17_a_81ba38f4d3b7eac1f82a35e8b19afa86	3	1	close_17_b_81ba38f4d3b7eac1f82a35e8b19afa86	1	2	close_17_c_81ba38f4d3b7eac1f82a35e8b19afa86	2	3	clickedObj
