iterationName	gameid	time	trialNum	intendedName	clickedName	correct	condition	family	intendedMember	clickedMember	shapenet_id	object1Name	object1SketcherLoc	object1ViewerLoc	object2Name	object2SketcherLoc	object2ViewerLoc	object3Name	object3SketcherLoc	object3ViewerLoc	eventType
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897889376	1	split_123_a_e3d23dc4	split_123_a_e3d23dc4	true	split	123	a	a	e3d23dc47ddd9620c9be65dfbd21428b	split_123_a_e3d23dc4	1	3	split_123_b_e3d23dc4	2	1	split_123_c_e3d23dc4	3	2	clickedObj
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897914222	2	split_114_a_	split_114_a_	true	split	114	a	a	6f70a7948c59b49943da6ec23cebe068	split_114_a_	2	3	split_114_b_	3	1	split_114_c_	1	2	clickedObj
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897946946	3	far_79_a_bbf4	far_79_a_bbf4	true	far	79	a	a	bbf45d2d189dcd758e5f5b49c9f5b3f2	far_79_a_bbf4	3	3	far_79_b_bbf4	1	1	far_79_c_bbf4	2	2	clickedObj
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897988542	4	close_57_a_1055	close_57_c_1055	false	close	57	a	c	1055f78d441d170c4f3443b22038d340	close_57_a_1055	2	1	close_57_b_1055	3	3	close_57_c_1055	1	2	clickedObj
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501898009676	5	far_68_a_98f923c	far_68_a_98f923c	true	far	68	a	a	98f923c006fdd918e6d206b2ed87676	far_68_a_98f923c	1	3	far_68_b_98f923c	2	1	far_68_c_98f923c	3	2	clickedObj
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501898041979	6	close_25_a_3bb2201b	close_25_a_3bb2201b	true	close	25	a	a	3bb2201ba3b8709523f4da4464aa0c0b	close_25_a_3bb2201b	2	2	close_25_b_3bb2201b	1	1	close_25_c_3bb2201b	3	3	clickedObj
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501898077389	7	close_122_a_2cb0ac27f1cdb3f0b2db	close_122_a_2cb0ac27f1cdb3f0b2db	true	close	122	a	a	2cb0ac27f1cdb3f0b2db0181fdb9f615	close_122_a_2cb0ac27f1cdb3f0b2db	3	2	close_122_b_2cb0ac27f1cdb3f0b2db	1	1	close_122_c_2cb0ac27f1cdb3f0b2db	2	3	clickedObj
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501898110030	8	close_8_a_e78f	close_8_a_e78f	true	close	8	a	a	e78f25a1f66c19a38a63c123f2a561a6	close_8_a_e78f	1	3	close_8_b_e78f	3	1	close_8_c_e78f	2	2	clickedObj
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501898129950	9	split_48_a_8d4e	split_48_a_8d4e	true	split	48	a	a	8d4efa9893f7e49b3a85b56ecd01e269	split_48_a_8d4e	1	2	split_48_b_8d4e	3	3	split_48_c_8d4e	2	1	clickedObj
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501898164783	10	close_89_a_	close_89_b_	false	close	89	a	b	537924063294eb5f46ed025f8f85e067	close_89_a_	2	1	close_89_b_	3	3	close_89_c_	1	2	clickedObj
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501898217885	11	close_69_a_fe6b3c001a86d844	close_69_a_fe6b3c001a86d844	true	close	69	a	a	fe6b3c001a86d844d5767a0de8dd037e	close_69_a_fe6b3c001a86d844	1	3	close_69_b_fe6b3c001a86d844	2	1	close_69_c_fe6b3c001a86d844	3	2	clickedObj
