gameid,time,roundNum,sender,contents
0609-e,1487308121315,1,speaker,"Middle of blue building"
0609-e,1487308145764,2,speaker,"In the white space between the black and blue building"
0609-e,1487308177614,3,speaker,"outside the top left corner of the green building"
0609-e,1487308227901,4,speaker,"Outside the blue building, on the right, right next to it"
0609-e,1487308272197,5,speaker,"between the yellow and green building. close to the left corner of green building"
0609-e,1487308336610,6,speaker,"outside green building, in the middle, close to it "
0609-e,1487308371167,7,speaker,"outside, top-left corner of yellow buildig"
0609-e,1487308422596,8,speaker,"outside green building, on the left, mid-point of the side "
0609-e,1487308440644,9,speaker,"Middle of yellow building"
0609-e,1487308492796,10,speaker,"outside, top of green building, towards the top right corner, midway"
0609-e,1487308535643,11,speaker,"outside of blue building, top right corner, next to the edge of the screen"
0609-e,1487308587915,12,speaker,"outside yellow building, go to left most corner, its midway between the middle and the corner"
0609-e,1487308623712,13,speaker,"inside green building, bottom-left corner "
0609-e,1487308645807,14,speaker,"in the middle of the black building"
0609-e,1487308667952,15,speaker,"outside top-right corner of red building"
0609-e,1487308672413,15,speaker,"top left corner"
