gameid,time,roundNum,sender,contents
5628-c,1480973152845,1,speaker,"Solid lined circle in the exact middle"
5628-c,1480973203287,2,speaker,"Right side of the blue rectangle just inside the border about an inch down from the top"
5628-c,1480973235047,3,speaker,"Top left quarter of the red squar"
5628-c,1480973269068,4,speaker,"left half of the red rectangle, a little closer to the middle but not IN the middle"
5628-c,1480973316895,5,speaker,"Inside the red rectangle and the circle but at six o clock in the circle"
5628-c,1480973346515,6,speaker,"At six o clock on the circle, right on the border inside the blue rectangle"
5628-c,1480973399287,7,speaker,"top half of the blue rectangle just above the middle but just below/left of the circle"
5628-c,1480973428865,8,speaker,"Seven o clock on the circle's border"
5628-c,1480973460194,9,speaker,"Middle top of the blue rectangle, inside the border"
5628-c,1480973485758,10,speaker,"middle left of the red rectangle, outside of the border"
5628-c,1480973531084,11,speaker,"just above the middle of the blue rectangle about half an inch outside the border"
5628-c,1480973560626,12,speaker,"between 5 and 4 o clock on the circle's border"
5628-c,1480973590745,13,speaker,"Just inside the border at seven o clock of the circle"
5628-c,1480973626945,14,speaker,"bottom and to the right of the red rectangle just outside the border"
5628-c,1480973661544,15,speaker,"9 o clock on the border of the circle"
5628-c,1480973692836,16,speaker,"between 4 and 5 o clock just inside the border of the circle"
5628-c,1480973733935,17,speaker,"bottom border of the red rectangle about one centimeter from the left side"
5628-c,1480973774837,18,speaker,"4 o clock inside the border of the circle"
5628-c,1480973804415,19,speaker,"left side border of the red rectangle about half an inch down"
5628-c,1480973931323,20,speaker,"About a centimeter in from the borders on the top left corner of the blue rectangle"
5628-c,1480973973885,21,speaker,"Just above 9 o clock and just outside the border of the circle"
5628-c,1480974000516,22,speaker,"Just inside the border of the circle at 3 o clock"
5628-c,1480974029644,23,speaker,"half a centimeter inside the border at seven o clock of the circle"
5628-c,1480974066259,24,speaker,"Inside the red square and the border of the circle at 4 oclock"
5628-c,1480974094415,25,speaker,"just above the top right corner of the blue rectangle"
5628-c,1480974123400,26,speaker,"Just above the top right corner of the red rectangle"
5628-c,1480974145455,27,speaker,"eleven o clock on the border of the circle"
5628-c,1480974185476,28,speaker,"top border of the red rectangle about a centimeter away from the circle"
5628-c,1480974190257,28,speaker,"to the left"
5628-c,1480974222855,29,speaker,"inside the border of the circle at 10 o clock"
5628-c,1480974272386,30,speaker,"just inside the bottom border of the red rectangle at the bottom right corner, closer to the middle than the right side but not in the middle"
