gameid,time,roundNum,sender,contents
0082-f,1476996737753,1,listener,"Hey"
0082-f,1476996744625,1,speaker,"Darkest blue"
0082-f,1476996773617,2,speaker,"Not the brightest, nor the darkest"
0082-f,1476996788986,3,speaker,"Tannish"
0082-f,1476996815654,4,speaker,"Red"
0082-f,1476996830088,5,speaker,"Bright pink"
0082-f,1476996840521,6,speaker,"Red"
0082-f,1476996889495,7,speaker,"Pink"
0082-f,1476996898432,7,speaker,"Brightest pink"
0082-f,1476996906156,8,listener,"that was tough"
0082-f,1476996908821,8,speaker,"Olive green"
0082-f,1476996938359,9,speaker,"The dullest one"
0082-f,1476996959654,10,speaker,"Truest blue"
0082-f,1476996972331,11,speaker,"Darkest green"
0082-f,1476996991389,12,speaker,"Bfight green"
0082-f,1476997000037,13,speaker,"R"
0082-f,1476997001837,13,speaker,"Red"
0082-f,1476997036714,14,speaker,"In between the two other colors, as in, a mix of the two brightest ones"
0082-f,1476997052191,15,speaker,"Bright pink"
0082-f,1476997067496,16,speaker,"Pale blue"
0082-f,1476997080989,17,speaker,"Grey"
0082-f,1476997090503,18,speaker,"Bright green"
0082-f,1476997101691,19,speaker,"Sky blue"
0082-f,1476997109525,20,speaker,"Tan"
0082-f,1476997122554,21,speaker,"Dullest one"
0082-f,1476997149349,22,speaker,"Brightest green, looks like puke"
0082-f,1476997159205,23,listener,"darn"
0082-f,1476997162452,23,speaker,"Blah sorry"
0082-f,1476997166160,23,listener,"I think that was the first one we missed"
0082-f,1476997175554,23,speaker,"Brightest green"
0082-f,1476997195676,24,speaker,"Green"
0082-f,1476997207754,25,speaker,"Olive green"
0082-f,1476997218581,26,speaker,"Burnt sidnna"
0082-f,1476997218674,26,listener,"dang sorry. my mouse slipped"
0082-f,1476997232110,27,speaker,"Bright grey"
0082-f,1476997257578,27,speaker,"Looks like it has green in it"
0082-f,1476997283664,28,speaker,"Another toughie. The dullest one"
0082-f,1476997295137,29,speaker,"Greu"
0082-f,1476997303757,29,speaker,"Grey"
0082-f,1476997319307,30,speaker,"Pale purplish pink"
0082-f,1476997327849,31,speaker,"Teal"
0082-f,1476997343570,32,speaker,"Dullest one"
0082-f,1476997359268,33,speaker,"Bright green"
0082-f,1476997370145,34,speaker,"Burnt orange"
0082-f,1476997381763,35,speaker,"Dark blue"
0082-f,1476997401828,36,speaker,"Not the brightest green"
0082-f,1476997416087,37,speaker,"Bright pink"
0082-f,1476997429257,38,speaker,"Dullezt one"
0082-f,1476997439233,39,speaker,"Pink"
0082-f,1476997452397,40,listener,"10 to go"
0082-f,1476997455805,40,speaker,"Dullest green"
0082-f,1476997467236,41,speaker,"Bright green"
0082-f,1476997481340,42,speaker,"Sharpest blue"
0082-f,1476997489858,43,listener,"Sorry"
0082-f,1476997491685,43,listener,"misclickes"
0082-f,1476997492925,43,speaker,"Teal"
0082-f,1476997503399,44,speaker,"Brightest one"
0082-f,1476997514890,45,speaker,"Bright blue"
0082-f,1476997533096,46,speaker,"Brightest one"
0082-f,1476997542775,47,speaker,"Blue"
0082-f,1476997557280,48,speaker,"Pale green"
0082-f,1476997571139,49,speaker,"Bright blue"
0082-f,1476997582705,50,speaker,"Tealish"
0082-f,1476997586662,50,listener,"Good work partner"
