gameid,time,roundNum,sender,contents
7653-9,1476992635645,1,speaker,"Pick the teal-green color that is more pastel. "
7653-9,1476992665669,2,speaker,"choose the grey color that looks like a mixture between the grey block and the purple block "
7653-9,1476992688115,3,speaker,"choose the lighter/brighter green"
7653-9,1476992704011,4,speaker,"pick the more vibrant blue. "
7653-9,1476992728035,5,speaker,"pick the green that looks a little lighter and brighter, not the dull green. "
7653-9,1476992746639,6,speaker,"Pick the green that looks more like grass, and more dull "
7653-9,1476992759554,7,speaker,"Pick sky blue. "
7653-9,1476992784907,8,speaker,"Pick the fuschia (sp?) color"
7653-9,1476992819432,9,speaker,"pick the middle green that is kind of yellowish but not bright"
7653-9,1476992835894,10,speaker,"pick teal. not bright green"
7653-9,1476992860383,11,speaker,"pick the green closest to grass color"
7653-9,1476992876846,12,speaker,"orange orange orange"
7653-9,1476992891973,13,speaker,"Pick grey"
7653-9,1476992917574,14,speaker,"Pick the dull teal-grey"
7653-9,1476992929829,15,speaker,"Blue"
7653-9,1476992948031,16,speaker,"Pick the darkest looking purplish color"
7653-9,1476992964633,17,speaker,"pick the greenest square"
7653-9,1476992972925,18,speaker,"teal"
7653-9,1476992979980,19,speaker,"sky blue"
7653-9,1476992995088,20,speaker,"Green with the most yellowish color"
7653-9,1476993008982,21,speaker,"Purple/grey"
7653-9,1476993024131,22,speaker,"yucky mustard yellow-dull"
7653-9,1476993034589,23,speaker,"Royal purple"
7653-9,1476993048729,23,listener,"prince purple or barney purple?"
7653-9,1476993054125,23,speaker,"prince "
7653-9,1476993064581,24,speaker,"the brightest green"
7653-9,1476993073635,25,speaker,"Grey"
7653-9,1476993087653,26,speaker,"Brightest green"
7653-9,1476993095939,27,speaker,"The only green"
7653-9,1476993104468,28,speaker,"Teal "
7653-9,1476993131667,28,listener,"the one thats not olivey in color right?"
7653-9,1476993139699,28,speaker,"Not the olive color"
7653-9,1476993156476,29,speaker,"faded construction paper red"
7653-9,1476993168252,30,speaker,"Purple grey"
7653-9,1476993175314,31,speaker,"green"
7653-9,1476993184938,32,speaker,"Hot pink"
7653-9,1476993204421,33,speaker,"Dull looking purple pinkish color"
7653-9,1476993223315,34,speaker,"bright blue"
7653-9,1476993240404,35,speaker,"Yellowish green"
7653-9,1476993247587,36,speaker,"red"
7653-9,1476993261715,37,speaker,"Yucky yellow-green color"
7653-9,1476993277178,38,speaker,"Most faded blue grey color"
7653-9,1476993285270,39,speaker,"yellow"
7653-9,1476993294362,40,speaker,"bright pink"
7653-9,1476993307226,41,speaker,"most grey"
7653-9,1476993316786,42,speaker,"faded red"
7653-9,1476993325609,43,speaker,"purple"
7653-9,1476993346145,44,speaker,"lighter purple closer to barney "
7653-9,1476993355444,45,speaker,"bright green"
7653-9,1476993365690,46,speaker,"purple"
7653-9,1476993372808,47,speaker,"blue"
7653-9,1476993379913,48,speaker,"Brown"
7653-9,1476993387153,49,speaker,"rose"
7653-9,1476993396250,50,speaker,"grey purple"
