gameid,time,roundNum,sender,contents
0215-2,1476993878903,1,speaker,"it's the most blue"
0215-2,1476993910794,2,speaker,"okay it's the most green one of the two greys. one is more of a beige/grey and one more green"
0215-2,1476993935577,3,speaker,"tan"
0215-2,1476993948726,4,speaker,"bright blue"
0215-2,1476993956991,5,speaker,"pink"
0215-2,1476993974540,6,speaker,"the more brown grey"
0215-2,1476993991356,7,speaker,"brightest green/grassy"
0215-2,1476994002166,8,speaker,"green"
0215-2,1476994008518,9,speaker,"green"
0215-2,1476994014425,10,speaker,"blue"
0215-2,1476994031370,11,listener,"wish they were all like those ;)"
0215-2,1476994038150,11,speaker,"brightest lighter blue. not the darker matte blue and not the one more purple"
0215-2,1476994039696,11,speaker,"me too"
0215-2,1476994057524,11,listener,"way too much info"
0215-2,1476994097881,12,speaker,"not the pinkest one. the purple that is more pink less grey"
0215-2,1476994109072,13,speaker,"yellow"
0215-2,1476994129334,14,speaker,"most towards a grass green less minty less bright"
0215-2,1476994141110,15,speaker,"blue"
0215-2,1476994147907,16,speaker,"purple"
0215-2,1476994172704,17,speaker,"rose purple. not pink"
0215-2,1476994198576,18,speaker,"the green slightly lighter more towards mint"
0215-2,1476994214323,19,speaker,"brighter more orange"
0215-2,1476994221129,20,speaker,"green"
0215-2,1476994230782,21,speaker,"darker blue"
0215-2,1476994238906,22,speaker,"blue"
0215-2,1476994245417,23,speaker,"pink"
0215-2,1476994259468,24,speaker,"darker blue"
0215-2,1476994273958,25,speaker,"purple not pink"
0215-2,1476994282624,26,speaker,"blue"
0215-2,1476994304147,27,speaker,"most towards a rose not pink"
0215-2,1476994321401,28,speaker,"mustard yellowish"
0215-2,1476994332451,29,speaker,"orange"
0215-2,1476994340320,30,speaker,"pink"
0215-2,1476994354630,31,speaker,"brighter darker blue"
0215-2,1476994364864,32,speaker,"purple"
0215-2,1476994382918,33,speaker,"rose dusty "
0215-2,1476994411728,34,speaker,"darkest "
0215-2,1476994430809,35,speaker,"not orange. one more blue less purple"
0215-2,1476994451129,36,speaker,"darker most green not bright"
0215-2,1476994459107,37,speaker,"pink"
0215-2,1476994465958,38,speaker,"blue"
0215-2,1476994491942,39,speaker,"brightest blue. one is dusty one darker not those"
0215-2,1476994500832,40,speaker,"purple"
0215-2,1476994507689,41,speaker,"purple"
0215-2,1476994532722,41,listener,"you know we get paid the same no matter how long it takes, right?"
0215-2,1476994564771,42,speaker,"is there bonus this time? there was last"
0215-2,1476994572723,42,speaker,"most pink towards purple"
0215-2,1476994614723,43,speaker,"darkest most towards rose"
0215-2,1476994626268,44,speaker,"green not teal"
0215-2,1476994644307,45,speaker,"grey that isnt kind of purple"
0215-2,1476994654218,46,speaker,"army green"
0215-2,1476994664079,46,listener,"grey would suffice lol"
0215-2,1476994679670,47,speaker,"some people see them all as grey ;-)"
0215-2,1476994683654,47,speaker,"most purple"
0215-2,1476994698701,48,speaker,"mustardy green"
0215-2,1476994708947,49,speaker,"blue"
0215-2,1476994743565,50,speaker,"most pink not dusty"
