gameid,time,roundNum,sender,contents
4928-6,1477003607456,1,speaker,"aqua"
4928-6,1477003611752,1,speaker,"not bright though"
4928-6,1477003615506,1,speaker,"duller a"
4928-6,1477003620549,2,speaker,"purple"
4928-6,1477003629352,3,speaker,"lighter blue"
4928-6,1477003636331,4,speaker,"green"
4928-6,1477003644623,5,speaker,"green"
4928-6,1477003651215,6,speaker,"mauve"
4928-6,1477003657819,7,speaker,"blue"
4928-6,1477003658619,7,speaker,"slate"
4928-6,1477003665951,8,speaker,"purple"
4928-6,1477003666824,8,speaker,"deeper"
4928-6,1477003676322,9,speaker,"green, not bright"
4928-6,1477003682732,10,speaker,"pink"
4928-6,1477003689829,11,speaker,"pink"
4928-6,1477003696930,12,speaker,"green"
4928-6,1477003706786,13,speaker,"mint green"
4928-6,1477003707659,13,listener,"sorry!"
4928-6,1477003714219,14,speaker,"no worries"
4928-6,1477003715442,14,speaker,"mauve"
4928-6,1477003722488,15,speaker,"blue"
4928-6,1477003729852,16,speaker,"orange"
4928-6,1477003738248,17,speaker,"dullest purple"
4928-6,1477003739970,17,speaker,"lightest"
4928-6,1477003749682,18,speaker,"puke green"
4928-6,1477003755119,18,listener,"sorry! :( my eyes must be off lol"
4928-6,1477003763554,19,speaker,"bright green"
4928-6,1477003772936,20,speaker,"boone?"
4928-6,1477003777576,20,speaker,"purple "
4928-6,1477003779016,20,listener,"?"
4928-6,1477003779715,20,speaker,"regular purple"
4928-6,1477003789637,21,speaker,"dull green"
4928-6,1477003790223,21,speaker,"sage"
4928-6,1477003800466,22,speaker,"dull green"
4928-6,1477003823692,23,speaker,"purple"
4928-6,1477003825340,23,speaker,"not pink"
4928-6,1477003830898,23,speaker,"not bright"
4928-6,1477003836335,24,speaker,"pink"
4928-6,1477003846101,25,speaker,"red"
4928-6,1477003856453,26,speaker,"robins egg blue"
4928-6,1477003858165,26,speaker,"brighter blue"
4928-6,1477003865906,27,speaker,"neon green"
4928-6,1477003869148,27,speaker,"not mint"
4928-6,1477003875151,28,speaker,"lavendar "
4928-6,1477003877855,28,speaker,"lighter purple"
4928-6,1477003887554,29,speaker,"periwinkle"
4928-6,1477003890042,29,speaker,"blue purple"
4928-6,1477003891055,29,speaker,"lighter"
4928-6,1477003898105,30,speaker,"teal"
4928-6,1477003905948,30,listener,"lol periwinkle. lol I'm a dude I don't know lol"
4928-6,1477003915900,31,speaker,"well, it's a color game"
4928-6,1477003917890,31,speaker,"sage green"
4928-6,1477003921253,31,listener,"very true!"
4928-6,1477003933461,32,speaker,"the purple that looks more blue"
4928-6,1477003940200,33,speaker,"yes!"
4928-6,1477003942412,33,speaker,"purple"
4928-6,1477003949976,34,speaker,"sage green"
4928-6,1477003954623,34,listener,":D"
4928-6,1477003962959,35,speaker,"muted blue"
4928-6,1477003963983,35,speaker,"slate "
4928-6,1477003966524,35,speaker,"not bright"
4928-6,1477003973893,36,speaker,"purple pink"
4928-6,1477003974860,36,speaker,"fuschia"
4928-6,1477003986396,37,speaker,"the grayest gray"
4928-6,1477003987919,37,speaker,"gray"
4928-6,1477003999900,38,speaker,"neon green"
4928-6,1477004001158,38,speaker,"brightest"
4928-6,1477004027509,39,speaker,"sage green"
4928-6,1477004029282,39,speaker,"earthy green"
4928-6,1477004035666,40,speaker,"neon green "
4928-6,1477004071868,41,speaker,"normal green, color grass"
4928-6,1477004081491,42,speaker,"purple"
4928-6,1477004090008,43,speaker,"orange orange"
4928-6,1477004096949,44,speaker,"green"
4928-6,1477004109692,45,speaker,"neon green"
4928-6,1477004117173,46,speaker,"blue"
4928-6,1477004127884,47,speaker,"purple pink "
4928-6,1477004129919,47,speaker,"bright"
4928-6,1477004138687,48,speaker,"dark gray"
4928-6,1477004145688,49,speaker,"gray"
4928-6,1477004148764,49,speaker,"brownish gray"
4928-6,1477004155570,50,speaker,"salmon "
4928-6,1477004157407,50,speaker,"light pink"
4928-6,1477004158092,50,speaker,"rose"
4928-6,1477004159344,50,listener,"Nice job!"
