gameid,time,roundNum,sender,contents
3454-a,1476990268289,1,speaker,"rusty color"
3454-a,1476990281946,2,speaker,"softer blue"
3454-a,1476990289079,3,speaker,"gray"
3454-a,1476990296588,4,speaker,"purple"
3454-a,1476990317592,5,speaker,"brightest fluorescent green"
3454-a,1476990340609,6,speaker,"bright fuchsia not purple"
3454-a,1476990354529,7,speaker,"muddy green"
3454-a,1476990363894,8,speaker,"brightest purple"
3454-a,1476990372449,9,speaker,"brightest green"
3454-a,1476990387376,10,speaker,"middle range orange"
3454-a,1476990395666,11,speaker,"dullest green"
3454-a,1476990412347,12,speaker,"gray not blue "
3454-a,1476990431404,13,speaker,"fushia "
3454-a,1476990442474,14,speaker,"light purple"
3454-a,1476990449779,15,speaker,"sorry"
3454-a,1476990459044,15,speaker,"bright yellowy green"
3454-a,1476990460871,15,listener,"youre doing great :) "
3454-a,1476990468254,16,speaker,"thank :)"
3454-a,1476990474419,16,speaker,"tealy green"
3454-a,1476990488287,17,speaker,"gold not brown or green"
3454-a,1476990496184,18,speaker,"blue"
3454-a,1476990510572,19,speaker,"bright aqua"
3454-a,1476990528517,20,speaker,"purple not green or muddy purple"
3454-a,1476990539439,21,speaker,"redish purple"
3454-a,1476990551007,22,speaker,"yikes yellow green"
3454-a,1476990560496,23,speaker,"gray"
3454-a,1476990571221,24,speaker,"brightest green"
3454-a,1476990582701,25,speaker,"brownish "
3454-a,1476990588883,26,speaker,"blue"
3454-a,1476990594879,27,speaker,"purple"
3454-a,1476990603422,28,speaker,"bright pink"
3454-a,1476990609457,29,speaker,"blue"
3454-a,1476990616046,30,speaker,"blue"
3454-a,1476990626127,31,speaker,"blue gray"
3454-a,1476990634902,32,speaker,"purple"
3454-a,1476990652520,33,speaker,"purple not tan and not almost purple"
3454-a,1476990663714,34,speaker,"yay!"
3454-a,1476990665367,34,speaker,"gold"
3454-a,1476990674071,35,listener,":) "
3454-a,1476990681372,35,speaker,"green but not the bright one"
3454-a,1476990697867,36,speaker,"more purple than fuchia"
3454-a,1476990705577,37,speaker,"pink"
3454-a,1476990713382,38,speaker,"fushia"
3454-a,1476990734280,39,speaker,"purple not the grayish purple"
3454-a,1476990743945,40,speaker,"not the bright green"
3454-a,1476990762305,41,speaker,"more like grass green but brighter"
3454-a,1476990776137,42,speaker,"fushia (again :) )"
3454-a,1476990787047,43,speaker,"brighter green"
3454-a,1476990797715,44,speaker,"brownish rust"
3454-a,1476990805522,45,listener,"sorry "
3454-a,1476990805850,45,speaker,"blue"
3454-a,1476990815617,46,speaker,"gold  no problem!!"
3454-a,1476990822989,47,speaker,"green"
3454-a,1476990835765,48,speaker,"brown  we are a good team :)"
3454-a,1476990846640,49,listener,"we are  :)"
3454-a,1476990847572,49,speaker,"red"
3454-a,1476990856352,50,listener,".. lol "
3454-a,1476990858096,50,speaker,"hahahaha  sorry again!  "
3454-a,1476990867040,50,speaker,"green  Have a great day!!"
