gameid,time,roundNum,sender,contents
1102-0,1476991991641,1,speaker,"it grows on trees"
1102-0,1476992017215,2,speaker,"it's the lightest color"
1102-0,1476992048811,3,speaker,"it's the bluest color"
1102-0,1476992063517,4,speaker,"green"
1102-0,1476992082523,5,speaker,"drab blue"
1102-0,1476992092098,6,speaker,"orange"
1102-0,1476992100468,7,speaker,"green"
1102-0,1476992107440,7,listener,"lime or dark?"
1102-0,1476992118163,7,speaker,"drab "
1102-0,1476992128423,8,speaker,"cyan"
1102-0,1476992147598,9,speaker,"bright purple"
1102-0,1476992164764,10,speaker,"drab dark green"
1102-0,1476992180179,11,speaker,"drab dark green"
1102-0,1476992199421,12,speaker,"bright reddish purple"
1102-0,1476992219489,13,speaker,"bright purple"
1102-0,1476992239159,14,speaker,"light bright green"
1102-0,1476992258111,15,speaker,"lightish tan"
1102-0,1476992268401,16,speaker,"blue"
1102-0,1476992279091,17,speaker,"sand colored"
1102-0,1476992291110,18,speaker,"drab green"
1102-0,1476992302378,19,speaker,"reddish"
1102-0,1476992311899,20,speaker,"green"
1102-0,1476992319510,21,speaker,"greeb"
1102-0,1476992333931,22,speaker,"drab purple"
1102-0,1476992346302,23,speaker,"bright purple"
1102-0,1476992360372,24,speaker,"dark purple"
1102-0,1476992372287,25,speaker,"lime green"
1102-0,1476992387518,26,speaker,"drab purple"
1102-0,1476992400618,27,speaker,"bright green"
1102-0,1476992409303,28,speaker,"green"
1102-0,1476992420100,29,speaker,"bright purple"
1102-0,1476992428003,30,speaker,"blue"
1102-0,1476992438691,31,speaker,"brick"
1102-0,1476992447523,32,speaker,"blue"
1102-0,1476992459642,33,speaker,"dark purple"
1102-0,1476992473769,34,speaker,"reddish"
1102-0,1476992486744,35,speaker,"bright lime"
1102-0,1476992496514,36,speaker,"purple"
1102-0,1476992512251,37,speaker,"dark green"
1102-0,1476992526747,38,speaker,"reddish drab"
1102-0,1476992539400,39,speaker,"dark gray"
1102-0,1476992556975,40,speaker,"drabbest green"
1102-0,1476992567900,41,speaker,"yellow"
1102-0,1476992582276,42,speaker,"dark purple"
1102-0,1476992593472,43,speaker,"bright green"
1102-0,1476992612067,44,speaker,"bright green"
1102-0,1476992626227,45,speaker,"bright green"
1102-0,1476992646508,46,speaker,"bright purple"
1102-0,1476992655654,47,speaker,"pink"
1102-0,1476992663962,48,speaker,"pink"
1102-0,1476992677398,49,speaker,"brightest"
1102-0,1476992690559,50,speaker,"darkest blue"
