gameid,time,roundNum,sender,contents
3285-0,1476994078635,1,speaker,"Not the brightest green, and not the brownest"
3285-0,1476994096326,2,speaker,"the purplest gray"
3285-0,1476994107099,3,speaker,"red"
3285-0,1476994115884,4,speaker,"blue"
3285-0,1476994126773,5,speaker,"the brownest purple"
3285-0,1476994136939,6,speaker,"the lighter blue"
3285-0,1476994147037,7,speaker,"yellow"
3285-0,1476994160347,8,speaker,"the lighter and bluer green"
3285-0,1476994175110,9,speaker,"pink"
3285-0,1476994182753,10,speaker,"pink"
3285-0,1476994195531,11,speaker,"they grayer brown"
3285-0,1476994205658,12,speaker,"blue"
3285-0,1476994213355,13,speaker,"light green"
3285-0,1476994226252,14,speaker,"less blue purple"
3285-0,1476994228355,14,speaker,"looks brighter"
3285-0,1476994244459,15,speaker,"brightest green"
3285-0,1476994266949,16,speaker,"the gray that looks less yellow"
3285-0,1476994280623,16,listener,"the darker or lighter one?"
3285-0,1476994287356,16,speaker,"looks like it might have a blueish tone"
3285-0,1476994296931,16,speaker,"I'd say darker"
3285-0,1476994311761,17,speaker,"the duller purple"
3285-0,1476994322323,18,speaker,"greenest"
3285-0,1476994327903,18,speaker,"not the more gray square"
3285-0,1476994341426,19,speaker,"not the brightest yellow"
3285-0,1476994351311,20,speaker,"green"
3285-0,1476994364029,21,speaker,"bright green"
3285-0,1476994383364,22,speaker,"not the bright/neon purple, and not the dull/gray purple"
3285-0,1476994394623,23,speaker,"darker blue"
3285-0,1476994409998,24,speaker,"not the bright pink; kind of a brown-pink"
3285-0,1476994419221,25,speaker,"purple"
3285-0,1476994428270,26,speaker,"brightest pink"
3285-0,1476994435974,27,speaker,"dull green"
3285-0,1476994451703,28,speaker,"purest yellow; the other looks greenish"
3285-0,1476994461597,29,speaker,"gray"
3285-0,1476994469866,30,speaker,"purple"
3285-0,1476994480537,31,speaker,"gray-purple"
3285-0,1476994492433,32,speaker,"yellow; not khaki"
3285-0,1476994501583,33,speaker,"green"
3285-0,1476994508128,34,speaker,"red"
3285-0,1476994514755,35,speaker,"gray"
3285-0,1476994520808,36,speaker,"yellow"
3285-0,1476994528617,37,speaker,"brighter green"
3285-0,1476994539323,38,speaker,"orangeish"
3285-0,1476994551534,39,speaker,"the lighter blue"
3285-0,1476994575445,40,speaker,"greenish/yellowish gray; the one that looks less simlar"
3285-0,1476994587326,41,speaker,"purple"
3285-0,1476994600308,42,speaker,"greenish gray"
3285-0,1476994614889,43,speaker,"blue"
3285-0,1476994635242,44,speaker,"it looks like the middle hue; blueish gray, but doesn't have the most blue"
3285-0,1476994652654,45,speaker,"gray"
3285-0,1476994667756,46,speaker,"most brown"
3285-0,1476994669893,46,speaker,"not the reddest"
3285-0,1476994677615,47,speaker,"green"
3285-0,1476994694547,48,speaker,"the brighter purple"
3285-0,1476994700472,48,speaker,"appears to have less gray/brown"
3285-0,1476994714309,49,speaker,"purple"
3285-0,1476994723809,50,speaker,"the greener blue"
