gameid,time,roundNum,sender,contents
4742-a,1476995913131,1,speaker,"hello"
4742-a,1476995916047,1,listener,"hi"
4742-a,1476995925856,1,speaker,"pale purple"
4742-a,1476995945072,2,speaker,"pretty gray "
4742-a,1476995965268,3,speaker,"green ugly"
4742-a,1476995976046,4,speaker,"grey"
4742-a,1476995984982,5,speaker,"pink"
4742-a,1476995996999,6,speaker,"blue"
4742-a,1476996008712,7,speaker,"grey"
4742-a,1476996032286,8,speaker,"bluish grey"
4742-a,1476996063677,9,speaker,"greenish grey"
4742-a,1476996087781,10,speaker,"pale green"
4742-a,1476996137247,11,listener,"Hello?"
4742-a,1476996159715,11,speaker,"green"
4742-a,1476996174616,12,speaker,"grey"
4742-a,1476996183186,13,speaker,"pink"
4742-a,1476996195239,14,speaker,"pink"
4742-a,1476996205726,15,speaker,"dark green"
4742-a,1476996216658,16,speaker,"green"
4742-a,1476996240016,17,speaker,"mauve"
4742-a,1476996251667,18,speaker,"pink"
4742-a,1476996266868,19,speaker,"green"
4742-a,1476996277789,20,speaker,"pink"
4742-a,1476996289096,21,speaker,"orange"
4742-a,1476996299729,22,speaker,"brown"
4742-a,1476996310115,23,speaker,"grey"
4742-a,1476996323728,24,speaker,"brown"
4742-a,1476996335346,25,speaker,"pink"
4742-a,1476996346424,26,speaker,"yellow"
4742-a,1476996356824,27,speaker,"purple"
4742-a,1476996373247,28,speaker,"bright blue"
4742-a,1476996388283,29,speaker,"more yellow"
4742-a,1476996408220,30,speaker,"green"
4742-a,1476996418419,31,speaker,"green"
4742-a,1476996433632,32,speaker,"the brighter grey"
4742-a,1476996450889,33,speaker,"close to pink"
4742-a,1476996460164,34,speaker,"gray"
4742-a,1476996477394,35,speaker,"the paler green"
4742-a,1476996502386,36,speaker,"the prettiest pink/purple"
4742-a,1476996519380,37,speaker,"blue"
4742-a,1476996536966,38,speaker,"blue"
4742-a,1476996547858,39,speaker,"purple"
4742-a,1476996564855,40,speaker,"green not blue"
4742-a,1476996586224,41,speaker,"paler blue "
4742-a,1476996629864,42,speaker,"orangey yellow"
4742-a,1476996642733,43,speaker,"yellow"
4742-a,1476996657777,44,speaker,"grey. "
4742-a,1476996674891,45,speaker,"purple"
4742-a,1476996713141,46,speaker,"I'm really trying to give the colors the best description ok pinkish purple"
4742-a,1476996724513,46,listener,"YOu are going good"
4742-a,1476996741724,47,speaker,"orange"
4742-a,1476996772331,48,speaker,"gray the paler one"
4742-a,1476996785116,49,speaker,"green"
4742-a,1476996792659,50,listener,"nice working with you"
4742-a,1476996814434,50,speaker,"green dark"
4742-a,1476996822530,50,speaker,"you too"
