gameid,time,roundNum,sender,contents
3262-2,1476988871759,1,speaker,"yellow-green"
3262-2,1476988887311,2,speaker,"darker purple-blue"
3262-2,1476988903991,3,speaker,"darker red"
3262-2,1476988914570,4,speaker,"purple"
3262-2,1476988921254,4,listener,"light or dark?"
3262-2,1476988932234,4,speaker,"darker"
3262-2,1476988949010,5,speaker,"sorry bout that, it's the greener color"
3262-2,1476988963957,6,speaker,"the reddish"
3262-2,1476988972009,7,speaker,"purple"
3262-2,1476988979130,8,speaker,"green"
3262-2,1476988988055,9,speaker,"brighter red"
3262-2,1476989000785,10,speaker,"bluer green"
3262-2,1476989009130,11,speaker,"red"
3262-2,1476989019537,12,speaker,"duller blue"
3262-2,1476989029192,13,speaker,"duller green"
3262-2,1476989050712,14,speaker,"brownish color, not gold"
3262-2,1476989063680,15,speaker,"brownish"
3262-2,1476989088551,16,speaker,"purple, not the bluish one"
3262-2,1476989096732,17,speaker,"purple"
3262-2,1476989106810,18,speaker,"brighter green"
3262-2,1476989114110,19,speaker,"yellow"
3262-2,1476989139947,20,speaker,"grayish greener, the duller one"
3262-2,1476989155796,21,speaker,"brighter green"
3262-2,1476989162521,22,speaker,"red"
3262-2,1476989172872,23,speaker,"brighter blue"
3262-2,1476989180874,24,speaker,"brown"
3262-2,1476989189391,25,speaker,"red"
3262-2,1476989209633,26,speaker,"red, the less pink one"
3262-2,1476989222888,27,speaker,"brighter blue"
3262-2,1476989235877,28,speaker,"bright green"
3262-2,1476989253409,29,speaker,"the grayer color"
3262-2,1476989263736,30,speaker,"blue"
3262-2,1476989273216,31,speaker,"green"
3262-2,1476989281513,32,speaker,"gray"
3262-2,1476989300093,33,speaker,"the one with a hint of puple"
3262-2,1476989319042,34,speaker,"the most regular gray, not hint of green"
3262-2,1476989328184,35,speaker,"red"
3262-2,1476989338662,36,speaker,"green"
3262-2,1476989358332,37,speaker,"duller purple, not the reddish one"
3262-2,1476989374073,38,speaker,"darker green"
3262-2,1476989383172,39,speaker,"yellow"
3262-2,1476989393339,40,speaker,"yellow"
3262-2,1476989404729,41,speaker,"darker red"
3262-2,1476989417946,42,speaker,"pink"
3262-2,1476989425585,43,speaker,"gray"
3262-2,1476989435048,44,speaker,"purple"
3262-2,1476989443083,45,speaker,"green"
3262-2,1476989449683,46,speaker,"red"
3262-2,1476989463718,47,speaker,"more yellow green"
3262-2,1476989472663,48,speaker,"gray"
3262-2,1476989480535,49,speaker,"yellow"
3262-2,1476989487937,50,speaker,"gray"
