gameid,time,roundNum,sender,contents
5395-f,1476991472051,1,speaker,"gray"
5395-f,1476991482114,2,speaker,"purple"
5395-f,1476991489921,3,speaker,"red"
5395-f,1476991498506,4,speaker,"blue"
5395-f,1476991506024,5,speaker,"gray"
5395-f,1476991514194,6,speaker,"yellow"
5395-f,1476991530255,7,speaker,"brownish green"
5395-f,1476991541444,8,speaker,"brownish yellow"
5395-f,1476991555531,8,listener,"bright or dim? "
5395-f,1476991558974,8,speaker,"brownish green"
5395-f,1476991575718,9,speaker,"purplish pink"
5395-f,1476991585762,10,speaker,"gray"
5395-f,1476991594511,11,speaker,"green"
5395-f,1476991603453,12,speaker,"blue"
5395-f,1476991612298,13,speaker,"blue"
5395-f,1476991621319,14,speaker,"pink"
5395-f,1476991632067,15,speaker,"reddish brown"
5395-f,1476991641643,16,speaker,"yellow"
5395-f,1476991648891,17,speaker,"blue"
5395-f,1476991655964,18,speaker,"purple"
5395-f,1476991666616,19,speaker,"purpleish pink"
5395-f,1476991689930,20,speaker,"brown and gray"
5395-f,1476991704508,21,speaker,"yellow"
5395-f,1476991714238,22,speaker,"orangish"
5395-f,1476991721271,23,speaker,"gray"
5395-f,1476991729994,24,speaker,"yellow"
5395-f,1476991748483,25,speaker,"gray"
5395-f,1476991761828,26,speaker,"blue"
5395-f,1476991773074,27,speaker,"darker purple"
5395-f,1476991786441,28,speaker,"blueish gray"
5395-f,1476991798237,29,speaker,"darker yellow"
5395-f,1476991809113,30,speaker,"pink"
5395-f,1476991821470,31,speaker,"green"
5395-f,1476991830803,32,speaker,"orange"
5395-f,1476991839947,33,speaker,"green"
5395-f,1476991858607,34,speaker,"yellowish green"
5395-f,1476991873201,35,speaker,"blue"
5395-f,1476991886566,36,speaker,"grayish green"
5395-f,1476991898539,37,speaker,"purple"
5395-f,1476991910368,38,speaker,"green"
5395-f,1476991923709,39,speaker,"lighter pink"
5395-f,1476991938901,40,speaker,"brown"
5395-f,1476991954289,41,speaker,"yellow"
5395-f,1476991969027,42,speaker,"pink not purple"
5395-f,1476991980398,43,speaker,"brownish pink"
5395-f,1476991987627,44,speaker,"pink"
5395-f,1476992001035,45,speaker,"blueish gray"
5395-f,1476992018860,46,speaker,"pink"
5395-f,1476992028818,47,speaker,"orange"
5395-f,1476992046597,48,speaker,"greenish teal"
5395-f,1476992069040,49,speaker,"grayish purple"
5395-f,1476992081921,50,speaker,"darker brown"
