gameid,time,roundNum,sender,contents
3618-3,1459886244749,1,speaker,"gray"
3618-3,1459886278888,2,speaker,"yellowish green"
3618-3,1459886300269,3,speaker,"yellow"
3618-3,1459886321753,4,speaker,"light purple"
3618-3,1459886340771,5,speaker,"yellow"
3618-3,1459886380073,6,speaker,"purple"
3618-3,1459886400531,6,listener,"dark or light?"
3618-3,1459886442417,6,speaker,"more dark than light"
3618-3,1459886459054,7,speaker,"blue"
3618-3,1459886482036,8,speaker,"light purple"
3618-3,1459886510217,9,speaker,"magenta"
3618-3,1459886533184,10,speaker,"green"
3618-3,1459886561792,11,speaker,"bright green"
3618-3,1459886574383,12,speaker,"green"
3618-3,1459886586424,13,speaker,"red"
3618-3,1459886619884,14,speaker,"greenish blue"
3618-3,1459886641319,15,speaker,"light brown"
3618-3,1459886665159,16,speaker,"blue"
3618-3,1459886728351,17,speaker,"darkish magenta"
3618-3,1459886753857,18,speaker,"light brown"
3618-3,1459886776560,19,speaker,"magenta"
3618-3,1459886797930,20,speaker,"magenta"
3618-3,1459886831146,21,speaker,"greenish yellow"
3618-3,1459886867338,22,speaker,"light green"
3618-3,1459886889993,23,speaker,"purple"
3618-3,1459886953911,24,speaker,"brown"
3618-3,1459886975340,25,speaker,"purple"
3618-3,1459886998700,26,speaker,"purple"
3618-3,1459887026143,27,speaker,"bright purple"
3618-3,1459887044828,28,speaker,"purple"
3618-3,1459887087712,29,speaker,"faded green"
3618-3,1459887115403,30,speaker,"light purple"
3618-3,1459887134478,31,speaker,"light purple"
3618-3,1459887150975,32,speaker,"blue"
3618-3,1459887166992,33,speaker,"gray"
3618-3,1459887210189,34,speaker,"teal"
3618-3,1459887227281,35,speaker,"brown"
3618-3,1459887243506,36,speaker,"light green"
3618-3,1459887260244,37,speaker,"teal"
3618-3,1459887290878,38,speaker,"yellowish brown"
3618-3,1459887319418,39,speaker,"bright blue"
3618-3,1459887341756,40,speaker,"gray"
3618-3,1459887353594,41,speaker,"blue"
3618-3,1459887386232,42,speaker,"brightish green"
3618-3,1459887408639,43,speaker,"light blue"
3618-3,1459887427322,44,speaker,"gray"
3618-3,1459887454173,45,speaker,"faded purple"
3618-3,1459887471994,46,speaker,"purple"
3618-3,1459887524363,47,speaker,"brownish gray"
3618-3,1459887548276,48,speaker,"purple"
3618-3,1459887588520,49,speaker,"brownish purple"
3618-3,1459887613275,50,speaker,"bright green"
