gameid,time,roundNum,sender,contents
2576-f,1476993066035,1,speaker,"brown"
2576-f,1476993077557,2,speaker,"deep blue"
2576-f,1476993095217,3,speaker,"purplish grey"
2576-f,1476993107787,4,speaker,"bright pink, not purple"
2576-f,1476993121398,5,speaker,"blue, not purple"
2576-f,1476993138217,6,speaker,"purple, pastel"
2576-f,1476993146568,7,speaker,"orange"
2576-f,1476993160342,8,speaker,"brown, not grey"
2576-f,1476993161238,8,speaker,"tan"
2576-f,1476993168398,9,speaker,"my bad"
2576-f,1476993182928,9,speaker,"yellowish"
2576-f,1476993193366,10,speaker,"teal, darker one"
2576-f,1476993202800,11,speaker,"lighter blue"
2576-f,1476993211964,12,speaker,"brighter green, neon"
2576-f,1476993219507,13,speaker,"pink"
2576-f,1476993238257,14,speaker,"brownish"
2576-f,1476993248258,15,speaker,"darker blue, not purple"
2576-f,1476993258588,16,speaker,"greyish"
2576-f,1476993268974,17,speaker,"brownest one"
2576-f,1476993278917,18,speaker,"neon green"
2576-f,1476993287818,19,speaker,"pastel blue"
2576-f,1476993297236,20,speaker,"brown"
2576-f,1476993304447,21,speaker,"yellow"
2576-f,1476993312328,22,speaker,"purple, dark"
2576-f,1476993323774,23,speaker,"brown, no yellow, no green"
2576-f,1476993333138,24,speaker,"blue"
2576-f,1476993344121,24,listener,"just type brown"
2576-f,1476993359998,25,speaker,"teal kinda"
2576-f,1476993367576,26,speaker,"lime"
2576-f,1476993374557,27,speaker,"brown"
2576-f,1476993391035,28,speaker,"light burgandy"
2576-f,1476993408417,29,speaker,"redder purple"
2576-f,1476993417813,30,speaker,"my bad"
2576-f,1476993421868,30,speaker,"greenest"
2576-f,1476993438395,31,speaker,"green, but not neon"
2576-f,1476993445263,32,speaker,"yellow"
2576-f,1476993454198,33,speaker,"pastel blue"
2576-f,1476993463307,34,speaker,"darker purple"
2576-f,1476993479972,35,speaker,"sorry, i would have called that deeper purple"
2576-f,1476993482118,35,speaker,"if it comes up again"
2576-f,1476993488716,35,listener,"idk"
2576-f,1476993489468,35,speaker,"yellow"
2576-f,1476993502334,36,speaker,"i just mean if you see it again, that's what it looks like to me"
2576-f,1476993517188,36,speaker,"darker green"
2576-f,1476993525109,36,listener,"not worth it for a penny lol"
2576-f,1476993532446,37,speaker,"purple"
2576-f,1476993541289,38,speaker,"lime green neon"
2576-f,1476993548236,39,speaker,"camo"
2576-f,1476993555618,40,speaker,"blue"
2576-f,1476993559928,40,speaker,"bright"
2576-f,1476993567509,40,listener,"purple?"
2576-f,1476993578699,41,speaker,"it's obvious our monitors aren't calibrated the same"
2576-f,1476993580377,41,speaker,"purple"
2576-f,1476993590177,42,speaker,"greyish blue"
2576-f,1476993604899,42,listener,"it may be on purpose"
2576-f,1476993621725,43,speaker,"blue"
2576-f,1476993632877,44,speaker,"camo green"
2576-f,1476993640647,45,speaker,"purple"
2576-f,1476993654058,46,speaker,"lime green"
2576-f,1476993655574,46,speaker,"camo"
2576-f,1476993656549,46,speaker,"ish"
2576-f,1476993658168,46,speaker,"i dunno"
2576-f,1476993665228,47,speaker,"blue"
2576-f,1476993672306,48,speaker,"red"
2576-f,1476993679734,49,speaker,"purple"
2576-f,1476993686318,49,speaker,"not grey"
2576-f,1476993687675,49,listener,"why can't they all be like that"
2576-f,1476993690402,49,speaker,"haha"
2576-f,1476993696934,50,speaker,"lime"
