gameid,time,roundNum,sender,contents
7099-3,1476989507003,1,speaker,"Darker purple"
7099-3,1476989533304,2,speaker,"Dark pink"
7099-3,1476989543127,3,speaker,"red"
7099-3,1476989550671,4,speaker,"blue"
7099-3,1476989561698,5,speaker,"greenish gray"
7099-3,1476989574987,5,listener,"I see a grey, a greenish grey, and one that's in between"
7099-3,1476989586324,5,speaker,"greenish"
7099-3,1476989594993,6,speaker,"green"
7099-3,1476989606174,7,speaker,"light purple"
7099-3,1476989615508,8,speaker,"gray"
7099-3,1476989625167,9,speaker,"lime"
7099-3,1476989639276,10,speaker,"darker gray"
7099-3,1476989653878,11,speaker,"blue"
7099-3,1476989663088,12,speaker,"tan"
7099-3,1476989684079,13,speaker,"red regular"
7099-3,1476989692507,14,speaker,"blue"
7099-3,1476989704732,15,speaker,"bright green"
7099-3,1476989715921,16,speaker,"yellowish"
7099-3,1476989745894,17,speaker,"darker purple not the blueish one"
7099-3,1476989761554,18,speaker,"sorry that one was hard"
7099-3,1476989764653,18,speaker,"orange"
7099-3,1476989769026,18,listener,"yeah, was that the first miss?"
7099-3,1476989777352,19,speaker,"yeah i believe so"
7099-3,1476989780699,19,speaker,"blue"
7099-3,1476989787312,20,speaker,"gray"
7099-3,1476989796666,21,speaker,"dark blue"
7099-3,1476989808194,21,speaker,"not the grayish one"
7099-3,1476989811160,21,listener,"ok"
7099-3,1476989818933,22,speaker,"yellowish"
7099-3,1476989825853,23,speaker,"gray"
7099-3,1476989832267,24,speaker,"red"
7099-3,1476989840943,25,speaker,"purple"
7099-3,1476989852317,26,speaker,"dark purple"
7099-3,1476989870378,27,speaker,"purple not the grayish one"
7099-3,1476989893193,28,speaker,"the green that looks like a mix of the other two"
7099-3,1476989910663,28,listener,"I see one that looks more greyish than the other two, is that the one?"
7099-3,1476989918113,28,speaker,"yes"
7099-3,1476989925053,29,speaker,"orange"
7099-3,1476989938733,30,speaker,"purple less grayish"
7099-3,1476989947437,31,speaker,"red"
7099-3,1476989954029,32,speaker,"blue"
7099-3,1476989960334,33,speaker,"red"
7099-3,1476989967241,34,speaker,"green"
7099-3,1476989988998,35,speaker,"lightest blue less gray"
7099-3,1476989999090,36,speaker,"green"
7099-3,1476990012386,37,speaker,"mauve?"
7099-3,1476990023095,37,listener,"like the light purple?"
7099-3,1476990030118,37,speaker,"not hot pink or purple"
7099-3,1476990043111,37,listener,"brownish?"
7099-3,1476990046104,37,speaker,"yes "
7099-3,1476990055758,38,speaker,"purple"
7099-3,1476990074794,39,speaker,"more grayish green"
7099-3,1476990088747,40,speaker,"yellowish"
7099-3,1476990104559,41,speaker,"closer to regular green"
7099-3,1476990113210,42,speaker,"green"
7099-3,1476990132444,43,speaker,"brightest purple"
7099-3,1476990140703,44,speaker,"blueish"
7099-3,1476990170573,45,speaker,"a cross between the other two"
7099-3,1476990179623,45,listener,"duller yellow?"
7099-3,1476990202486,45,listener,"or brighter yellow?"
7099-3,1476990206019,45,speaker,"duller"
7099-3,1476990213071,46,speaker,"orange"
7099-3,1476990224639,47,speaker,"blueish gray"
7099-3,1476990235679,48,speaker,"lighter purple"
7099-3,1476990243347,49,speaker,"pink"
7099-3,1476990254408,50,speaker,"blueish"
