iterationName	gameid	time	trialNum	currStrokeNum	intendedName	condition	family	intendedMember	shapenet_id	shiftKeyUsed	svg	eventType
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895747368	1	1	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M89,130,85001c7,66712,0 74,-26,37221 74,-3	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895749232	1	2	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M90,126,85001c0,-5,82784 5,-11,44386 5,-18	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895750454	1	3	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M95,108,85001c15,49733,0 73,-14,62254 73,10	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895751283	1	4	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M165,123,85001c-2,69004,0 0,-6,10152 0,-7	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895759640	1	5	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M90,130,85001c0,1,82295 9,60816,4,60816 11,6c5,27635,5,27635 13,08594,16,08594 18,21c0,49898,0,49898 4,21699,0 5,0c7,98636,0 47,84036,-6,42018 55,-10c0,44476,-0,22238 -14,28818,-25 -17,-25	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895762740	1	6	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M89,132,85001c0,12,20666 2,26,6456 2,40c0,0,41176 -0,26471,2,73529 0,3c0,49183,0,49183 4,3492,1 5,1	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895763810	1	7	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M119,163,85001c3,63235,0 -1,17,77575 -1,19	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895765306	1	8	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M181,148,85001c0,8,34228 1,26244,20,47512 -2,27c-2,45913,4,91825 -56,69677,7 -68,7	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895765963	1	9	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M95,176,85001c7,59296,1,33993 18,54965,4 27,4	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895767560	1	10	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M94,176,85001c0,3,14062 5,36385,16,63615 2,20c-2,50197,2,50197 -8,21,6296 -8,25c0,1,28473 -1,6 -1,6c0,0 0,-5,33333 0,-8	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895768114	1	11	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M90,181,85001c0,-23,17061 2,20,89962 2,34c0,1,12958 -1,9,05483 -1,7	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895768695	1	12	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M89,185,85001c1,39299,8,35794 5,57264,33,42736 0,39c-1,36562,1,36562 -3,9,63812 -3,11c0,0,90617 0,6,33707 0,4	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895769320	1	13	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M93,188,85001c0,14,40287 2,31,32265 2,47	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895770123	1	14	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M112,182,85001c0,17,14025 -1,33,90946 -1,50	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895770770	1	15	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M117,188,85001c9,17169,0 3,36,22686 3,42c0,1,4955 0,72523,4 -1,4	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895771718	1	16	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M113,191,85001c0,0,26137 0,85489,3,85489 1,4c5,08982,5,08982 4,23,149 4,31c0,2,66667 0,8 0,8c0,0 0,56539,-2,69616 1,-4c3,4801,-10,44031 12,00505,-33 1,-33c-2,33333,0 0,4,66667 0,7c0,9,76839 -4,35,55996 -4,20c0,-2,33333 0,-4,66667 0,-7c0,-2,66667 0,-5,33333 0,-8	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895774752	1	17	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M115,193,85001c1,2596,0 7,72887,-8,27113 8,-8c1,15047,1,15047 4,15 4,15c0,0 -4,-14,99861 -4,-15	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895777240	1	18	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M178,178,85001c6,25798,0 -0,64399,27,64399 -2,29c-0,1,0,1 -1,2 -1,2c0,0 0,7178,-21,2822 2,-20c5,33077,5,33077 1,89862,29,20276 -1,35c-0,19737,0,39473 0,6 0,6c0,0 0,35986,-8,68164 0,-13c-0,4189,-5,02682 -1,37434,-9,9947 -2,-15c-0,24807,-1,98456 0,-4 0,-6c0,-3,39935 0,47977,6,95953 2,10c1,17258,2,34517 2,2374,8,7626 0,11	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895784710	1	19	close_17_a_81ba38f4d3b7eac1	close	17	a	81ba38f4d3b7eac1f82a35e8b19afa86.png	0	M154,180,85001c0,5,27593 -3,24 -3,24c0,0 3,17026,-16,48922 4,-14c0,24122,0,72366 0,07166,13,92834 1,13c1,37437,-1,37437 -3,38118,-6,90591 -3,-5c0,46225,2,31125 1,4,64298 1,7c0,1,43234 0,82731,5 -1,5	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895799350	2	1	close_89_a_5379	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M117,175,85001c-13,58447,0 -27,25562,-15 -42,-15	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895800332	2	2	close_89_a_5379	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M113,174,85001c0,9,52327 -3,35024,26,35024 -10,33c-1,12682,1,12682 1,5344,3 -1,3	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895802710	2	3	close_89_a_5379	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M163,147,85001c4,04726,0 11,61899,6,44441 16,9c20,6043,12,01917 0,29,48057 0,48c0,1,85458 -0,00532,5 -2,5	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895805006	2	4	close_89_a_5379	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M116,185,85001c20,98032,0 34,36671,-11 56,-11	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895807896	2	5	close_89_a_5379	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M65,105,85001c13,6009,13,6009 19,58,67535 19,80	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895809749	2	6	close_89_a_5379	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M66,93,85001c8,48935,0 90,8101,-4,40505 96,-7c0,59628,-0,29814 1,5286,-0,4714 2,0c2,94643,2,94643 1,56,31652 1,65	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895810682	2	7	close_89_a_5379	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M85,185,85001c5,01612,-3,34408 14,90176,-4 20,-4	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895812393	2	8	close_89_a_5379	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M167,168,85001c0,66667,0 0,-1,33333 0,-2	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895813042	2	9	close_89_a_5379	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M163,144,85001c0,7,85784 3,21,30314 3,30	stroke
pilot0	9734-7bdb2c43-17cb-4fa1-9d85-444d6c4a4a5f	1501895814184	2	10	close_89_a_5379	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M100,204,85001c0,-3,64738 -14,62865,-26 -20,-26	stroke
