iterationName	gameid	time	trialNum	currStrokeNum	intendedName	condition	family	intendedMember	shapenet_id	shiftKeyUsed	svg	eventType
pilot0	7171-94f1e463-74ed-43f0-acca-99821e34ba30	1501628668952	1	1	split_23_a_3c81fab5678a38723272	split	23	a	3c81fab5678a3872327289c00b6dc9ca.png	0	M178,172,65625c0,-8,32003 19,43025,-71,56975 14,-77c-3,83655,-3,83655 -3,71381,-10,71381 -8,-15c-9,17686,-9,17686 -79,86284,-22,13716 -90,-12c-32,25584,32,25584 10,73,14191 10,109c0,22,84526 -8,36,12844 -8,55c0,0,33333 -0,2357,0,7643 0,1c7,10263,7,10263 28,19518,7,19518 35,14c1,83333,1,83333 9,16667,-1,83333 11,0c12,87393,12,87393 75,-8,92054 75,-33c0,-1,43233 0,91161,-8,08839 0,-9c-7,29791,-7,29791 -11,40755,-16,40755 -18,-23c-5,17019,-5,17019 -18,82981,-0,82981 -24,-6c-8,66142,-8,66142 6,-26,41648 6,-30	stroke
pilot0	7171-94f1e463-74ed-43f0-acca-99821e34ba30	1501628675240	1	2	split_23_a_3c81fab5678a38723272	split	23	a	3c81fab5678a3872327289c00b6dc9ca.png	0	M199,233,65625c0,15,61501 21,30,53213 21,49	stroke
pilot0	7171-94f1e463-74ed-43f0-acca-99821e34ba30	1501628677536	1	3	split_23_a_3c81fab5678a38723272	split	23	a	3c81fab5678a3872327289c00b6dc9ca.png	0	M168,245,65625c0,4,66667 0,9,33333 0,14	stroke
pilot0	7171-94f1e463-74ed-43f0-acca-99821e34ba30	1501628679569	1	4	split_23_a_3c81fab5678a38723272	split	23	a	3c81fab5678a3872327289c00b6dc9ca.png	0	M138,244,65625c0,6,90208 -5,9034,26,80679 -10,35c-4,37738,8,75476 2,38289,24,61711 -4,31c-1,12682,1,12682 1,5344,3 -1,3	stroke
pilot0	7171-94f1e463-74ed-43f0-acca-99821e34ba30	1501628683794	1	5	split_23_a_3c81fab5678a38723272	split	23	a	3c81fab5678a3872327289c00b6dc9ca.png	0	M97,213,65625c-33,6849,0 -17,41476,35,41476 -34,52c-1,31721,1,31721 -0,42942,10 -3,10	stroke
pilot0	7171-94f1e463-74ed-43f0-acca-99821e34ba30	1501628708168	2	1	close_89_a_537924063294eb5f	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M76,150,65625c0,10,2421 44,87374,42,87374 53,51c3,74814,3,74814 -1,25,7865 -1,31c0,4,74799 1,9937,30,0063 -1,33c-2,00147,2,00147 -9,81712,-2 -12,-2c-0,38497,0 -5,56571,-0,56571 -6,-1c-0,49898,-0,49898 0,-4,21699 0,-5c0,-15,32143 2,-32,88242 2,-50c0,-0,33333 0,2357,-0,7643 0,-1c-9,42106,-9,42106 -22,14642,-23,57321 -35,-30c-3,94681,-1,97341 -12,24386,-3,24386 -15,-6c-1,50234,-1,50234 12,-18,9726 12,-21	stroke
pilot0	7171-94f1e463-74ed-43f0-acca-99821e34ba30	1501628713013	2	2	close_89_a_537924063294eb5f	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M87,161,65625c0,-12,83096 -2,-25,98569 -2,-37c0,-0,66667 -0,4714,-1,5286 0,-2c1,59958,-1,59958 7,45101,1 9,1c32,08273,0 64,49105,9 96,9c0,33333,0 0,7643,-0,2357 1,0c0,4714,0,4714 0,1,33333 0,2c0,26,21688 12,49,79169 12,78	stroke
pilot0	7171-94f1e463-74ed-43f0-acca-99821e34ba30	1501628717451	2	3	close_89_a_537924063294eb5f	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M129,219,65625c1,43719,-1,43719 3,03333,-1 5,-1c29,02259,0 54,7556,-8 86,-8c0,66667,0 1,5286,-0,4714 2,0c1,08329,1,08329 1,60418,24,39582 1,25c-1,7394,1,7394 -84,34363,7 -92,7	stroke
pilot0	7171-94f1e463-74ed-43f0-acca-99821e34ba30	1501628720597	2	4	close_89_a_537924063294eb5f	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M89,185,65625c0,2,30545 1,01781,4,01781 2,5c6,66481,6,66481 7,24,11605 7,37c0,0,41176 -0,26471,2,73529 0,3c1,68222,1,68222 10,62501,6 13,6	stroke
pilot0	7171-94f1e463-74ed-43f0-acca-99821e34ba30	1501628724636	2	5	close_89_a_537924063294eb5f	close	89	a	537924063294eb5f46ed025f8f85e067.png	0	M196,168,65625c0,16,18677 26,53096,13,53096 34,21c0,1,0,1 0,1,2,9 0,3c-4,14477,4,14477 -15,19,80116 -15,27	stroke
