iterationName	gameid	time	trialNum	currStrokeNum	intendedName	condition	family	intendedMember	shapenet_id	shiftKeyUsed	svg	eventType
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897869758	1	1	split_123_a_e3d23dc4	split	123	a	e3d23dc47ddd9620c9be65dfbd21428b.png	0	M53,67c0,27,92278 1,55,97533 1,85c0,2,07165 -1,31836,11,68164 0,13c2,98203,2,98203 7,49,14313 7,59c0,10,13311 -4,72572,50,72572 -8,54c-0,2027,0,2027 -2,29279,2,70721 -1,4c0,4714,0,4714 1,33333,0 2,0c22,36167,0 38,38183,-3 61,-3c0,61024,0 3,61036,0,38964 4,0c4,42029,-4,42029 -2,98697,-59,01303 1,-63c2,32082,-2,32082 66,22384,-1 75,-1c0,66667,0 1,5286,-0,4714 2,0c0,84143,0,84143 2,5255,59,5255 5,62c3,49825,3,49825 21,7863,-2 26,-2c2,81907,0 17,02622,-1,02622 19,-3c0,40196,-0,40196 1,-1,2451 1,-2c0,-30,31863 -13,-61,62643 -13,-93c0,-0,4714 -0,66667,-0,66667 -1,-1c-1,80352,-1,80352 -0,04454,-106,04454 -4,-110c-0,49898,-0,49898 -4,21699,0 -5,0c-1,0 -2,10557,-0,44721 -3,0c-8,27204,4,13602 -19,88835,4 -31,4c-0,66667,0 -1,5286,-0,4714 -2,0c-1,6565,1,6565 -79,58896,6 -90,6c-4,46369,0 -25,15947,2,84053 -28,0c-1,46926,-1,46926 -16,32055,-5 -18,-5	stroke
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897872944	1	2	split_123_a_e3d23dc4	split	123	a	e3d23dc47ddd9620c9be65dfbd21428b.png	0	M65,173c20,25365,0 111,51354,-9,51354 119,-17c0,4714,-0,4714 1,33333,0 2,0c17,16081,0 30,8234,1 46,1	stroke
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897874487	1	3	split_123_a_e3d23dc4	split	123	a	e3d23dc47ddd9620c9be65dfbd21428b.png	0	M69,172c-5,71873,0 -8,93313,1 -14,1	stroke
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897877776	1	4	split_123_a_e3d23dc4	split	123	a	e3d23dc47ddd9620c9be65dfbd21428b.png	0	M71,270c0,-6,51549 -2,15774,-42,84226 1,-46c2,81377,-2,81377 12,71878,-2 18,-2c4,47516,0 14,26252,-0,73748 17,2c1,89147,1,89147 1,15,06703 1,18c0,4,29974 3,77714,20,22286 0,24c-4,84287,4,84287 -27,87704,0 -34,0	stroke
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897882217	1	5	split_123_a_e3d23dc4	split	123	a	e3d23dc47ddd9620c9be65dfbd21428b.png	0	M212,267c0,-0,66667 0,-1,33333 0,-2c0,-4,86316 -6,09517,-48 1,-48c1,43233,0 8,08839,-0,91161 9,0c2,2 6,2 8,4c0,2357,0,2357 0,0,66667 0,1c0,12,08093 7,23,29223 7,37c0,0,33333 0,2357,0,7643 0,1c-2,82206,2,82206 -20,58557,3 -25,3	stroke
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897900145	2	1	split_114_a_	split	114	a	6f70a7948c59b49943da6ec23cebe068.png	0	M82,54c0,35,51373 6,70,10173 6,110c0,8,06019 2,77257,35,22743 -2,40c-0,70711,0,70711 0,5,88924 0,7c0,13,72139 -3,25,66717 -3,40c0,0,33333 0,2357,0,7643 0,1c-10,94851,10,94851 -28,55569,19,55569 -41,32	stroke
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897902336	2	2	split_114_a_	split	114	a	6f70a7948c59b49943da6ec23cebe068.png	0	M87,254c0,7,44028 14,25157,23,25157 19,28c0,5305,0,5305 1,02208,2 2,2	stroke
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897903419	2	3	split_114_a_	split	114	a	6f70a7948c59b49943da6ec23cebe068.png	0	M87,78c28,98271,0 56,78876,2 85,2	stroke
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897904329	2	4	split_114_a_	split	114	a	6f70a7948c59b49943da6ec23cebe068.png	0	M92,96c25,26625,0 52,78017,0 78,0	stroke
pilot0	9524-a6227d16-c01e-4779-8d5b-550989661dd4	1501897905229	2	5	split_114_a_	split	114	a	6f70a7948c59b49943da6ec23cebe068.png	0	M92,117c2,59253,0 44,81711,4,18289 47,2c2,89881,-2,89881 9,95774,1,02113 14,-1c8,01618,-4,00809 29,61585,-4 38,-4	stroke
