gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
2806-5,1459892267188,1,further,target,189,48,50,1,2,distr2,234,11,50,3,3,distr1,200,56,50,2,1,12,28,23,true
2806-5,1459892281300,2,equal,target,52,7,50,3,3,distr2,140,32,50,1,1,distr1,3,47,50,2,2,30,21,59,true
2806-5,1459892347238,3,closer,target,264,22,50,3,3,distr1,305,27,50,1,2,distr2,286,37,50,2,1,10,10,7,true
2806-5,1459892405504,4,further,target,260,33,50,2,2,distr2,301,94,50,1,1,distr1,223,41,50,3,3,13,24,34,true
2806-5,1459892415721,5,equal,target,238,63,50,3,1,distr1,115,36,50,2,2,distr2,303,56,50,1,3,64,25,84,true
2806-5,1459892439683,6,closer,target,83,34,50,2,1,distr2,141,84,50,3,2,distr1,99,40,50,1,3,6,19,15,true
2806-5,1459892470647,7,further,target,335,31,50,1,1,distr2,154,96,50,3,2,distr1,320,47,50,2,3,9,78,91,true
2806-5,1459892489760,8,closer,target,227,6,50,1,3,distr2,136,4,50,3,2,distr1,348,8,50,2,1,12,12,19,true
2806-5,1459892509417,9,closer,target,293,86,50,1,2,distr2,270,62,50,2,3,distr1,286,84,50,3,1,5,14,10,true
2806-5,1459892534625,10,further,target,263,0,50,2,2,distr2,256,34,50,3,3,distr1,174,5,50,1,1,7,27,26,true
2806-5,1459892562732,11,closer,distr2,263,31,50,2,2,target,243,68,50,3,3,distr1,260,73,50,1,1,5,17,15,false
2806-5,1459892583413,12,equal,target,230,48,50,2,1,distr1,72,67,50,3,2,distr2,28,3,50,1,3,80,30,35,true
2806-5,1459892606907,13,further,target,225,12,50,1,3,distr1,2,3,50,2,1,distr2,31,94,50,3,2,12,41,31,true
2806-5,1459892630195,14,closer,distr2,191,17,50,3,2,target,137,12,50,2,1,distr1,80,5,50,1,3,10,13,13,false
2806-5,1459892651084,15,further,distr1,349,27,50,3,3,target,312,62,50,1,2,distr2,247,51,50,2,1,19,24,31,false
