gameid,time,roundNum,sender,contents
7096-6,1461004581472,1,listener,"hello?"
7096-6,1461004597288,1,speaker,"It is long and narrow"
7096-6,1461004623035,2,speaker,"it looks like stretched number eight."
7096-6,1461004646171,3,speaker,"a close triangle shape"
7096-6,1461004681237,4,speaker,"a small number eight"
7096-6,1461004708508,5,speaker,"one small loop and one big loop"
7096-6,1461004735003,6,speaker,"looks like tweezers"
7096-6,1461004768374,7,listener,"8, open down, or open to the left?"
7096-6,1461004787710,7,speaker,"looks like a boomerang flying to horizontally"
7096-6,1461004822238,8,speaker,"looks like a golf club"
7096-6,1461004870383,9,speaker,"a small, narrow loop and one fat loop"
7096-6,1461004899699,10,speaker,"not an eight"
7096-6,1461004909765,11,speaker,"eight"
7096-6,1461004930168,12,speaker,"oval shaped"
7096-6,1461004962907,13,speaker,"The eight with the long, narrow loop at the bottom"
7096-6,1461004982437,14,speaker,"the upright eight"
7096-6,1461004997113,15,speaker,"eight"
7096-6,1461005023753,16,speaker,"long, narrow loop on top"
7096-6,1461005054464,17,speaker,"eight with the fat loop on top"
7096-6,1461005066890,18,speaker,"eight"
7096-6,1461005093509,19,speaker,"stretched oval shape"
7096-6,1461005144734,20,speaker,"triangle shape with rounded corners"
7096-6,1461005170882,21,speaker,"looks like a tooth pick"
7096-6,1461005225448,22,speaker,"the spoon"
7096-6,1461005249272,23,speaker,"the upright eight"
7096-6,1461005280130,24,speaker,"oval shape"
7096-6,1461005318450,25,speaker,"boomerang with two loops"
7096-6,1461005357155,26,speaker,"looks like a Hershey's Kisses"
7096-6,1461005370171,27,speaker,"eight"
7096-6,1461005380315,28,speaker,"eight"
7096-6,1461005396432,29,speaker,"eight on its side"
7096-6,1461005421259,30,speaker,"loop with a pointy end"
7096-6,1461005458479,31,speaker,"not the eight, not the boomerang"
7096-6,1461005477494,32,speaker,"big spoon"
7096-6,1461005492096,33,speaker,"hockey stick"
7096-6,1461005507011,34,speaker,"golf club"
7096-6,1461005540543,35,speaker,"not the eight, not the upside down Hersey's Kisses"
7096-6,1461005572175,36,speaker,"not the upright eights"
7096-6,1461005593083,37,speaker,"the largest shape"
7096-6,1461005627106,38,speaker,"the Hershey's Kisses"
7096-6,1461005669954,39,speaker,"the upside down eight with the wide loop in top"
7096-6,1461005688430,40,speaker,"the eight"
7096-6,1461005711334,41,speaker,"The largest eight"
7096-6,1461005755117,42,speaker,"the wing flying to the right"
7096-6,1461005777407,43,speaker,"triangular shape"
7096-6,1461005802648,44,speaker,"Hersey's Kisses with pointy tip"
7096-6,1461005827522,45,speaker,"not the eight, not the wing"
7096-6,1461005845135,46,speaker,"not the eights"
7096-6,1461005860344,47,speaker,"not the eights"
7096-6,1461005875721,48,speaker,"the wing"
7096-6,1461005891592,49,speaker,"the large eight"
7096-6,1461005909288,50,speaker,"the wing"
