iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501080948574	blueSquare1	1	laki	13968	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501080985259	spottedCircle2	2	page	20741	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081016292	stripedCircle1	3	pemu	14980	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081034682	redSquare1	4	wagu	8429	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081047934	blueSquare2	5	laki	4724	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081064519	spottedCircle1	6	popu	7044	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081079425	spottedCircle1	7	popu	5940	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081092253	blueSquare1	8	laki	5275	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081113185	spottedCircle2	9	page	14166	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081125135	blueSquare2	10	laki	3696	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081147256	redSquare1	11	hihe	15187	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081163254	stripedCircle1	12	pemu	7665	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081201058	redSquare1	13	giha	30990	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081223455	stripedCircle1	14	pemu	13287	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081241436	stripedCircle2	15	pemu	10359	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081254947	blueSquare2	16	laki	5453	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081277831	redSquare2	17	gake	16350	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081290587	spottedCircle2	18	page	5109	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081310833	stripedCircle2	19	pemu	9164	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081344754	stripedCircle1	20	pemu	6481	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081355303	blueSquare1	21	laki	3969	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081382943	stripedCircle2	22	pemu	9760	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081401752	redSquare2	23	gake	11912	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081441305	redSquare1	24	hihe	12157	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081453014	blueSquare1	25	laki	5134	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081476904	redSquare2	26	kuwu	13906	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081521485	spottedCircle2	27	popu	17466	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081561337	redSquare2	28	kuwu	27030	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081575763	redSquare1	29	kuwu	7682	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081596420	spottedCircle2	30	popu	7369	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081635754	stripedCircle1	31	pemu	9327	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081656695	redSquare2	32	kuwu	10709	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081681488	stripedCircle2	33	pemu	6741	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081706441	blueSquare2	34	lugo	17252	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081720834	blueSquare1	35	laki	4699	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081734733	stripedCircle1	36	pemu	7158	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081748255	spottedCircle1	37	popu	6528	drop
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081778147	spottedCircle2	38	popu	21055	drop
