iterationName	gameid	time	intendedName	trialNum	text	timeFromRoundStart	eventType
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569086885	blueSquare1	1	hage	8453	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569104493	stripedCircle2	2	pomo	8501	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569118791	spottedCircle2	3	pipo	7724	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569130068	spottedCircle2	4	pipo	2852	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569143921	stripedCircle1	5	pomo	7469	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569152844	spottedCircle2	6	pipo	2917	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569164489	stripedCircle2	7	pomo	2480	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569175190	blueSquare1	8	hage	4576	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569189306	spottedCircle2	9	pipo	6253	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569197990	stripedCircle2	10	pomo	2226	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569206349	stripedCircle2	11	pomo	2450	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569219851	blueSquare2	12	hepu	7144	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569234483	blueSquare1	13	hage	7521	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569243999	spottedCircle2	14	pipo	2841	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569262354	stripedCircle2	15	pomo	11601	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569282410	redSquare1	16	holi	12112	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569293476	blueSquare2	17	hage	5038	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569302910	stripedCircle2	18	pomo	3266	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569312884	stripedCircle2	19	pomo	3793	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569326495	redSquare2	20	hepu	6898	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569336372	redSquare2	21	hepu	2531	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569350137	redSquare2	22	hepu	7259	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569359259	spottedCircle2	23	pipo	2818	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569368854	blueSquare1	24	hage	2873	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569384864	redSquare1	25	hila	8582	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569400462	redSquare2	26	hepu	7536	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569410488	redSquare1	27	hila	4726	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569418966	redSquare2	28	hepu	2098	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569436924	blueSquare2	29	hepu	11825	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569457996	spottedCircle2	30	pipo	13964	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569475463	stripedCircle2	31	pomo	11429	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569485374	spottedCircle2	32	pipo	3016	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569496318	blueSquare1	33	hage	4758	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569507625	redSquare1	34	hila	5163	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569516610	blueSquare1	35	hage	2925	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569531010	redSquare1	36	hila	5420	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569540588	stripedCircle2	37	pomo	3600	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569562001	blueSquare2	38	holi	15086	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569573795	spottedCircle2	39	pipo	3116	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569582490	spottedCircle2	40	pipo	2070	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569591898	stripedCircle1	41	pomo	3211	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569603280	stripedCircle1	42	pomo	3189	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569621336	redSquare2	43	hepu	10637	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569635687	spottedCircle2	44	pipo	3810	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569662159	blueSquare2	45	hila	20169	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569672909	stripedCircle1	46	pomo	3964	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569702006	spottedCircle2	47	pipo	8153	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569713431	redSquare1	48	hila	4808	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569731287	redSquare1	49	hila	6697	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569747176	redSquare2	50	hepu	7340	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569763707	blueSquare2	51	hepu	8553	drop
pilot0	0366-536f5f70-2669-4f51-a0ff-6204ad5b9593	1500569778605	spottedCircle2	52	pipo	2924	drop
