gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
1613-e,1476989037131,1,further,distr1,252,6,50,1,2,distr2,296,87,50,3,3,target,19,3,50,2,1,9,32,28,false
1613-e,1476989043745,2,equal,target,49,79,50,2,1,distr2,333,82,50,3,3,distr1,255,24,50,1,2,63,64,28,true
1613-e,1476989059236,3,closer,target,143,36,50,3,3,distr2,107,12,50,1,2,distr1,172,46,50,2,1,14,13,19,true
1613-e,1476989070801,4,closer,target,344,38,50,3,2,distr2,310,49,50,1,1,distr1,336,67,50,2,3,8,16,14,true
1613-e,1476989084232,5,closer,target,206,22,50,1,3,distr2,229,51,50,2,1,distr1,265,19,50,3,2,19,15,17,true
1613-e,1476989094741,6,closer,target,144,32,50,2,1,distr1,136,56,50,3,3,distr2,163,72,50,1,2,12,14,12,true
1613-e,1476989101744,7,further,target,275,45,50,2,2,distr1,322,47,50,1,3,distr2,114,2,50,3,1,16,32,33,true
1613-e,1476989110240,8,closer,target,21,0,50,2,1,distr2,132,13,50,3,2,distr1,194,32,50,1,3,18,17,19,true
1613-e,1476989118287,9,further,target,192,65,50,3,3,distr1,175,10,50,1,2,distr2,230,97,50,2,1,18,41,36,true
1613-e,1476989134776,10,closer,target,88,41,50,3,3,distr1,53,60,50,2,1,distr2,75,59,50,1,2,17,9,13,true
1613-e,1476989143418,11,further,target,189,42,50,2,1,distr2,29,15,50,3,3,distr1,183,90,50,1,2,18,30,40,true
1613-e,1476989150457,12,equal,target,284,33,50,3,2,distr2,204,86,50,1,1,distr1,159,77,50,2,3,56,37,46,true
1613-e,1476989157869,13,further,target,266,52,50,1,2,distr2,135,55,50,2,1,distr1,318,61,50,3,3,19,62,89,true
1613-e,1476989168313,14,equal,target,156,76,50,2,1,distr2,237,96,50,1,3,distr1,71,44,50,3,2,22,70,90,true
1613-e,1476989174581,15,equal,target,126,53,50,3,2,distr1,59,89,50,1,1,distr2,320,53,50,2,3,27,87,81,true
1613-e,1476989197526,16,further,target,116,15,50,3,2,distr1,148,24,50,2,1,distr2,255,29,50,1,3,6,41,41,true
1613-e,1476989213030,17,further,target,153,19,50,3,1,distr2,287,19,50,1,2,distr1,162,43,50,2,3,10,35,43,true
1613-e,1476989220410,18,equal,target,228,34,50,1,3,distr1,288,99,50,3,1,distr2,349,48,50,2,2,26,34,29,true
1613-e,1476989231215,19,further,target,341,28,50,2,3,distr1,316,31,50,3,1,distr2,71,28,50,1,2,10,48,56,true
1613-e,1476989237590,20,equal,target,208,40,50,3,2,distr1,278,43,50,1,3,distr2,94,83,50,2,1,28,60,94,true
1613-e,1476989247362,21,closer,target,240,74,50,3,2,distr1,240,25,50,2,3,distr2,267,65,50,1,1,18,10,16,true
1613-e,1476989259918,22,closer,distr1,119,34,50,3,3,distr2,92,49,50,2,1,target,104,14,50,1,2,14,19,9,false
1613-e,1476989266589,23,closer,target,223,31,50,3,3,distr1,268,25,50,2,1,distr2,309,10,50,1,2,13,19,13,true
