gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
8557-6,1476998942037,1,closer,target,57,26,50,2,2,distr2,79,47,50,1,1,distr1,58,59,50,3,3,15,13,12,true
8557-6,1476998962495,2,further,target,250,42,50,1,2,distr1,239,62,50,3,3,distr2,56,34,50,2,1,8,66,74,true
8557-6,1476998969353,3,closer,target,227,43,50,1,1,distr1,225,15,50,2,2,distr2,246,29,50,3,3,13,7,12,true
8557-6,1476998978271,4,further,target,27,37,50,3,3,distr2,288,30,50,1,2,distr1,5,3,50,2,1,19,39,24,true
8557-6,1476998984446,5,further,target,307,89,50,3,3,distr1,283,40,50,1,1,distr2,11,60,50,2,2,15,37,37,true
8557-6,1476998995106,6,further,target,342,47,50,2,3,distr2,163,32,50,1,2,distr1,13,43,50,3,1,19,60,47,true
8557-6,1476999012811,7,closer,target,80,48,50,2,1,distr1,99,41,50,1,2,distr2,102,87,50,3,3,7,14,16,true
8557-6,1476999018492,8,equal,target,20,9,50,2,3,distr2,295,49,50,3,1,distr1,207,66,50,1,2,29,31,37,true
8557-6,1476999024426,9,further,target,348,95,50,3,3,distr2,291,25,50,2,1,distr1,332,90,50,1,2,16,31,21,true
8557-6,1476999035352,10,closer,target,51,26,50,2,2,distr2,86,6,50,3,3,distr1,40,3,50,1,1,18,15,7,true
8557-6,1476999042256,11,equal,target,124,77,50,2,3,distr2,259,54,50,3,2,distr1,94,16,50,1,1,26,71,50,true
8557-6,1476999048251,12,equal,target,51,66,50,2,1,distr2,117,66,50,1,2,distr1,325,87,50,3,3,68,27,95,true
8557-6,1476999064547,13,closer,distr2,247,14,50,1,1,target,246,23,50,3,3,distr1,270,41,50,2,2,10,7,15,false
8557-6,1476999071958,14,equal,target,39,94,50,2,3,distr1,273,29,50,3,1,distr2,202,70,50,1,2,59,52,34,true
8557-6,1476999080314,15,further,target,264,77,50,2,2,distr2,107,17,50,1,3,distr1,252,38,50,3,1,11,52,47,true
8557-6,1476999086428,16,equal,target,329,95,50,2,1,distr2,2,86,50,3,2,distr1,77,9,50,1,3,46,26,40,true
8557-6,1476999097759,17,further,target,137,40,50,2,1,distr1,81,58,50,3,2,distr2,247,76,50,1,3,16,63,98,true
8557-6,1476999104241,18,further,target,78,1,50,3,1,distr2,329,68,50,1,3,distr1,32,23,50,2,2,15,31,37,true
8557-6,1476999111556,19,further,target,323,43,50,2,3,distr2,88,65,50,1,2,distr1,302,13,50,3,1,13,81,62,true
8557-6,1476999118751,20,closer,target,351,52,50,2,1,distr1,316,22,50,1,2,distr2,329,74,50,3,3,19,14,15,true
8557-6,1476999126903,21,closer,target,152,86,50,2,3,distr1,120,30,50,1,1,distr2,78,59,50,3,2,18,18,17,true
8557-6,1476999141642,22,further,target,63,50,50,1,3,distr1,92,60,50,3,1,distr2,91,13,50,2,2,13,22,23,true
8557-6,1476999149056,23,further,target,244,36,50,3,3,distr2,107,34,50,2,1,distr1,279,76,50,1,2,15,56,86,true
8557-6,1476999155501,24,equal,target,263,30,50,2,3,distr2,87,35,50,3,2,distr1,32,72,50,1,1,52,67,36,true
8557-6,1476999164142,25,further,target,205,76,50,3,2,distr2,314,41,50,2,1,distr1,207,50,50,1,3,5,42,39,true
8557-6,1476999170031,26,closer,target,9,0,50,1,2,distr1,189,24,50,3,3,distr2,171,13,50,2,1,16,14,7,true
8557-6,1476999175877,27,equal,target,19,51,50,3,2,distr2,312,89,50,1,1,distr1,63,71,50,2,3,46,39,85,true
8557-6,1476999182036,28,further,target,256,43,50,1,1,distr2,80,78,50,3,3,distr1,224,73,50,2,2,11,90,77,true
8557-6,1476999188427,29,equal,target,62,46,50,2,2,distr2,174,81,50,1,1,distr1,282,40,50,3,3,73,33,57,true
8557-6,1476999198676,30,closer,target,227,11,50,1,1,distr2,32,10,50,2,3,distr1,351,8,50,3,2,13,18,11,true
8557-6,1476999208418,31,equal,target,242,82,50,3,1,distr1,183,62,50,1,3,distr2,120,57,50,2,2,56,74,33,true
8557-6,1476999215036,32,equal,target,143,90,50,3,2,distr1,37,11,50,2,1,distr2,185,21,50,1,3,38,37,22,true
8557-6,1476999223058,33,closer,target,132,5,50,3,3,distr2,146,15,50,1,2,distr1,68,10,50,2,1,7,9,11,true
8557-6,1476999229593,34,further,target,280,27,50,2,3,distr1,342,10,50,1,2,distr2,207,83,50,3,1,18,31,30,true
8557-6,1476999236619,35,equal,target,313,46,50,3,2,distr2,243,45,50,2,1,distr1,181,24,50,1,3,36,23,37,true
8557-6,1476999244069,36,equal,target,318,38,50,3,3,distr1,50,52,50,1,1,distr2,224,23,50,2,2,61,25,49,true
8557-6,1476999251261,37,closer,target,296,86,50,3,1,distr2,197,6,50,1,3,distr1,276,95,50,2,2,13,15,19,true
