gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
1359-d,1476993702148,1,closer,target,17,49,50,1,2,distr2,352,10,50,3,3,distr1,8,49,50,2,1,7,19,19,true
1359-d,1476993724311,2,equal,target,306,66,50,2,3,distr1,170,73,50,3,1,distr2,234,38,50,1,2,57,26,52,true
1359-d,1476993744997,3,further,target,71,0,50,3,1,distr2,122,39,50,1,2,distr1,160,6,50,2,3,9,28,24,true
1359-d,1476993768268,4,further,target,334,25,50,1,3,distr1,295,58,50,3,2,distr2,238,0,50,2,1,19,22,30,true
1359-d,1476993782805,5,closer,target,259,55,50,2,2,distr1,287,53,50,3,1,distr2,290,39,50,1,3,12,14,5,true
1359-d,1476993794379,6,closer,target,326,37,50,2,1,distr1,302,42,50,3,2,distr2,282,43,50,1,3,9,14,7,true
1359-d,1476993802215,7,equal,target,43,74,50,1,2,distr1,1,30,50,2,3,distr2,135,36,50,3,1,41,34,56,true
1359-d,1476993812479,8,equal,target,192,95,50,1,3,distr2,262,92,50,3,2,distr1,122,96,50,2,1,54,50,78,true
1359-d,1476993821140,9,equal,target,160,32,50,1,1,distr1,325,48,50,2,3,distr2,33,61,50,3,2,47,39,47,true
1359-d,1476993835240,10,further,target,95,40,50,1,2,distr1,100,57,50,2,3,distr2,269,63,50,3,1,7,87,96,true
1359-d,1476993844775,11,equal,target,119,41,50,3,3,distr1,255,90,50,1,2,distr2,111,8,50,2,1,67,21,46,true
1359-d,1476993874857,12,further,target,210,9,50,1,2,distr1,28,4,50,3,1,distr2,38,69,50,2,3,10,37,27,true
1359-d,1476993885679,13,closer,target,207,1,50,2,1,distr1,202,27,50,3,2,distr2,225,21,50,1,3,14,16,14,true
1359-d,1476993894122,14,equal,target,37,95,50,2,3,distr1,65,84,50,3,2,distr2,309,17,50,1,1,32,48,66,true
1359-d,1476993916228,15,equal,target,23,37,50,2,3,distr2,87,39,50,1,2,distr1,337,80,50,3,1,28,37,71,true
1359-d,1476993925367,16,further,target,312,85,50,2,2,distr2,191,91,50,1,3,distr1,303,61,50,3,1,6,64,58,true
1359-d,1476993949977,17,further,target,292,40,50,3,3,distr2,196,84,50,1,1,distr1,320,33,50,2,2,9,48,54,true
1359-d,1476993964631,18,further,target,107,98,50,2,1,distr2,257,12,50,3,2,distr1,74,68,50,1,3,14,54,57,true
1359-d,1476993972255,19,equal,target,239,94,50,3,1,distr2,314,94,50,1,3,distr1,343,83,50,2,2,41,33,22,true
1359-d,1476993981133,20,equal,target,138,51,50,2,1,distr1,180,54,50,3,3,distr2,40,93,50,1,2,25,42,45,true
1359-d,1476993992612,21,closer,target,11,27,50,1,2,distr1,340,51,50,3,3,distr2,359,60,50,2,1,17,14,16,true
1359-d,1476994004636,22,equal,target,313,5,50,2,1,distr1,111,49,50,3,2,distr2,318,80,50,1,3,45,25,90,true
1359-d,1476994021802,23,closer,target,68,2,50,1,3,distr1,26,9,50,3,1,distr2,190,12,50,2,2,6,11,17,true
1359-d,1476994035140,24,further,target,248,45,50,1,3,distr1,294,44,50,3,2,distr2,92,42,50,2,1,17,64,80,true
1359-d,1476994043778,25,equal,target,16,99,50,1,1,distr2,283,65,50,3,2,distr1,217,99,50,2,3,52,47,21,true
1359-d,1476994054439,26,closer,target,267,13,50,3,3,distr1,286,3,50,2,2,distr2,220,16,50,1,1,12,13,11,true
1359-d,1476994067581,27,further,target,94,92,50,2,1,distr1,144,67,50,1,3,distr2,264,74,50,3,2,14,78,67,true
1359-d,1476994079937,28,equal,target,30,1,50,2,3,distr1,316,53,50,3,2,distr2,85,32,50,1,1,28,25,71,true
1359-d,1476994090540,29,closer,target,236,17,50,2,2,distr1,249,6,50,3,3,distr2,184,3,50,1,1,10,19,11,true
1359-d,1476994107870,30,closer,target,148,38,50,3,1,distr2,155,56,50,1,3,distr1,176,24,50,2,2,16,6,19,true
1359-d,1476994119963,31,further,target,353,30,50,3,2,distr2,71,80,50,1,1,distr1,318,25,50,2,3,13,63,72,true
1359-d,1476994127718,32,equal,target,316,49,50,1,3,distr2,39,7,50,2,2,distr1,99,73,50,3,1,91,34,35,true
1359-d,1476994152785,33,further,target,71,55,50,1,1,distr1,100,45,50,3,2,distr2,242,74,50,2,3,12,94,71,true
1359-d,1476994170191,34,further,target,230,62,50,2,3,distr1,220,70,50,3,1,distr2,102,90,50,1,2,8,76,73,true
1359-d,1476994186911,35,further,target,182,2,50,2,2,distr1,201,51,50,3,1,distr2,19,78,50,1,3,18,31,50,true
1359-d,1476994195993,36,equal,target,105,40,50,3,3,distr1,40,69,50,2,2,distr2,309,65,50,1,1,33,85,63,true
1359-d,1476994207214,37,further,target,286,38,50,3,1,distr2,29,33,50,2,2,distr1,328,13,50,1,3,18,43,25,true
1359-d,1476994217311,38,closer,target,343,21,50,2,1,distr2,0,54,50,3,3,distr1,8,47,50,1,2,17,18,6,true
1359-d,1476994232209,39,closer,target,310,24,50,1,2,distr1,311,3,50,2,3,distr2,235,22,50,3,1,19,17,18,true
1359-d,1476994253154,40,closer,target,146,55,50,1,1,distr1,155,20,50,2,3,distr2,128,41,50,3,2,17,6,16,true
1359-d,1476994266926,41,equal,target,296,71,50,3,2,distr1,159,14,50,2,1,distr2,94,76,50,1,3,36,100,32,true
1359-d,1476994286430,42,closer,target,277,56,50,3,2,distr1,304,48,50,1,1,distr2,297,79,50,2,3,11,13,7,true
1359-d,1476994305974,43,further,target,348,23,50,3,1,distr1,346,10,50,1,2,distr2,79,15,50,2,3,10,38,31,true
1359-d,1476994336583,44,closer,target,85,79,50,3,1,distr2,123,85,50,1,2,distr1,65,66,50,2,3,11,8,19,true
1359-d,1476994353348,45,closer,target,148,54,50,1,3,distr2,81,70,50,2,1,distr1,154,83,50,3,2,9,18,18,true
1359-d,1476994366547,46,equal,target,313,44,50,3,3,distr1,166,80,50,1,2,distr2,247,67,50,2,1,60,25,66,true
1359-d,1476994399610,47,further,target,355,91,50,3,2,distr1,348,87,50,2,1,distr2,237,87,50,1,3,7,49,45,true
1359-d,1476994416455,48,further,target,155,75,50,1,3,distr1,91,43,50,2,2,distr2,235,76,50,3,1,16,69,71,true
1359-d,1476994444829,49,closer,target,311,32,50,3,1,distr2,347,33,50,1,2,distr1,325,84,50,2,3,12,15,15,true
1359-d,1476994459981,50,closer,target,75,78,50,1,1,distr1,104,55,50,2,3,distr2,106,69,50,3,2,13,11,5,true
