gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
2010-8,1476996015302,1,equal,target,189,50,50,1,1,distr2,15,33,50,2,2,distr1,332,0,50,3,3,24,42,21,true
2010-8,1476996026216,2,equal,target,233,66,50,1,3,distr2,35,66,50,3,2,distr1,161,51,50,2,1,57,64,42,true
2010-8,1476996042853,3,further,target,57,81,50,3,3,distr1,66,51,50,2,2,distr2,351,53,50,1,1,11,64,61,true
2010-8,1476996051995,4,equal,target,25,60,50,3,1,distr1,91,45,50,2,3,distr2,181,25,50,1,2,44,40,29,true
2010-8,1476996063261,5,closer,target,138,28,50,2,1,distr2,174,34,50,1,2,distr1,158,19,50,3,3,10,15,9,true
2010-8,1476996073129,6,closer,target,88,25,50,2,3,distr1,63,31,50,3,1,distr2,50,40,50,1,2,9,14,6,true
2010-8,1476996085288,7,closer,target,73,25,50,1,3,distr1,125,12,50,2,2,distr2,104,8,50,3,1,13,13,6,true
2010-8,1476996092764,8,equal,target,206,38,50,3,3,distr1,353,8,50,1,2,distr2,306,67,50,2,1,27,39,27,true
2010-8,1476996128680,9,further,target,205,46,50,3,3,distr1,210,67,50,2,2,distr2,112,37,50,1,1,5,47,54,true
2010-8,1476996139223,10,further,target,55,45,50,3,1,distr2,181,79,50,1,2,distr1,69,15,50,2,3,17,38,32,true
2010-8,1476996154788,11,closer,target,324,40,50,1,2,distr1,192,6,50,2,1,distr2,303,50,50,3,3,18,10,14,true
2010-8,1476996162856,12,equal,target,325,16,50,2,1,distr2,204,57,50,1,3,distr1,182,64,50,3,2,54,35,25,true
2010-8,1476996171012,13,closer,target,53,24,50,2,2,distr2,46,11,50,3,1,distr1,94,13,50,1,3,11,11,12,true
2010-8,1476996177700,14,equal,target,149,72,50,1,2,distr2,198,80,50,3,3,distr1,349,65,50,2,1,83,47,59,true
2010-8,1476996188896,15,further,target,343,94,50,1,3,distr2,214,70,50,2,2,distr1,335,98,50,3,1,8,45,43,true
2010-8,1476996225061,16,further,target,298,40,50,1,3,distr2,116,84,50,3,2,distr1,308,59,50,2,1,5,95,101,true
2010-8,1476996242914,17,closer,target,87,62,50,1,1,distr1,63,91,50,2,3,distr2,74,82,50,3,2,16,9,8,true
2010-8,1476996255997,18,further,target,125,87,50,1,2,distr2,320,83,50,2,3,distr1,144,50,50,3,1,16,102,87,true
2010-8,1476996270685,19,further,target,244,51,50,2,2,distr2,157,90,50,1,1,distr1,236,94,50,3,3,8,68,73,true
2010-8,1476996284438,20,further,target,52,53,50,1,1,distr2,13,60,50,3,2,distr1,86,62,50,2,3,18,40,61,true
2010-8,1476996291860,21,equal,target,123,41,50,3,3,distr1,50,78,50,1,2,distr2,9,23,50,2,1,30,49,41,true
2010-8,1476996304245,22,further,target,99,77,50,1,1,distr1,126,48,50,3,3,distr2,191,60,50,2,2,12,46,39,true
2010-8,1476996314579,23,equal,target,180,15,50,2,2,distr2,28,32,50,3,3,distr1,325,6,50,1,1,27,30,21,true
2010-8,1476996347926,24,closer,target,80,44,50,3,1,distr1,115,68,50,1,3,distr2,90,24,50,2,2,13,10,19,true
2010-8,1476996354607,25,equal,target,100,45,50,2,2,distr2,308,81,50,3,3,distr1,53,0,50,1,1,30,89,30,true
2010-8,1476996367604,26,further,target,63,74,50,1,1,distr2,144,0,50,2,2,distr1,53,40,50,3,3,16,38,26,true
2010-8,1476996374131,27,equal,target,313,64,50,2,3,distr2,184,94,50,3,2,distr1,156,32,50,1,1,47,66,24,true
2010-8,1476996381518,28,closer,target,342,25,50,1,2,distr1,306,4,50,3,1,distr2,14,13,50,2,3,16,15,10,true
2010-8,1476996397358,29,closer,target,115,37,50,1,3,distr1,83,51,50,2,2,distr2,106,58,50,3,1,11,9,7,true
2010-8,1476996427386,30,closer,distr1,310,67,50,3,2,target,292,99,50,2,3,distr2,319,92,50,1,1,10,14,7,false
2010-8,1476996450176,31,further,target,14,34,50,3,1,distr1,356,7,50,2,2,distr2,182,61,50,1,3,15,48,50,true
2010-8,1476996458468,32,equal,target,268,86,50,3,2,distr2,66,42,50,2,3,distr1,326,13,50,1,1,30,84,46,true
2010-8,1476996472197,33,closer,target,126,92,50,2,2,distr1,163,98,50,3,1,distr2,159,71,50,1,3,17,17,8,true
