gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
1228-a,1476988015404,1,closer,target,157,35,50,2,3,distr2,133,57,50,3,2,distr1,102,42,50,1,1,15,16,7,true
1228-a,1476988031910,2,closer,distr2,117,52,50,2,2,distr1,113,70,50,1,3,target,141,32,50,3,1,18,13,6,false
1228-a,1476988063688,3,closer,target,95,39,50,2,1,distr2,126,49,50,3,3,distr1,122,35,50,1,2,6,7,6,true
1228-a,1476988071208,4,equal,target,68,62,50,2,1,distr2,145,5,50,3,3,distr1,261,40,50,1,2,80,33,32,true
1228-a,1476988080096,5,further,target,80,30,50,1,1,distr1,117,55,50,2,2,distr2,8,60,50,3,3,14,50,70,true
1228-a,1476988095907,6,further,target,314,8,50,3,2,distr1,248,24,50,2,3,distr2,3,93,50,1,1,17,31,41,true
1228-a,1476988124221,7,closer,target,341,84,50,2,3,distr2,341,24,50,3,1,distr1,325,87,50,1,2,13,16,16,true
1228-a,1476988141410,8,further,target,354,38,50,3,2,distr2,51,55,50,1,1,distr1,345,26,50,2,3,8,49,48,true
1228-a,1476988160248,9,further,target,213,32,50,1,3,distr1,207,48,50,3,2,distr2,180,51,50,2,1,6,28,26,true
1228-a,1476988173506,10,equal,target,247,85,50,3,1,distr1,105,75,50,1,2,distr2,195,61,50,2,3,79,41,51,true
1228-a,1476988186258,11,equal,distr2,353,45,50,1,1,distr1,225,68,50,3,3,target,96,10,50,2,2,45,42,37,false
1228-a,1476988220663,12,further,target,164,45,50,2,1,distr1,149,48,50,3,2,distr2,292,78,50,1,3,8,50,55,true
1228-a,1476988236780,13,equal,target,160,28,50,1,3,distr1,48,49,50,3,1,distr2,291,81,50,2,2,29,44,70,true
1228-a,1476988265523,14,closer,target,279,71,50,1,1,distr1,253,63,50,2,3,distr2,243,29,50,3,2,11,16,13,true
1228-a,1476988274707,15,equal,target,215,64,50,2,2,distr1,188,75,50,3,1,distr2,349,80,50,1,3,32,45,78,true
1228-a,1476988289696,16,closer,target,101,52,50,1,3,distr2,149,96,50,2,2,distr1,105,75,50,3,1,8,15,10,true
1228-a,1476988298307,17,equal,target,214,52,50,3,3,distr2,195,83,50,1,2,distr1,127,86,50,2,1,64,23,55,true
1228-a,1476988314439,18,further,target,144,30,50,1,1,distr2,235,57,50,2,2,distr1,149,58,50,3,3,11,53,62,true
1228-a,1476988327035,19,closer,target,244,31,50,2,3,distr1,302,43,50,1,2,distr2,279,54,50,3,1,19,13,10,true
1228-a,1476988340745,20,closer,target,171,14,50,3,2,distr2,233,3,50,1,1,distr1,115,9,50,2,3,9,17,18,true
1228-a,1476988350494,21,equal,target,197,91,50,1,1,distr2,357,82,50,2,2,distr1,330,14,50,3,3,44,60,27,true
1228-a,1476988360398,22,equal,target,268,82,50,2,3,distr1,156,43,50,3,2,distr2,216,31,50,1,1,56,24,37,true
1228-a,1476988367227,23,closer,target,125,29,50,1,2,distr1,56,26,50,2,1,distr2,68,6,50,3,3,17,19,15,true
1228-a,1476988380813,24,further,target,139,14,50,2,1,distr1,170,23,50,1,2,distr2,149,99,50,3,3,8,31,31,true
1228-a,1476988388708,25,closer,target,79,78,50,1,2,distr1,128,47,50,3,3,distr2,68,32,50,2,1,17,17,16,true
1228-a,1476988399731,26,closer,target,148,84,50,3,1,distr2,135,61,50,2,3,distr1,127,45,50,1,2,12,7,5,true
1228-a,1476988414414,27,further,target,161,8,50,3,2,distr1,171,39,50,2,1,distr2,330,63,50,1,3,16,44,54,true
1228-a,1476988424257,28,equal,target,353,36,50,2,1,distr1,147,67,50,3,3,distr2,258,1,50,1,2,71,24,35,true
1228-a,1476988436559,29,closer,target,141,19,50,1,3,distr1,115,26,50,3,2,distr2,47,15,50,2,1,9,17,18,true
1228-a,1476988443826,30,equal,target,133,77,50,3,1,distr2,321,30,50,2,3,distr1,236,5,50,1,2,43,81,21,true
1228-a,1476988456928,31,further,target,321,74,50,3,2,distr2,256,71,50,2,3,distr1,308,56,50,1,1,6,27,22,true
1228-a,1476988485488,32,closer,target,101,50,50,1,1,distr2,86,42,50,3,2,distr1,79,24,50,2,3,14,6,10,true
1228-a,1476988494584,33,equal,target,28,51,50,1,1,distr2,162,72,50,3,2,distr1,206,5,50,2,3,28,49,34,true
1228-a,1476988502400,34,equal,target,22,48,50,2,3,distr2,288,59,50,3,1,distr1,145,93,50,1,2,60,44,66,true
1228-a,1476988521660,35,closer,target,196,41,50,3,2,distr2,207,48,50,1,1,distr1,215,24,50,2,3,14,10,8,true
1228-a,1476988533875,36,equal,target,3,10,50,2,3,distr1,296,68,50,1,2,distr2,104,61,50,3,1,29,46,97,true
