gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
1526-7,1476989382785,1,equal,target,44,93,50,1,3,distr1,139,74,50,2,2,distr2,203,94,50,3,1,39,57,57,true
1526-7,1476989416317,2,further,target,304,26,50,3,2,distr2,98,63,50,2,3,distr1,257,15,50,1,1,12,77,51,true
1526-7,1476989449093,3,closer,target,293,64,50,1,2,distr2,295,93,50,2,3,distr1,276,41,50,3,1,9,7,16,true
1526-7,1476989526230,4,further,target,148,75,50,3,3,distr2,283,66,50,2,2,distr1,107,45,50,1,1,11,63,91,true
1526-7,1476989542053,5,equal,target,114,29,50,1,3,distr2,303,5,50,2,2,distr1,51,99,50,3,1,33,39,48,true
1526-7,1476989551337,6,further,target,320,94,50,3,3,distr1,305,77,50,1,2,distr2,137,44,50,2,1,9,87,89,true
1526-7,1476989560765,7,equal,target,265,83,50,2,3,distr1,12,14,50,3,2,distr2,36,91,50,1,1,38,70,29,true
1526-7,1476989585927,8,closer,target,282,43,50,2,3,distr1,308,41,50,1,2,distr2,309,64,50,3,1,8,11,6,true
1526-7,1476989599026,9,further,target,123,53,50,2,2,distr1,146,31,50,3,1,distr2,35,49,50,1,3,14,38,34,true
1526-7,1476989609480,10,further,target,326,42,50,3,2,distr2,133,41,50,1,1,distr1,349,67,50,2,3,18,74,74,true
1526-7,1476989642937,11,closer,target,141,6,50,1,1,distr1,192,35,50,3,3,distr2,129,2,50,2,2,15,6,18,true
1526-7,1476989654342,12,equal,target,110,90,50,1,1,distr1,186,21,50,2,3,distr2,51,33,50,3,2,40,30,29,true
1526-7,1476989671002,13,equal,target,184,13,50,3,2,distr1,23,37,50,1,3,distr2,347,37,50,2,1,31,34,22,true
1526-7,1476989680384,14,equal,target,32,70,50,3,1,distr1,287,73,50,2,3,distr2,37,13,50,1,2,58,21,44,true
1526-7,1476989740134,15,further,target,173,6,50,3,3,distr2,242,57,50,2,2,distr1,50,14,50,1,1,14,34,54,true
1526-7,1476989747370,16,equal,target,12,71,50,1,3,distr2,138,88,50,2,1,distr1,124,14,50,3,2,47,76,28,true
1526-7,1476989766008,17,further,target,242,23,50,3,3,distr1,267,11,50,2,2,distr2,148,32,50,1,1,12,42,35,true
1526-7,1476989775866,18,equal,target,43,22,50,1,3,distr1,225,68,50,3,1,distr2,327,29,50,2,2,52,38,28,true
1526-7,1476989794423,19,equal,target,277,8,50,2,2,distr1,104,86,50,3,1,distr2,217,99,50,1,3,58,27,73,true
1526-7,1476989819685,20,further,target,82,55,50,2,3,distr2,197,22,50,1,1,distr1,155,52,50,3,2,19,41,29,true
1526-7,1476989845360,21,closer,target,333,32,50,1,1,distr1,333,60,50,3,2,distr2,148,1,50,2,3,8,19,19,true
1526-7,1476989854297,22,equal,target,183,88,50,2,1,distr2,358,37,50,1,3,distr1,15,4,50,3,2,36,77,23,true
1526-7,1476989886268,23,further,target,114,30,50,2,1,distr1,82,40,50,1,3,distr2,354,58,50,3,2,9,65,62,true
1526-7,1476989895467,24,equal,target,84,33,50,2,1,distr2,344,45,50,1,3,distr1,306,79,50,3,2,78,60,21,true
1526-7,1476989935197,25,closer,target,99,14,50,3,2,distr2,48,8,50,2,1,distr1,32,12,50,1,3,19,13,6,true
1526-7,1476989954744,26,closer,target,247,19,50,1,3,distr1,206,39,50,2,1,distr2,200,2,50,3,2,19,19,17,true
1526-7,1476990048755,27,closer,distr2,134,71,50,3,1,distr1,86,78,50,1,2,target,153,62,50,2,3,19,10,10,false
1526-7,1476990098682,28,closer,distr1,241,87,50,1,1,target,231,87,50,3,2,distr2,282,95,50,2,3,5,17,17,false
1526-7,1476990127228,29,equal,target,286,8,50,3,1,distr1,30,90,50,1,3,distr2,81,37,50,2,2,38,44,40,true
1526-7,1476990137718,30,equal,target,11,46,50,2,1,distr2,222,14,50,3,2,distr1,232,90,50,1,3,45,31,25,true
1526-7,1476990147226,31,equal,target,160,71,50,2,3,distr1,266,62,50,3,2,distr2,105,5,50,1,1,62,28,40,true
1526-7,1476990156748,32,further,target,329,37,50,3,3,distr1,269,18,50,1,1,distr2,138,5,50,2,2,15,37,26,true
1526-7,1476990232040,33,closer,distr1,284,71,50,2,2,target,291,29,50,3,1,distr2,249,52,50,1,3,12,18,15,false
1526-7,1476990241556,34,equal,target,226,52,50,3,3,distr2,66,82,50,1,1,distr1,35,97,50,2,2,61,81,35,true
1526-7,1476990253160,35,further,target,207,40,50,2,1,distr2,341,57,50,3,3,distr1,134,1,50,1,2,19,45,29,true
1526-7,1476990263378,36,equal,target,186,63,50,2,2,distr1,32,18,50,1,3,distr2,128,70,50,3,1,34,37,37,true
1526-7,1476990275842,37,further,target,53,72,50,1,3,distr2,235,55,50,3,1,distr1,59,22,50,2,2,19,80,63,true
1526-7,1476990305250,38,closer,target,210,50,50,1,1,distr2,237,41,50,3,3,distr1,234,13,50,2,2,16,18,17,true
1526-7,1476990337363,39,closer,target,0,57,50,3,2,distr1,356,91,50,1,3,distr2,3,32,50,2,1,9,10,16,true
1526-7,1476990350970,40,equal,target,192,96,50,2,3,distr2,306,59,50,1,2,distr1,235,63,50,3,1,48,60,25,true
1526-7,1476990367424,41,closer,target,50,25,50,3,1,distr2,50,3,50,2,3,distr1,34,26,50,1,2,10,16,14,true
1526-7,1476990454789,42,closer,distr1,173,38,50,3,3,distr2,120,28,50,1,2,target,163,68,50,2,1,14,17,18,false
1526-7,1476990466513,43,further,target,17,33,50,3,2,distr2,166,46,50,1,1,distr1,351,41,50,2,3,17,46,63,true
1526-7,1476990492225,44,closer,target,279,29,50,3,2,distr2,314,28,50,1,1,distr1,326,14,50,2,3,14,9,10,true
1526-7,1476990520996,45,closer,distr2,269,95,50,1,1,target,277,99,50,3,3,distr1,247,76,50,2,2,14,5,9,false
1526-7,1476990543489,46,closer,target,108,31,50,2,2,distr1,154,49,50,3,3,distr2,148,72,50,1,1,11,15,10,true
1526-7,1476990562230,47,further,target,287,18,50,2,3,distr1,275,5,50,3,1,distr2,129,64,50,1,2,14,51,40,true
1526-7,1476990571455,48,further,target,287,38,50,2,1,distr2,197,78,50,1,3,distr1,249,48,50,3,2,15,45,40,true
1526-7,1476990582344,49,further,target,137,27,50,2,2,distr2,258,76,50,1,1,distr1,136,75,50,3,3,19,55,72,true
1526-7,1476990594226,50,closer,target,332,20,50,2,3,distr1,298,19,50,1,1,distr2,341,46,50,3,2,8,11,16,true
