iterationName	gameid	time	trialNum	intendedName	role	text	reactionTime	eventType
close_only	8651-9dd2ad99-9e96-43e0-b066-d90c40c2bbe8	1502563086546	1	close_4_a_38b5f764afc9d28f200ad3f4	speaker	It does not have rungs and it is wide	12441	chatMessage
close_only	8651-9dd2ad99-9e96-43e0-b066-d90c40c2bbe8	1502563108729	2	close_51_a_81628a0b5f7f9ad7ba94feec	speaker	It has narrow rungs	5898	chatMessage
close_only	8651-9dd2ad99-9e96-43e0-b066-d90c40c2bbe8	1502563153434	3	close_24_a_d9a1f2e7290cd2c3baab0c71	speaker	It is tall, square, and looks like 2 pieces together	24037	chatMessage
close_only	8651-9dd2ad99-9e96-43e0-b066-d90c40c2bbe8	1502563171541	3	close_24_a_d9a1f2e7290cd2c3baab0c71	listener	does it have four individual legs?	7642	chatMessage
close_only	8651-9dd2ad99-9e96-43e0-b066-d90c40c2bbe8	1502563181140	3	close_24_a_d9a1f2e7290cd2c3baab0c71	speaker	yes	2989	chatMessage
close_only	8651-9dd2ad99-9e96-43e0-b066-d90c40c2bbe8	1502563210305	4	close_122_a_2cb0ac27f1cdb3f0b2db0181	speaker	It has narrow rungs on both the seat and underneath	11703	chatMessage
close_only	8651-9dd2ad99-9e96-43e0-b066-d90c40c2bbe8	1502563246823	5	close_25_a_3bb2201ba3b8709523f4da44	speaker	no rungs, 2 small pillows	15141	chatMessage
close_only	8651-9dd2ad99-9e96-43e0-b066-d90c40c2bbe8	1502563276186	6	close_35_a_3853339519aca1bdfcd49104	speaker	square seat, no round circle on bottom	13483	chatMessage
close_only	8651-9dd2ad99-9e96-43e0-b066-d90c40c2bbe8	1502563315764	7	close_64_a_2a1184b04dd8f30e3e92f39	speaker	seat looks off center, so does back	19550	chatMessage
close_only	8651-9dd2ad99-9e96-43e0-b066-d90c40c2bbe8	1502563336877	8	close_79_a_bbf45d2d189dcd758e5f5b49	speaker	very narrow	4639	chatMessage
close_only	8651-9dd2ad99-9e96-43e0-b066-d90c40c2bbe8	1502563364640	9	close_59_a_e4931ffa06d7b05cb04cb542	speaker	half moon shape on back	8841	chatMessage
