gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
9947-c,1476498238894,1,closer,distr1,126,7,50,2,1,distr2,191,4,50,3,2,target,135,12,50,1,3,5,14,10,false
9947-c,1476498261078,2,further,target,171,77,50,1,2,distr2,210,84,50,3,3,distr1,137,46,50,2,1,18,44,53,true
9947-c,1476498278116,3,closer,target,343,8,50,1,3,distr2,323,30,50,3,2,distr1,258,25,50,2,1,19,16,16,true
9947-c,1476498288988,4,further,target,119,78,50,1,1,distr2,195,63,50,3,3,distr1,158,67,50,2,2,16,52,35,true
9947-c,1476498298892,5,equal,target,73,88,50,1,3,distr2,290,87,50,2,1,distr1,144,37,50,3,2,27,99,52,true
9947-c,1476498324027,6,further,target,313,7,50,2,3,distr1,22,23,50,1,2,distr2,346,67,50,3,1,16,24,24,true
9947-c,1476498335122,7,equal,target,203,91,50,3,1,distr2,21,30,50,1,2,distr1,255,22,50,2,3,29,41,32,true
9947-c,1476498349979,8,further,target,247,2,50,2,3,distr1,21,16,50,3,2,distr2,335,74,50,1,1,14,28,27,true
9947-c,1476498386499,9,further,distr1,148,5,50,3,2,target,37,0,50,1,1,distr2,94,65,50,2,3,8,35,32,false
9947-c,1476498394939,10,equal,target,293,2,50,2,1,distr2,198,79,50,3,2,distr1,159,27,50,1,3,30,31,29,true
9947-c,1476498416754,11,closer,target,318,30,50,1,2,distr1,335,34,50,3,1,distr2,313,8,50,2,3,7,14,15,true
9947-c,1476498426075,12,closer,target,119,65,50,1,1,distr1,82,39,50,3,3,distr2,72,54,50,2,2,13,14,8,true
9947-c,1476498433241,13,further,target,161,31,50,3,1,distr2,294,56,50,1,3,distr1,85,25,50,2,2,15,44,70,true
9947-c,1476498442594,14,closer,target,111,67,50,2,1,distr1,146,80,50,3,3,distr2,118,46,50,1,2,9,8,12,true
9947-c,1476498452914,15,further,target,142,65,50,1,2,distr1,98,86,50,2,1,distr2,309,38,50,3,3,12,84,90,true
9947-c,1476498458987,16,equal,target,203,30,50,1,2,distr1,60,84,50,3,3,distr2,101,19,50,2,1,56,32,31,true
9947-c,1476498481313,17,closer,target,49,84,50,2,3,distr2,49,58,50,1,2,distr1,60,80,50,3,1,12,7,15,true
9947-c,1476498490162,18,equal,target,191,63,50,1,1,distr1,68,61,50,3,3,distr2,350,97,50,2,2,47,70,65,true
9947-c,1476498499321,19,equal,target,294,92,50,3,1,distr1,83,28,50,2,3,distr2,36,56,50,1,2,76,60,26,true
9947-c,1476498514233,20,closer,target,126,50,50,1,2,distr1,132,43,50,3,3,distr2,163,39,50,2,1,5,17,13,true
9947-c,1476498526072,21,equal,target,297,99,50,2,2,distr2,264,56,50,1,1,distr1,253,5,50,3,3,29,23,27,true
9947-c,1476498543400,22,closer,distr1,318,8,50,3,1,distr2,349,43,50,1,3,target,321,38,50,2,2,17,14,19,false
9947-c,1476498572519,23,closer,target,213,15,50,2,3,distr2,193,5,50,3,1,distr1,216,45,50,1,2,11,8,19,true
9947-c,1476498593309,24,closer,target,146,71,50,2,1,distr2,160,65,50,1,2,distr1,110,65,50,3,3,9,8,16,true
9947-c,1476498604753,25,further,target,310,19,50,1,2,distr2,146,87,50,3,1,distr1,290,34,50,2,3,10,73,60,true
9947-c,1476498614426,26,equal,target,53,66,50,1,2,distr1,183,6,50,3,3,distr2,255,69,50,2,1,35,85,31,true
9947-c,1476498623463,27,equal,target,317,49,50,1,3,distr1,348,4,50,3,2,distr2,127,12,50,2,1,24,54,24,true
9947-c,1476498633899,28,further,target,330,91,50,2,1,distr2,129,17,50,1,2,distr1,302,95,50,3,3,18,63,70,true
9947-c,1476498647415,29,equal,target,44,25,50,3,3,distr1,267,86,50,1,1,distr2,260,14,50,2,2,61,36,25,true
9947-c,1476498663260,30,further,target,90,30,50,3,3,distr2,276,2,50,1,1,distr1,110,42,50,2,2,7,30,32,true
9947-c,1476498691038,31,closer,target,7,43,50,1,2,distr1,19,72,50,3,1,distr2,3,99,50,2,3,14,15,10,true
9947-c,1476498713197,32,closer,distr1,237,12,50,3,2,distr2,11,13,50,1,3,target,357,17,50,2,1,19,7,18,false
9947-c,1476498733742,33,equal,target,68,34,50,1,3,distr1,7,20,50,2,1,distr2,190,75,50,3,2,36,41,51,true
9947-c,1476498745902,34,closer,target,318,34,50,1,3,distr2,309,22,50,2,1,distr1,277,7,50,3,2,17,6,13,true
9947-c,1476498769301,35,equal,target,22,70,50,2,3,distr2,176,21,50,1,2,distr1,74,97,50,3,1,56,42,40,true
9947-c,1476498783933,36,further,target,100,85,50,2,3,distr1,148,73,50,1,1,distr2,36,37,50,3,2,12,39,38,true
9947-c,1476498801845,37,closer,target,122,47,50,2,2,distr1,95,50,50,3,3,distr2,92,35,50,1,1,6,8,7,true
9947-c,1476498819106,38,equal,target,263,49,50,1,2,distr2,41,86,50,2,1,distr1,161,2,50,3,3,30,69,34,true
9947-c,1476498827164,39,equal,target,154,8,50,1,2,distr1,302,80,50,3,1,distr2,212,41,50,2,3,31,24,37,true
9947-c,1476498842972,40,closer,target,240,52,50,1,2,distr1,272,29,50,2,1,distr2,223,64,50,3,3,16,11,18,true
9947-c,1476498860012,41,closer,target,82,37,50,3,1,distr2,78,20,50,1,2,distr1,153,41,50,2,3,16,10,16,true
9947-c,1476498867940,42,equal,target,291,37,50,2,3,distr2,58,25,50,1,2,distr1,227,68,50,3,1,21,58,64,true
9947-c,1476498891507,43,further,target,86,60,50,1,2,distr1,120,59,50,3,1,distr2,308,33,50,2,3,8,78,83,true
9947-c,1476498899524,44,further,target,38,65,50,3,1,distr1,50,19,50,2,3,distr2,14,21,50,1,2,18,25,21,true
9947-c,1476498924891,45,further,target,27,19,50,2,2,distr2,193,59,50,1,1,distr1,6,39,50,3,3,17,34,54,true
