gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
1735-5,1476989420145,1,closer,target,47,14,50,2,1,distr2,102,7,50,1,3,distr1,175,16,50,3,2,19,9,11,true
1735-5,1476989432713,2,closer,target,233,85,50,2,1,distr2,233,27,50,1,3,distr1,223,74,50,3,2,11,18,11,true
1735-5,1476989441547,3,equal,target,166,91,50,1,1,distr2,15,2,50,3,3,distr1,189,76,50,2,2,28,38,30,true
1735-5,1476989480478,4,further,target,118,63,50,2,2,distr2,178,20,50,1,3,distr1,90,71,50,3,1,7,32,34,true
1735-5,1476989513875,5,further,target,30,76,50,1,1,distr2,68,93,50,3,2,distr1,15,68,50,2,3,16,43,59,true
1735-5,1476989524555,6,equal,target,318,57,50,2,3,distr1,206,22,50,3,1,distr2,43,63,50,1,2,34,61,45,true
1735-5,1476989535299,7,equal,target,167,83,50,3,3,distr1,49,15,50,1,1,distr2,126,92,50,2,2,32,21,35,true
1735-5,1476989547190,8,closer,target,326,44,50,2,1,distr2,308,14,50,1,3,distr1,324,89,50,3,2,9,13,19,true
1735-5,1476989575320,9,further,target,160,99,50,1,2,distr2,184,57,50,2,3,distr1,155,58,50,3,1,12,28,22,true
1735-5,1476989588463,10,closer,target,114,43,50,2,1,distr1,92,81,50,1,2,distr2,130,76,50,3,3,14,12,7,true
1735-5,1476989606602,11,equal,target,253,84,50,3,1,distr2,217,24,50,2,3,distr1,92,26,50,1,2,62,24,41,true
1735-5,1476989615781,12,further,target,72,84,50,2,3,distr1,133,86,50,1,1,distr2,289,31,50,3,2,16,81,88,true
1735-5,1476989626085,13,equal,target,261,96,50,1,3,distr2,154,70,50,3,1,distr1,31,71,50,2,2,64,67,50,true
1735-5,1476989634007,14,further,target,67,98,50,3,3,distr2,322,10,50,2,1,distr1,83,48,50,1,2,19,59,48,true
1735-5,1476989657921,15,equal,target,47,47,50,2,1,distr2,182,29,50,1,3,distr1,291,49,50,3,2,65,34,36,true
1735-5,1476989725268,16,closer,target,276,33,50,3,2,distr2,302,73,50,2,3,distr1,267,84,50,1,1,15,15,19,true
1735-5,1476989744824,17,equal,target,187,52,50,2,3,distr1,293,24,50,1,1,distr2,257,78,50,3,2,43,45,23,true
1735-5,1476989757375,18,further,target,295,75,50,3,2,distr1,325,76,50,1,1,distr2,358,77,50,2,3,15,38,26,true
1735-5,1476989769838,19,closer,target,282,64,50,3,3,distr1,324,77,50,2,2,distr2,303,78,50,1,1,19,13,12,true
1735-5,1476989795384,20,closer,target,57,27,50,3,2,distr2,101,41,50,2,3,distr1,97,55,50,1,1,18,15,5,true
1735-5,1476989802838,21,equal,target,22,2,50,3,2,distr1,310,88,50,1,1,distr2,25,85,50,2,3,31,29,48,true
1735-5,1476989822853,22,further,target,89,48,50,3,2,distr2,18,46,50,1,1,distr1,105,20,50,2,3,14,48,39,true
1735-5,1476989834193,23,equal,target,157,18,50,3,1,distr1,240,34,50,2,2,distr2,278,7,50,1,3,38,29,22,true
1735-5,1476989842647,24,equal,target,306,78,50,2,3,distr2,229,72,50,3,2,distr1,177,75,50,1,1,57,29,56,true
1735-5,1476989865879,25,further,target,48,56,50,1,2,distr1,64,57,50,3,1,distr2,294,60,50,2,3,12,71,83,true
1735-5,1476989892152,26,further,target,292,28,50,1,1,distr1,346,23,50,3,3,distr2,65,79,50,2,2,16,76,60,true
1735-5,1476989910784,27,closer,target,211,25,50,3,2,distr1,309,1,50,1,1,distr2,192,14,50,2,3,14,12,12,true
1735-5,1476989921593,28,equal,target,173,34,50,2,2,distr2,266,12,50,1,3,distr1,213,70,50,3,1,34,35,23,true
1735-5,1476989929587,29,equal,target,144,74,50,2,3,distr2,200,72,50,3,2,distr1,356,12,50,1,1,52,50,36,true
1735-5,1476989940120,30,equal,target,160,76,50,1,1,distr2,241,28,50,2,3,distr1,80,31,50,3,2,22,55,54,true
1735-5,1476989961778,31,closer,target,124,85,50,2,2,distr2,119,55,50,3,3,distr1,139,63,50,1,1,10,9,5,true
1735-5,1476989969130,32,equal,target,243,77,50,1,1,distr2,1,61,50,3,3,distr1,328,32,50,2,2,30,44,23,true
1735-5,1476989978292,33,closer,target,202,51,50,2,1,distr2,206,14,50,1,2,distr1,208,3,50,3,3,18,11,8,true
1735-5,1476989996150,34,further,target,244,7,50,1,2,distr1,198,18,50,2,3,distr2,117,51,50,3,1,15,41,38,true
1735-5,1476990032877,35,closer,target,87,37,50,2,2,distr1,117,66,50,1,3,distr2,100,53,50,3,1,13,7,6,true
1735-5,1476990040917,36,closer,target,157,72,50,1,2,distr1,107,66,50,3,3,distr2,130,46,50,2,1,14,11,9,true
1735-5,1476990055219,37,further,target,99,40,50,3,2,distr1,121,55,50,2,3,distr2,227,72,50,1,1,7,65,68,true
1735-5,1476990076297,38,closer,target,105,63,50,3,1,distr2,103,46,50,2,3,distr1,143,30,50,1,2,18,6,13,true
1735-5,1476990096422,39,further,target,302,95,50,1,2,distr1,290,29,50,2,3,distr2,220,33,50,3,1,18,34,21,true
1735-5,1476990107076,40,equal,target,96,20,50,1,3,distr2,279,26,50,2,2,distr1,17,35,50,3,1,35,54,32,true
1735-5,1476990125577,41,closer,target,144,83,50,3,3,distr2,94,32,50,2,2,distr1,133,61,50,1,1,7,18,13,true
1735-5,1476990134272,42,further,target,278,99,50,3,2,distr2,172,65,50,1,3,distr1,317,67,50,2,1,18,54,59,true
