gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
8535-b,1476992633420,1,closer,target,332,18,50,1,2,distr2,250,16,50,3,1,distr1,228,0,50,2,3,19,14,18,true
8535-b,1476992646490,2,closer,distr2,274,93,50,3,1,target,236,76,50,2,3,distr1,281,55,50,1,2,16,12,8,false
8535-b,1476992671342,3,closer,target,146,63,50,1,3,distr1,100,66,50,3,1,distr2,91,80,50,2,2,11,15,5,true
8535-b,1476992692490,4,further,target,280,37,50,3,3,distr2,188,0,50,1,1,distr1,241,45,50,2,2,15,27,31,true
8535-b,1476992714407,5,closer,target,123,10,50,2,2,distr2,94,26,50,1,3,distr1,153,29,50,3,1,11,12,12,true
8535-b,1476992728756,6,equal,target,300,61,50,3,1,distr2,237,79,50,2,2,distr1,99,64,50,1,3,96,25,77,true
8535-b,1476992735791,7,equal,target,350,77,50,1,1,distr2,47,17,50,3,3,distr1,144,65,50,2,2,82,37,29,true
8535-b,1476992743639,8,equal,target,178,13,50,2,2,distr1,127,53,50,1,3,distr2,0,85,50,3,1,29,45,77,true
8535-b,1476992753794,9,equal,target,245,51,50,3,1,distr1,151,62,50,1,2,distr2,60,52,50,2,3,63,81,25,true
8535-b,1476992784528,10,closer,distr2,323,75,50,1,1,distr1,310,36,50,2,3,target,332,39,50,3,2,9,9,10,false
8535-b,1476992798976,11,further,target,339,17,50,3,3,distr1,347,52,50,2,2,distr2,211,36,50,1,1,16,29,41,true
8535-b,1476992819112,12,equal,target,150,32,50,2,1,distr2,353,62,50,3,2,distr1,39,44,50,1,3,30,64,38,true
8535-b,1476992831961,13,equal,target,343,35,50,1,3,distr2,75,86,50,3,2,distr1,151,41,50,2,1,63,71,27,true
8535-b,1476992842690,14,closer,target,316,38,50,3,1,distr2,264,32,50,2,3,distr1,259,11,50,1,2,18,14,14,true
8535-b,1476992851870,15,equal,target,77,91,50,2,3,distr2,243,52,50,3,1,distr1,316,33,50,1,2,82,97,24,true
8535-b,1476992862199,16,further,target,94,83,50,1,3,distr2,82,2,50,2,2,distr1,158,78,50,3,1,17,37,33,true
8535-b,1476992892348,17,closer,target,162,88,50,3,2,distr1,155,84,50,1,3,distr2,117,87,50,2,1,5,17,13,true
8535-b,1476992912441,18,further,target,87,3,50,2,3,distr1,219,14,50,1,1,distr2,57,50,50,3,2,16,29,46,true
8535-b,1476992930307,19,further,target,125,60,50,3,2,distr2,228,22,50,2,3,distr1,135,30,50,1,1,14,52,40,true
8535-b,1476992952209,20,closer,target,338,6,50,2,3,distr1,123,0,50,3,1,distr2,37,22,50,1,2,9,19,15,true
8535-b,1476992962805,21,further,target,61,50,50,1,1,distr1,101,75,50,3,3,distr2,313,81,50,2,2,18,77,99,true
8535-b,1476992991039,22,further,target,141,73,50,2,2,distr1,123,53,50,3,3,distr2,346,94,50,1,1,7,87,82,true
8535-b,1476993008491,23,further,target,230,21,50,3,1,distr2,327,92,50,1,2,distr1,253,5,50,2,3,12,33,28,true
