iterationName	gameid	time	trialNum	intendedName	role	text	reactionTime	eventType
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478305942	1	far_109_a_44ddb3d46266bb0ffeba	speaker	The one that looks the most boxy	8116	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478322844	2	far_51_a_8162	speaker	the one that looks like a fence	6185	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478352532	3	close_95_a_	speaker	the back of the chair is curved upwards	8530	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478394953	4	close_57_a_1055	speaker	one of the chairs legs looks awkwardly curved	10242	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478413147	5	far_2_a_46c7367eede2d9c5ca2e	speaker	you can lay down on it	4227	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478472808	6	close_86_a_58f44c0057ae	speaker	there are two folding chairs that look alike. it is the one that has a simpler back.	21088	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478498323	7	far_91_a_f90dab51bec2bcd1a3340564	speaker	looks like a tube	11061	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478531983	8	split_29_a_b8fe0dd	speaker	there are 2 with the fence back. the one where the posts are not at the ends.	19635	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478551013	9	close_118_a_	speaker	looks like a storage box	4589	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478572901	10	close_111_a_892d8090f05c	speaker	low to the ground with a squiggle piece	9457	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478605333	11	far_14_a_4fdcd44fd622	speaker	if you sat down and leaned back you would fall	9405	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478631822	12	close_98_a_c04c5b7	speaker	has some patterns on the back 	8908	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478650352	13	split_101_a_9c7c3478edebfc1031d3	speaker	shortest chair	3609	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478676254	14	close_135_a_61950ea	speaker	two chairs look alike. pick the one with the squar back	11908	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478693128	15	far_114_a_	speaker	little fold up chair	3155	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478706850	16	far_25_a_3bb2201ba3b8	speaker	couch chair	2988	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478724651	17	far_79_a_bbf45d2d	speaker	two rectangles put together chair	5428	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478757290	18	close_31_a_87e11555e7233fb	speaker	two chairs look alike. pick the one with sqiggle on arm rest	18001	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478783305	19	split_27_a_7b5b032a2cddeebc54d7	speaker	toilet chair with bigger tank	8852	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478807288	20	split_16_a_a3260f0c8fdd	speaker	two look alike. pick one with thicker arm rest	11237	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478824920	21	split_107_a_f112035c6413080a	speaker	the most skinny legs	5796	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478852380	22	close_4_a_38b5f764afc9d28f200ad3f4	speaker	two chairs look alike. pick one with wider back and seating area	13541	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478880148	23	split_106_a_2fc2b897b6b131c4dc75	speaker	fancy looking one	11364	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478899054	24	far_58_a_6cf3b416	speaker	almost looks like a back patio chair	7291	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478921893	25	split_13_a_fb9f11f1	speaker	wierd chair with rectangle on back middle	9681	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478944107	26	far_28_a_c79532846cee59c3	speaker	lean back fall over	4443	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478974330	27	close_102_a_9e6564dce4cc128e	speaker	two chairs have wheels. pick one with skinny back	10196	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500478990284	28	far_6	speaker	chair that has a tail	3485	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500479009755	29	split_23_a_3c81fab5678a	speaker	two chairs look alike. one with curves	6557	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500479035793	30	split_64_a_2a1	speaker	thick square 	6627	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500479060120	31	close_39_a_20b36bb	speaker	chair has no legs	3532	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500479073870	32	close_130_a_8a21	speaker	looks like a person	2467	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500479095808	33	close_82_a_	speaker	no back, thick legs	6483	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500479141718	34	close_67_a_d3f31fd0fc99f45e	speaker	two chairs look alike. the one where the grates don't go past back of chair	20332	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500479158887	35	close_84_a_5402	speaker	looks lik ea fat chair	3980	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500479175517	36	split_113_a_3e1e1070	speaker	looks like an S	3484	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500479188941	37	far_71_a_22cc9b68e67339738d2d	speaker	couch chair	1946	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500479202403	38	close_62_a_93ee27f70b593cee7b11	speaker	tallest	1690	chatMessage
pilot1	1994-9aa59dbb-d55b-43bb-8d88-25974d5e073d	1500479220291	39	close_8_a_e78f25a1f66c	speaker	shortest. thick legs	6074	chatMessage
