gameid	time	trialNum	sender	contents
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462265798	1	pug	message	speaker	The lighter colored dog with a stub tail, black ears and mouth. It has the bigger head
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462316913	2	straight	message	speaker	The chair with 3 horizontal cross members for the back
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462372713	3	bluejay	message	speaker	The bird with the widest tail and white legs, 2 stripes above the tail
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462405821	4	robin	message	speaker	The bird
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462424097	5	pigeon	message	speaker	pigeon
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462442439	6	crow	message	speaker	Bird again
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462490762	7	hatchback	message	speaker	the more compact car with the flat cut off back end
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462513860	8	sparrow	message	speaker	yep, the bird
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462529314	9	beetle	message	speaker	car
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462559138	10	inlay	message	speaker	chair with open back
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462581098	11	doberman	message	speaker	black dog
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462638653	12	cuckoo	message	speaker	smallest/thinnest bird that has the most stripes or freckles
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462657142	13	redantique	message	speaker	car
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462670723	14	redsport	message	speaker	car
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462743100	15	bluesedan	message	speaker	darkest car, looks kind of like a honda accord dark front window
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462759773	16	brown	message	speaker	car
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462809751	17	nightingale	message	speaker	round bottom bird with white stripe neck, small tail
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462833207	18	sling	message	speaker	chair
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462883580	19	waiting	message	speaker	 chair with rounded top of back
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462944982	20	bullmastiff	message	speaker	dog with long tail and black mouth
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462958791	21	knob	message	speaker	chair
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499462972184	22	squat	message	speaker	chair
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499463021600	23	bluesport	message	speaker	50's looking 2 tone car, white wheels
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499463037263	24	woven	message	speaker	chair
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499463051295	25	basset	message	speaker	dog
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499463066183	26	goldenretriever	message	speaker	dog
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499463103863	27	bloodhound	message	speaker	dog
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499463116815	28	weimaraner	message	speaker	dog
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499463156895	29	tomtit	message	speaker	Bird with white stripe on neck and wing
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499463200168	30	chihuahua	message	speaker	lightest colored dog, has pointy ears
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499463269170	31	leather	message	speaker	chair with low back and straight, fabric arms, pipe frame
pilot0	3598-c04def3c-df53-4875-aa11-3f304480b05e	1499463325807	32	white	message	speaker	lamborghini looking car. Partner, you rock. Thanks

