gameid,time,roundNum,sender,contents
5239-5,1449257918150,1,listener,"hello"
5239-5,1449257922061,1,speaker,"hi"
5239-5,1449257926628,1,speaker,"first one is flower"
5239-5,1449257936590,2,speaker,"purple "
5239-5,1449257948683,2,listener,"I only see 2 red and a blue"
5239-5,1449257960795,2,speaker,"well then blue. sorry, looks purple to me"
5239-5,1449257966666,2,listener,":-)"
5239-5,1449257972417,3,speaker,"bear"
5239-5,1449257981114,4,speaker,"red flower"
5239-5,1449257986287,5,speaker,"red"
5239-5,1449257997141,6,speaker,"red"
5239-5,1449258008382,7,speaker,"jelly beans"
5239-5,1449258020868,8,speaker,"smallest pink one"
5239-5,1449258026485,9,speaker,"blue"
5239-5,1449258034464,10,speaker,"picnic table"
5239-5,1449258046096,11,speaker,"smallest yellow one"
5239-5,1449258055889,12,speaker,"biggest green one"
5239-5,1449258072146,13,speaker,"biggest black belt"
5239-5,1449258083911,14,speaker,"swordfish"
5239-5,1449258093183,15,speaker,"biggest green mat"
5239-5,1449258108390,16,speaker,"smallest blue guitar"
5239-5,1449258116391,17,speaker,"smallest one"
5239-5,1449258122421,18,speaker,"white"
5239-5,1449258134871,19,speaker,"blue"
5239-5,1449258141436,20,speaker,"smallest one"
5239-5,1449258147546,21,speaker,"red flower"
5239-5,1449258154918,22,speaker,"blue shirt"
5239-5,1449258161893,23,speaker,"parrot"
5239-5,1449258171803,24,speaker,"polo bear"
5239-5,1449258182524,25,speaker,"smallest green"
5239-5,1449258190815,26,speaker,"gummies"
5239-5,1449258197948,27,speaker,"smallest one"
5239-5,1449258207744,28,speaker,"coffee table"
5239-5,1449258210968,28,speaker,"small one"
5239-5,1449258229073,28,listener,"the table with a shelf underneath?"
5239-5,1449258229217,28,speaker,"short and stout"
5239-5,1449258232575,28,speaker,"yes"
5239-5,1449258246027,29,speaker,"biggest pink"
5239-5,1449258255296,30,speaker,"sunflower"
5239-5,1449258263680,31,speaker,"smallest white"
5239-5,1449258270497,32,speaker,"smallest pink"
5239-5,1449258279445,33,speaker,"biggest purple"
5239-5,1449258287981,34,speaker,"smallest black"
5239-5,1449258295997,35,speaker,"smallest yellow"
5239-5,1449258307938,36,speaker,"silver one"
5239-5,1449258316868,37,speaker,"pug"
5239-5,1449258324785,38,speaker,"clownfish"
5239-5,1449258330896,39,speaker,"fish"
5239-5,1449258333806,39,speaker,"scary guy"
5239-5,1449258339159,40,speaker,"purple one"
5239-5,1449258346502,41,listener,"he was a little scary"
5239-5,1449258353053,41,speaker,"m&m's"
5239-5,1449258361968,42,speaker,"humming bird"
5239-5,1449258368581,43,speaker,"goldfish"
5239-5,1449258373435,44,speaker,"bear"
5239-5,1449258385922,45,speaker,"blue pin"
5239-5,1449258396425,46,speaker,"coffee table"
5239-5,1449258404735,47,speaker,"dalmation"
5239-5,1449258418616,48,speaker,"smallest one"
5239-5,1449258425671,49,speaker,"smallest blue"
5239-5,1449258434877,50,speaker,"nightstand"
5239-5,1449258442942,51,speaker,"german shepard"
5239-5,1449258449465,52,speaker,"smallest comb"
5239-5,1449258460261,53,speaker,"car"
5239-5,1449258466718,54,speaker,"yello"
5239-5,1449258468218,54,speaker,"w"
5239-5,1449258476057,55,speaker,"orange"
5239-5,1449258485433,56,speaker,"smallest orange"
5239-5,1449258491271,57,speaker,"skittles"
5239-5,1449258497892,58,speaker,"blue"
5239-5,1449258505866,59,speaker,"biggest red"
5239-5,1449258513415,60,speaker,"purple"
5239-5,1449258524686,61,speaker,"biggest pink"
5239-5,1449258531713,62,speaker,"eagle"
5239-5,1449258540240,63,speaker,"car"
5239-5,1449258548415,64,speaker,"biggest purple"
5239-5,1449258556277,65,speaker,"panda"
5239-5,1449258563039,66,speaker,"bird"
5239-5,1449258570807,67,speaker,"biggest green"
5239-5,1449258577521,68,speaker,"blue shirt"
5239-5,1449258587505,69,speaker,"pink ball"
5239-5,1449258596549,70,speaker,"husky"
5239-5,1449258604322,71,speaker,"car"
5239-5,1449258610399,72,speaker,"blue shirt"
