gameid	time	trialNum	strokeNum	targetName	shiftKeyUsed	svg
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319203003	1	1	tomtit	1	M85,113.6875c9.63994,0 64.67045,45.34089 68,52c2.75776,5.51552 2.3257,17.3257 6,21c7.21729,7.21729 19.58595,11.58595 27,19c0.77697,0.77697 13.06092,5.93908 12,7c-2.68707,2.68707 -10.8588,-6.8588 -12,-8c-5.09176,-5.09176 -15.97736,-2.98868 -22,-6c-4.38665,-2.19333 -21.69029,17.30971 -36,3c-7.13153,-7.13153 -19.48853,-12.97706 -25,-24c-3.09705,-6.1941 -12.45471,-29.45471 -16,-33c-7.20245,-7.20245 -10.53306,-5.26653 -20,-10c-0.50181,-0.2509 -4,-2 -4,-2c0,0 4.2953,0 5,0c13.44765,0 6.73226,-20 22,-20
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319206324	1	2	tomtit	0	M85,113.6875c22.66667,17.33333 47.68622,31.96073 68,52c5.18271,5.11268 1.36706,15.38432 6,21c7.00343,8.489 17.84325,12.8955 27,19c3.85307,2.56871 12,11.63081 12,7c0,-17.78386 -69.20583,-10.7266 -70,-11c-29.62535,-10.19889 -24.39796,-37.16978 -41,-57c-4.78471,-5.71507 -13.33333,-6.66667 -20,-10c-1.33333,-0.66667 -4.66667,-0.66667 -4,-2c0.74536,-1.49071 3.66074,0.99205 5,0c8.14641,-6.03438 22,-31.13794 22,-21c0,6.23124 4.38799,19.38799 8,23c1.09166,1.09166 -1.36766,11.78922 1,11c4.69831,-1.5661 1,-10.20154 1,-13
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319211851	1	3	tomtit	0	M99,131.6875c0,-2.16987 -2.19834,1.19834 -3,2c-2.50235,2.50235 -0.54238,6.54238 -3,9c-1.17851,1.17851 -5.49071,2.25464 -4,3c8.07977,4.03989 23.70116,-4.70116 28,-9
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319216925	1	4	tomtit	0	M137,162.6875c0,-2.04218 -16.47427,11.47427 -18,13
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319224655	1	5	tomtit	0	M96,151.6875c12.29654,12.29654 16.08545,30.04272 34,39c7.84168,3.92084 16.28898,4.28898 22,10c0.09991,0.09991 14.61399,5.193 13,6c-3.38281,1.69141 -28.24088,-12.51825 -28,-13c1.8785,-3.75699 25.04329,-10.95671 28,-8c1.5307,1.5307 -1,5.50212 -1,6c0,4.3381 -40.45013,0 -16,0c1.34085,0 1.64989,1.21663 4,2c2.44001,0.81334 3.58028,1 6,1
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319230351	1	6	tomtit	0	M116,197.6875c-3.34561,3.34561 -6.21177,10.80294 -11,12c-1.28571,0.32143 -9,-0.73786 -9,2c0,1.66667 3.33333,0 5,0
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319230362	1	7	tomtit	0	M101,211.6875
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319233680	1	8	tomtit	0	M108,207.6875c5.55512,0 4,2.99417 4,8
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319240973	1	9	tomtit	0	M126,203.6875c0,18.19536 -2.43389,16.48678 -20,20c-1.32273,0.26455 -5,0.69885 -5,2
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319242771	1	10	tomtit	0	M112,221.6875c4.51293,-4.51293 7,1.14273 7,5
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319268662	2	1	leather	0	M34,151.6875c15.89302,15.89302 47.68976,4.68976 62,19
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319274491	2	2	leather	0	M95,165.6875c0,7.36295 0.38868,-16.38868 3,-19c0.2357,-0.2357 0.66667,0 1,0c11.62231,0 48.92579,4.07421 56,-3c0.24671,-0.24671 5.75329,-0.24671 6,0c0.49898,0.49898 0,4.21699 0,5c0,0.33333 0,0.66667 0,1
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319277012	2	3	leather	0	M137,142.6875c3.96778,0 3,-11.97286 3,-16
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319282283	2	4	leather	0	M136,120.6875c10.10269,0 29.67062,29.67062 38,38
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319286716	2	5	leather	0	M163,148.6875c0,26.87247 -5,52.75597 -5,78
2237-202f824c-40fa-4470-97db-ad78bee58f5c	1493319292090	2	6	leather	0	M99,166.6875c0,13.31588 -4,26.88453 -4,41c0,0.33333 -0.2357,0.7643 0,1c8.92428,8.92428 52.61941,-10.3097 58,-13c1.83875,-0.91938 4,0.66222 4,-2
