iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450090733	1	doberman	M93,96c0,-8.71315 3.55268,-19.95626 7,-28c7.44794,-17.37853 3.01546,5.12368 4,13c0.77215,6.17718 4,11.09011 4,17	1	0	0	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450091926	1	doberman	M110,94c0,-9.48949 3.30178,-22.37082 7,-31c1.37088,-3.19872 1.44365,-13.1127 3,-10c7.27774,14.55548 16,33.90272 16,50	2	0	0	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450096079	1	doberman	M94,99c0,6.31845 2.75776,20.48447 0,26c-4.32293,8.64586 -15.19777,27.60447 -8,42c1.20661,2.41321 21.48573,5.54282 23,1c1.39595,-4.18784 2,-12.30209 2,-17	3	0	0	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450101507	1	doberman	M120,150c0,28.21359 -10.19606,52.37239 -14,79c-0.33333,2.33333 -2.66667,5.33333 -1,7c2.46174,2.46174 10.63587,-2.02562 12,-3c10.35073,-7.39338 12.56237,-35.81185 15,-48c1.1221,-5.6105 2.05577,-11.33463 3,-17c0.17329,-1.03975 1,-4.05409 1,-3c0,8.06136 -6.03085,52.9383 -4,57c0.9943,1.9886 8.96549,1.50863 11,1c11.08927,-2.77232 0.01033,-49.01033 5,-54c10.2466,-10.2466 21.72518,-26.90532 29,-40c1.95602,-3.52083 5,-11 5,-11c0,0 0.78494,5.98921 1,9c0.873,12.22204 0,24.73085 0,37c0,0.85024 -0.3239,17.66195 1,17c12.71466,-6.35733 6.25159,-89.74841 -5,-101c-6.33708,-6.33708 -38.68362,22.68362 -44,28	4	0	0	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450123388	2	inlay	M49,98c14.29117,0 34.75986,-14.32565 48,-20c1.53462,-0.65769 18.86969,-10.32577 19,-10c1.02086,2.55214 1.24486,5.35702 2,8c0.89179,3.12125 10.67073,29.66464 8,31c-7.80082,3.90041 -36.15653,7.2657 -46,10c-6.60996,1.8361 -12.65161,2.46064 -19,5c-2.49521,0.99808 -5.09971,5.90029 -7,4c-1.06317,-1.06317 0,-34.06009 0,-40	1	0	1	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450124466	2	inlay	M66,127c0,19.9138 -4,39.46564 -4,59	2	0	1	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450126872	2	inlay	M112,176c20.20801,-10.104 38.16046,-14 61,-14c1.33333,0 -2.66667,0 -4,0c-4,0 -8,0 -12,0c-15.27569,0 -36.09526,-3.32312 -51,2c-4.11482,1.46958 -39.53839,19.76875 -40,23c-1.45776,10.20433 4.03259,21.84219 5,32c0.19684,2.06685 -1.6449,17.7102 0,21c4.65575,9.31149 32.11379,-6.28544 37,-9c6.96643,-3.87024 28.28511,-4.57022 31,-10c9.34415,-18.68829 6,-42.88445 6,-63	3	0	1	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450127631	2	inlay	M82,244c-3.54192,7.08384 -13.10683,39.70228 -11,39	4	0	1	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450128578	2	inlay	M144,225c0,6.35498 4.23122,38 9,38	5	0	1	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450129421	2	inlay	M152,186c0,6.60401 32.06967,29.06967 41,38	6	0	1	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450140005	3	tomtit	M51,131c0,-18.78311 53.7814,-20.98605 65,-16c16.58267,7.37008 35.02886,17.35738 49,29c18.65753,15.54794 56.25462,72 83,72	1	0	2	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450142985	3	tomtit	M50,130c-4.95801,0 -9.78641,-1 -15,-1c-36.2295,0 39.23477,14.23477 42,17c0.74536,0.74536 2.5286,0.05719 3,1c13.72646,27.45293 28.7432,46.24773 61,57c17.67557,5.89186 105.17222,21.78148 113,27	2	0	2	stroke
pilot1	1075-1cd285ee-23cc-431e-a957-40e72b57cd95	1506450144357	3	tomtit	M159,211c-4.50439,0 -11.48069,16.48069 -15,20c-1.17607,1.17607 -11.05104,7.94896 -11,8c3.07318,3.07318 7.1127,-5.05635 11,-7c0.84158,-0.42079 3.3612,5.1806 5,6c3.50527,1.75263 13.06789,1 17,1	3	0	2	stroke
