iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457704587	1	redsport	M100,161c10.97298,0 100.324,-3.676 103,-1c0.26471,0.26471 0,2.58824 0,3c0,3.57957 -10.89292,27.89292 -13,30c-2.69729,2.69729 -9.70757,2 -15,2c-21.27453,0 -62.22206,9.38897 -79,1c-6.0681,-3.03405 -9.04904,-12.04904 -14,-17c-20.28862,-20.28862 3.4656,-18 25,-18	1	0	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457708109	1	redsport	M80,168c0,-1.49939 -4,-9 -4,-9c0,0 2,3.89045 2,3	2	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457708873	1	redsport	M78,162c0,-5.6011 6,-10.49671 6,-13	3	0	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457711041	1	redsport	M86,149c0,-2.61579 0.29422,-8 4,-8	4	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457711383	1	redsport	M90,141c0,-1.33333 -0.56667,-2 1,-2	5	0	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457717152	1	redsport	M87,141c0,-1.68465 27.30598,-30.15299 31,-32c1.61697,-0.80848 58.15009,-0.92495 60,0c10.71071,5.35535 26,31.211 26,44c0,1.33596 0.87329,3 2,3	6	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457719548	1	redsport	M115,195c-5.28618,-5.28618 -13.80241,0.80241 -17,4	7	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457722438	1	redsport	M98,198c0,15.6063 -2.78229,21 13,21c1.4433,0 9.03587,0.96413 10,0c2.43804,-2.43804 1,-18.91277 1,-23	8	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457727279	1	redsport	M165,199c0,-1.98355 0,5.5709 0,7c0,5.96044 2.6659,10.6659 6,14c0.8764,0.8764 8.53474,0 10,0c13.5548,0 7,-13.63189 7,-23	9	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457734646	1	redsport	M90,169c8.46661,0 14.22233,-1 23,-1c10.23206,0 -16.28384,4 -22,4	10	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457740373	1	redsport	M166,167c7.66667,0 15.33333,0 23,0c2.36036,0 3,-0.54955 3,2c0,4.14177 -19.24274,2 -26,2	11	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457742322	1	redsport	M143,192c-6.95334,6.95334 -10.94671,-5 -16,-5c-1.69007,0 -3,-0.11984 -3,2	12	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457745178	1	redsport	M133,192c0,3.76023 -12.87049,-3.87049 -14,-5	13	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457750208	1	redsport	M115,184c0,3.0255 0.01965,10.00983 2,11c9.53556,4.76778 48.6044,7.3956 56,0c0.38257,-0.38257 0,-4.64926 0,-5c0,-0.74536 -0.47295,-1.47295 -1,-2c-2.06196,-2.06196 -3.75847,0 -7,0c-14.09014,0 -27.13966,-1 -41,-1c-1.58004,0 -5,-0.75655 -5,1	14	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457753411	1	redsport	M119,192c1,0 2,0 3,0c12.62662,0 25.09673,-2 38,-2c0.15339,0 6,0 6,0c0,0 -28.38093,3.61907 -27,5c2.65372,2.65372 39.61901,-3 24,-3	15	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457761634	1	redsport	M203,155c12.41058,0 14.97813,-22.97813 -2,-6	16	1	0	stroke
pilot1	7522-6780f02a-dcc5-4663-99f0-9fb30ab8b1c8	1506457765300	1	redsport	M80,161c0,-5.33838 -16,-14.08357 -16,-4c0,1.6579 1.01279,4.0064 3,5c2.947,1.4735 8.50646,1 13,1	17	1	0	stroke
