iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456931877	1	robin	M80,81c24.308,0 32.64773,-14 59,-14c0.33333,0 0.7643,-0.2357 1,0c12.31744,12.31744 16.56527,37.30443 27,54c16.67989,26.68783 96.01229,105 126,105c1.66667,0 -2.41886,2.47295 -4,3c-3.13466,1.04489 -6.71162,2 -10,2c-8.82737,0 -18.58156,1 -28,1c-0.41176,0 -2.73529,0.26471 -3,0c-8.92539,-8.92539 -66.74545,-13.74545 -72,-19c-7.28756,-7.28756 -31.57157,3.42843 -37,-2c-8.19208,-8.19208 -46.41418,-4.41418 -59,-17c-24.61255,-24.61255 -11,-72.35598 -11,-101	1	0	0	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456933678	1	robin	M83,77c-14.6225,0 -35.3108,8 -50,8c-0.41176,0 -2.73529,-0.26471 -3,0c-1.17563,1.17563 10.01205,4.01205 11,5c4.3844,4.3844 17.51306,5 24,5	2	0	0	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456935832	1	robin	M116,93c0,3.75617 4.94334,14.05666 10,9c3.38084,-3.38084 -19.25942,3.25942 -10,-6	3	0	0	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456937792	1	robin	M113,208c0,3.24577 -10.82958,55.82958 -11,56c-0.53895,0.53895 -37,0.94872 -37,8	4	0	0	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456938655	1	robin	M109,264c0,12.92979 23,19.2803 23,31	5	0	0	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456939614	1	robin	M100,264c0,5.07357 -2,11.15092 -2,18	6	0	0	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456941532	1	robin	M103,153c0,5.94892 19.17936,10.63452 25,15c18.02749,13.52061 38.6959,34 65,34	7	0	0	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456944265	1	robin	M195,198c0,-25.67496 -22.89758,-31.89758 -35,-44c-3.60014,-3.60014 -29,-9.50427 -29,-16	8	0	0	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456968748	2	bluesport	M38,121c20.14965,0 33.56362,-9.42955 53,-7c5.68582,0.71073 18.89808,5.55096 24,3c7.85384,-3.92692 3.49984,-39.49984 10,-46c5.61671,-5.61671 9.83203,-10.83203 15,-16c3.05247,-3.05247 14.12913,0.87087 17,-2c10.30176,-10.30176 37.0663,29.0663 40,32c3.73186,3.73186 3,21.33871 3,27c0,0.66667 -0.59628,1.70186 0,2c0.89443,0.44721 2.29289,-0.70711 3,0c8.64692,8.64692 65.70863,2.70863 70,7c1.64546,1.64546 0,14.07456 0,17c0,3.56655 2.20093,18.79907 1,20c-2.81833,2.81833 -47.90866,2.04567 -52,0c-7.34301,-3.67151 -167.41658,-7.1415 -175,-8c-2.29799,-0.26015 -5,-24.47543 -5,-29	1	0	1	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456969877	2	bluesport	M74,150c-9.14269,9.14269 -19.4216,5.8432 -27,21c-3.2342,6.46841 33.43778,36.56222 45,25c1.49224,-1.49224 0.01599,-7.03199 1,-9c10.73942,-21.47884 -17.92162,-44 -37,-44	2	0	1	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456971820	2	bluesport	M245,162c-2.5119,0 -6.46619,-3.46619 -8,-5c-5.30534,-5.30534 -27.16219,-10 -34,-10c-0.33333,0 -0.7643,-0.2357 -1,0c-4.15187,4.15187 -7.57912,7.57912 -11,11c-1.12108,1.12108 0.73735,5.52529 0,7c-12.02831,24.05662 39.18707,47.81293 46,41c18.71841,-18.71841 3.88103,-58 -20,-58	3	0	1	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456975409	2	bluesport	M181,100c-5.774,0 -10.42856,-10 -15,-10	4	0	1	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456977556	2	bluesport	M164,69c0,3.14203 -8.85197,7.85197 -11,10c-3.69249,3.69249 11.24761,18.75239 14,16c2.17952,-2.17952 -1.49995,-22 -3,-22	5	0	1	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456979751	2	bluesport	M161,96c1.49011,0 -3,22.53593 -3,26	6	0	1	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456981742	2	bluesport	M161,109c0,-1.14062 11.91571,-7 14,-7	7	0	1	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456982576	2	bluesport	M157,117c0,8.33362 16,16.4048 16,23	8	0	1	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456983424	2	bluesport	M152,118c0,7.53775 -7,9.34359 -7,15	9	0	1	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456998702	3	cuckoo	M92,238c0,-23.60397 22,-59.8031 22,-78	1	0	2	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506456999847	3	cuckoo	M136,241c0,-23.35751 25,-54.77623 25,-69	2	0	2	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506457011436	3	cuckoo	M215,176c-36.87116,12.29039 -123.39246,-11.17739 -134,-43c-5.73269,-17.19806 -0.43526,-38.87052 -8,-54c-2.61619,-5.23238 -3.17177,-12.68707 -5,-20c-4.61199,-18.44797 -1,-38.69583 -1,-59c0,-0.66667 -0.4714,-1.5286 0,-2c1.41421,-1.41421 4,0 6,0c9.58326,0 42.25988,1.3465 48,9c8.84085,11.7878 15.01196,56.01196 22,63c6.88859,6.88859 24.70056,2.70056 34,12c12.36645,12.36645 17.19833,28.39666 23,40c2.91666,5.83333 14.52406,12.52406 19,17c18.42483,18.42483 55.14042,29.14042 74,48c5.91653,5.91653 0.0178,23.0089 -10,18c-13.5811,-6.79055 -22.72517,-17.86258 -35,-24c-10.59529,-5.29764 -25.0197,-3.0197 -33,-11c-1.19874,-1.19874 -4,1.63238 -4,-1	3	0	2	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506457013498	3	cuckoo	M106,104c7.93977,0 31,-10.88937 31,-16	4	0	2	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506457016052	3	cuckoo	M94,130c6.78436,0 33,-8.81452 33,-13	5	0	2	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506457017350	3	cuckoo	M107,145c6.20605,0 33.39841,-8.39841 39,-14	6	0	2	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506457018920	3	cuckoo	M130,162c0,-2.47621 9.97522,-3.97522 12,-6c3.83574,-3.83574 14.00454,-17 19,-17	7	0	2	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506457020386	3	cuckoo	M153,166c2.97106,0 28,-28.08793 28,-30	8	0	2	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506457022215	3	cuckoo	M189,153c0,-4.48117 4.9881,-31.0119 1,-35c-1.54234,-1.54234 -4,-7.41123 -4,-9	9	0	2	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506457023835	3	cuckoo	M158,120c0,-14.6115 6,-29.32204 6,-43	10	0	2	stroke
pilot1	7596-77f299a5-42bd-4985-83c2-eb7bf7d7bda9	1506457050717	4	doberman	M55,264c0,-10.26505 7.08277,-95.77703 11,-101c23.3173,-31.08974 67.85648,-41.85648 88,-62c6.6881,-6.6881 1.73517,-70.26483 -4,-76c-0.24671,-0.24671 -1.0336,-4.9664 -1,-5c2.58927,-2.58927 16.20844,1.20844 17,2c2.09418,2.09418 -1.6387,9.3613 1,12c0.14338,0.14338 22.99104,1.00896 23,1c0.95337,-0.95337 14.43948,-27.56052 19,-23c2.23787,2.23787 -1.6164,38.23281 -3,41c-4.48934,8.97869 0.53338,29.46662 -6,36c-7.20108,7.20108 -13.30649,58.30649 -26,71c-3.18937,3.18937 0.01008,12.97983 -2,17c-14.15159,28.30317 4.36348,91.27303 2,96c-0.78097,1.56195 -10.27388,1 -13,1c-8.73746,0 -12,-47.28898 -12,-60c0,-2.14349 0.92163,-7.15674 0,-9c-0.55683,-1.11367 -6.51805,1.16065 -7,1c-0.80731,-0.2691 -7.33029,-2.33942 -8,-1c-6.92431,13.84862 -3,40.83185 -3,56c0,1.1478 0,8 0,8c0,0 -0.66667,-1 -2,-1c-9.45421,0 -8.81369,-4.81369 -13,-9c-0.26471,-0.26471 0,-2.58824 0,-3c0,-15.77641 3.25381,-40.49238 -3,-53c-1.19372,-2.38744 -5.00002,-1.99998 -7,0c-2.57796,2.57796 -13.2777,-1.7223 -15,0c-2.23152,2.23152 1,9.51365 1,12c0,7.90454 0.01971,53 -11,53c-3,0 0,-6 0,-9c0,-6.33333 0,-12.66667 0,-19c0,-8.28371 -1.36243,-22.3289 -4,-32c-1,-3.66667 -3,-11 -3,-11c0,0 -1,8.79179 -1,10c0,13.36496 -4.1482,43.2964 -10,55c-0.14907,0.29814 0.2357,0.7643 0,1c-1.66667,1.66667 -4.64298,-1 -7,-1	1	0	3	stroke
