iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459677379	1	bluesport	M87,190c0,-13.55813 -7.83803,-52 11,-52	1	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459680154	1	bluesport	M82,185c1.06399,0 14.96235,7 29,7	2	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459681961	1	bluesport	M86,183c5.09918,0 23,-1.64044 23,4	3	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459683653	1	bluesport	M110,182c13.19976,0 27.0754,2 41,2	4	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459685675	1	bluesport	M111,192c12.88252,0 29.2131,-2 41,-2	5	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459686191	1	bluesport	M152,190c0,-1.45378 -1,-5.11939 -1,-8	6	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459687730	1	bluesport	M151,182c0,8.62817 17.04253,5 25,5	7	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459689025	1	bluesport	M176,187c0,8.68181 -16.6699,5 -27,5	8	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459690105	1	bluesport	M151,186c8.29626,0 17.16111,-1 26,-1	9	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459694385	1	bluesport	M177,183c0,-18.97562 3.54607,-44 -17,-44	10	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459696911	1	bluesport	M102,143c4.21167,0 7,5.93399 7,9	11	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459698822	1	bluesport	M156,141c0,4.66182 -5,8.44781 -5,14	12	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459703871	1	bluesport	M100,167c-4.00591,0 -6,0.58697 -6,-4c0,-14.91933 15.371,3 7,3	13	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459707457	1	bluesport	M165,165c-0.15222,0 -19.83447,-1.58277 -11,-6c8.70553,-4.35277 17.12509,6 9,6	14	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459714147	1	bluesport	M109,171c2.70774,0 41.58665,0.41335 42,0c4.21253,-4.21253 -36.48415,-2 -41,-2	15	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459715939	1	bluesport	M124,159c2.94997,0 8.50943,0 12,0	16	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459719067	1	bluesport	M131,146c-1,0 -2,0 -3,0	17	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459723166	1	bluesport	M95,131c23.18655,0 45.06504,1 68,1	18	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459725884	1	bluesport	M93,133c0,-7.83121 4,-9.6839 4,-17	19	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459731146	1	bluesport	M92,133c0,-6.90811 -3.36139,-20.63861 1,-25c4.6482,-4.6482 37.16669,-5.91666 45,-2c5.90177,2.95088 24.44804,-4.55196 29,0c11.59881,11.59881 -4,41.16588 -4,20c0,-6.16311 -1,-11.54631 -1,-18	20	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459732907	1	bluesport	M103,106c-4.28478,0 -7,10.65817 -7,14	21	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459736626	1	bluesport	M91,105c0,-12.69847 80,-20.22058 80,3	22	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459742692	1	bluesport	M85,186c0,1.44576 -3.32706,13.67294 -1,16c7.36201,7.36201 9.96607,-18.96607 5,-14c-2.72835,2.72835 0.94029,13 -3,13	23	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459747481	1	bluesport	M169,186c0,2.55334 -0.44028,18.72014 3,17c3.14857,-1.57429 3,-22 3,-22c0,0 1.38674,21.38674 -4,16c-2.84777,-2.84777 2.32314,-18.67686 6,-15c3.72962,3.72962 1.6835,27.6835 -6,20	24	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459749567	1	bluesport	M82,178c0,5.54311 -4.86966,22 4,22c2.52884,0 2,-4.85918 2,-7	25	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459750708	1	bluesport	M82,179c0,-4.09795 -0.23966,-26 3,-26	26	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459753937	1	bluesport	M83,160c0,-4.18092 -5.40983,-15.79508 1,-19c1.74804,-0.87402 11,-4.36195 11,-6	27	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459756167	1	bluesport	M163,136c24.7331,0 19,30.21358 19,49	28	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459759251	1	bluesport	M98,122c10.11976,0 19.86882,-1 30,-1	29	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459761010	1	bluesport	M133,127c5.89675,0 18.44013,-9.55987 25,-3c1.72712,1.72712 6.44724,6 5,6	30	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459762236	1	bluesport	M137,129c0,-8.43547 17.47639,-8.52361 22,-4	31	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459768164	1	bluesport	M111,164c0,1.11076 -0.70711,6.29289 0,7c3.18967,3.18967 49.99814,-5 36,-5c-3.45307,0 -5.5335,-1 -9,-1c-2.28883,0 -7.90286,-1.04857 -10,0c-3.77562,1.88781 -9.74909,3 -14,3	32	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459775135	1	bluesport	M121,94c0,-2.33333 0,-4.66667 0,-7	33	0	0	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459794397	2	leather	M39,122c12.26528,0 34.18501,14.5925 45,20c6.03801,3.01901 12.6906,5.2302 18,7c1.15848,0.38616 6.61235,2.38765 6,3c-0.35395,0.35395 -18.5324,4 -19,4c-5.51888,0 -11.16542,-9.54135 -17,-11c-8.11909,-2.02977 -36.40401,-12.40401 -41,-17c-2.16639,-2.16639 7.16966,-6.16966 8,-7	1	0	1	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459797136	2	leather	M31,128c-6.57318,0 11.70534,9.70534 13,11c9.23582,9.23582 29.13351,11.75567 40,19c7.78102,5.18734 11.76331,0 8,0	2	0	1	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459800044	2	leather	M106,152c0,25.8199 0,58.07938 0,81	3	0	1	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459802416	2	leather	M40,136c0,28.3374 1,57.2 1,85	4	0	1	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459803564	2	leather	M43,170c15.74916,0 33.8636,-11 47,-11	5	0	1	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459805517	2	leather	M60,168c10.39367,0 19.12517,6.35419 29,8c2.33553,0.38926 17,-1.11562 17,1	6	0	1	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459807502	2	leather	M66,169c14.31088,0 25.1862,11 38,11c1.30733,0 5,0.84683 5,2	7	0	1	stroke
pilot1	6106-603e561a-34d6-4660-ae8c-742d537c3c8d	1506459808629	2	leather	M109,182c21.3411,-10.67055 50.92126,-11.46063 68,-20c0.66667,-0.33333 2,-0.25464 2,-1	8	0	1	stroke
