iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	7739-793fdb53-3984-416e-a150-18402825b54f	1506473410377	1	chihuahua	M70,126c0,-11.55901 6.71979,-6.71979 12,-12c12.82847,-12.82847 20.87742,11.87742 29,20c0.7585,0.7585 11.28485,1.57121 13,2c12.82714,3.20678 30.74113,0 44,0c17.86198,0 29.68889,2 48,2c5.52724,0 17.17408,-2.41296 22,0c5.05957,2.52978 -15.42575,4 -18,4c-4.44079,0 -23.25715,-1.74285 -26,1c-0.6346,0.6346 -1.28942,9.57884 -2,11c-10.79398,21.58795 22,27.25715 22,50c0,1.01295 0.75338,10.62331 0,11c-13.43074,6.71537 -4.27476,-17.27476 -8,-21c-10.41865,-10.41865 -8.38071,16.80965 -14,14c-3.18739,-1.5937 2.28202,-17.85899 2,-18c-17.05167,-8.52584 -41.48865,-26.17045 -72,-16c-15.31815,5.10605 -25.12208,5.12208 -36,16c-2.84024,2.84024 -7.0274,23.0274 -12,28c-0.27596,0.27596 -6.9937,0.01259 -7,0c-4.1238,-8.24761 4.20102,-21.20102 7,-24c0.24828,-0.24828 4,0 4,0c0,0 -2.5,0 -3,0c-10.36506,0 -10.64912,18.82456 -17,22c-0.35801,0.179 -3.56913,2.86173 -4,2c-10.81354,-21.62707 16,-36.41393 16,-51c0,-0.88471 0.54521,-8.7274 0,-9c-9.87782,-4.93891 -14.3876,-8.3876 -22,-16c-1.15223,-1.15223 -3.3502,3.6751 -4,4c-0.02078,0.01039 -2,2 -2,2c0,0 0,-2.66667 0,-4c0,-13.13727 -10,-13.05324 -10,-18c0,-1.33333 -1.19257,-3.40372 0,-4c6.31496,-3.15748 25.84711,-23.07644 34,-19c2.74827,1.37414 2.59458,8.18916 4,11c0.8646,1.72921 4,0.5474 4,4	1	0	0	stroke
pilot1	7739-793fdb53-3984-416e-a150-18402825b54f	1506473413058	1	chihuahua	M54,120c0,-9.70159 11.87866,-4.12134 14,-2c2.13962,2.13962 -2,4.41674 -2,5	2	0	0	stroke
pilot1	7739-793fdb53-3984-416e-a150-18402825b54f	1506473414322	1	chihuahua	M42,119c1.33333,0 2.66667,0 4,0	3	0	0	stroke
pilot1	7739-793fdb53-3984-416e-a150-18402825b54f	1506473417810	1	chihuahua	M30,126c2.19608,0 2.19608,0 0,0	4	0	0	stroke
pilot1	7739-793fdb53-3984-416e-a150-18402825b54f	1506473419358	1	chihuahua	M38,144c0.66667,0 1.33333,0 2,0	5	0	0	stroke
pilot1	7739-793fdb53-3984-416e-a150-18402825b54f	1506473459164	2	squat	M74,96c0,-7.4441 -6.71403,-17.14389 -4,-28c5.128,-20.51201 33.88248,-43.2235 60,-38c9.48972,1.89794 15.2973,15.32225 24,18c7.29997,2.24615 50.27713,5.27713 52,7c17.71906,17.71906 1.34513,95.61949 -4,117c-4.46971,17.87883 -2,39.24464 -2,58	1	0	0	stroke
pilot1	7739-793fdb53-3984-416e-a150-18402825b54f	1506473462434	2	squat	M74,94c0,38.2769 -10,79.9632 -10,117	2	0	0	stroke
pilot1	7739-793fdb53-3984-416e-a150-18402825b54f	1506473466579	2	squat	M70,146c7.33745,0 24.05016,0.05016 28,4c1.41421,1.41421 0,4 0,6c0,24.69649 -4,47.98425 -4,74	3	0	0	stroke
pilot1	7739-793fdb53-3984-416e-a150-18402825b54f	1506473469357	2	squat	M167,58c0,16.81512 1,32.24751 1,49	4	0	0	stroke
pilot1	7739-793fdb53-3984-416e-a150-18402825b54f	1506473472876	2	squat	M74,126c0,-11.45651 44.33165,-16 56,-16c64.53529,0 133.7941,21 201,21c0.33333,0 -0.66667,0 -1,0c-8.77018,0 -15.8322,-2.31935 -24,-3c-14.76707,-1.23059 -36.48999,2 -46,2	5	0	0	stroke
