gameid	time	trialNum	strokeNum	targetName	shiftKeyUsed	svg
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343650641	1	1	sparrow	0	M116,84.6875c0,-7.87857 -14.91686,-36 6,-36c2.2405,0 12.76118,-3.23882 15,-1c5.18211,5.18211 11.06497,21.93503 4,29c-0.2027,0.2027 -3,2 -3,2c0,0 4.84428,3 5,3c8.81514,0 17.67041,31.01124 21,41c6.98268,20.94805 9.19408,50.61184 0,69c-6.28114,12.56228 3.59222,34.22333 -1,48
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343658717	1	2	sparrow	0	M112,79.6875c-23.97803,0 0.65299,40.69402 -6,54c-16.61998,33.23996 26.77207,66.77207 41,81c3.67215,3.67215 10.3764,22 16,22
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343666161	1	3	sparrow	0	M145,85.6875c-6.59875,0 -17.11023,-8.88977 -22,-4c-2.17307,2.17307 -12.07318,2 -9,2
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343670817	1	4	sparrow	0	M103,86.6875c6.14662,0 22.9292,21.0708 38,6c2.14413,-2.14413 9,-2.59826 9,-5
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343697774	2	1	beetle	0	M214,122.6875c0,-0.28109 -14.43307,-32.43307 -16,-34c-8.43017,-8.43017 -42.83113,-9.58443 -54,-4c-4.84258,2.42129 -17.24411,21.48822 -20,27c-2.94127,5.88253 2.48893,12.51107 -4,19c-0.59928,0.59928 -2.95189,1 -4,1c-11.63287,0 -32,-5.3116 -32,11c0,1.35099 -5.30261,5.69739 -3,8c1.93343,1.93343 3.26824,7.26824 5,9c3.2006,3.2006 25.00224,-2 30,-2c15.53252,0 100.54341,3.45659 106,-2c2.88769,-2.88769 8.74086,-13.51828 5,-21c-4.72892,-9.45784 -19.61235,-9.61235 -17,-7
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343701013	2	2	beetle	0	M197,170.6875c36.58766,0 12.69816,-35.69816 -1,-22c-0.76412,0.76412 1,15.43741 1,18
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343703082	2	3	beetle	0	M131,166.6875c6.83025,0 30.51174,-0.97653 24,-14c-6.33607,-12.67213 -19,4.813 -19,13
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343722614	3	1	cuckoo	0	M184,97.6875c0,-14.16234 11.78909,-24.21091 -1,-37c-2.94688,-2.94688 -4.17301,-7 -10,-7c-9.0877,0 -13.26386,2.26386 -18,7c-6.95568,6.95568 -5,13.51273 -5,25c0,1.82411 3.58658,4.41342 2,6c-4.76639,4.76639 -12.17932,8.17932 -18,14c-4.96396,4.96396 -1.45491,17.45491 -7,23c-3.58735,3.58735 -10.9439,10.8878 -13,15c-3.39845,6.79689 -3.09312,23.90688 1,28c0.85438,0.85438 3.79717,2 0,2
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343727212	3	2	cuckoo	0	M181,93.6875c-2.01868,0 -0.61589,4.38411 0,5c2.57169,2.57169 10.30921,55.69079 6,60c-1.27502,1.27502 -2.51252,8.25626 -4,9c-4.9938,2.4969 -52.50854,16.49146 -55,14c-0.90626,-0.90626 -6.24711,-5 -8,-5
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343730264	3	3	cuckoo	0	M157,170.6875c0,8.64103 -1.6591,20.0227 1,28c0.69268,2.07803 5.33494,13.66506 5,14c-2.57053,2.57053 -14.95996,12.95996 -7,5
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343730769	3	4	cuckoo	0	M159,213.6875c0,-1 0,-2 0,-3
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343733546	3	5	cuckoo	0	M123,177.6875c0,-0.97174 -2,6.84255 -2,10c0,2.75266 -0.06347,25.06347 -2,27c-1.43175,1.43175 -7.27447,-0.72553 -9,1c-0.97796,0.97796 -3,3.05547 -3,2
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343756921	4	1	goldenretriever	0	M195,114.6875c10.45955,0 21.21559,-15.39221 30,-11c3.02207,1.51103 12.86242,5.86242 17,10c1.46766,1.46766 6.54331,26.45669 4,29c-1.24378,1.24378 -15.6443,10.3557 -21,5c-0.38134,-0.38134 -1.87701,-23.12299 -7,-18c-6.19937,6.19937 -0.31167,18.31167 -7,25c-1.58404,1.58404 -10.6111,4 -10,4
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343762947	4	2	goldenretriever	0	M193,114.6875c0,11.46977 -82,15.07562 -82,23
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343766303	4	3	goldenretriever	0	M112,132.6875c-14.67963,0 -24.14486,-14 -37,-14c-0.94281,0 -2,-1.05719 -2,-2
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343771375	4	4	goldenretriever	0	M107,129.6875c-1.80474,0 -1,7.08434 -1,9c0,17.8732 -8,37.73205 -8,58c0,6.74167 -1,29.47205 -1,27
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343774128	4	5	goldenretriever	0	M100,165.6875c0,-7.83859 24,0.93466 24,-3
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343775398	4	6	goldenretriever	0	M124,169.6875c0,14.65165 0,30.88705 0,46
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343778758	4	7	goldenretriever	0	M124,160.6875c0,7.20213 33.12616,4 41,4c5,0 10,0 15,0c0.5221,0 8.20962,0.20962 7,-1c-4.37531,-4.37531 -3.6817,5.36339 -4,6c-4.63384,9.26767 -1.26632,31.10053 4,39c1.00923,1.51385 3,17.80842 3,14
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343780820	4	8	goldenretriever	0	M196,154.6875c-1.35471,0 -2,4.36467 -2,6c0,11.50227 -0.22835,22.85824 2,34c2.70296,13.51479 14,24.65309 14,40
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343784874	4	9	goldenretriever	0	M242,134.6875c0,5.51416 5,9.81897 5,1c0,-3.98917 -15.72169,-4.72169 -8,3c3.19307,3.19307 11.3077,-0.34615 4,-4c-1.7844,-0.8922 -4.14177,-1 -1,-1
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343807869	5	1	leather	0	M257,231.6875c0,-16.40898 14.69436,-77.30564 7,-85c-3.04335,-3.04335 -27.60614,2 -32,2c-5.43374,0 -25.55138,-1.44862 -29,2c-1.29279,1.29279 0.7973,3.7973 1,4c7.66072,7.66072 1.18741,39.31327 0,50c-0.68462,6.16162 0,12.7685 0,19c0,1.81128 0,9.38025 0,8
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343811559	5	2	leather	0	M261,140.6875c-2.72865,0 -46.03464,-22.02309 -52,-26c-3.61996,-2.41331 -19,-18.79748 -19,-18
0814-04fc8a68-3d7e-4233-895f-df3216084caa	1493343814536	5	3	leather	0	M201,148.6875c-13.95892,0 -78,-14.49503 -78,-24
