iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470700515	1	bluejay	M140,205c0,16.09809 2,35.97522 2,49	1	0	0	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470706678	1	bluejay	M143,248c-6.72499,0 -15,0.75298 -15,7	2	0	0	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470711232	1	bluejay	M169,208c0,14.50713 -4,30.27031 -4,46	3	0	0	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470712221	1	bluejay	M163,254c0,0.74536 -0.47295,1.47295 -1,2	4	0	0	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470714067	1	bluejay	M169,251c0.70843,0 1.95972,1.95972 3,3	5	0	0	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470732097	1	bluejay	M133,186c0,18.86882 40.4679,45.36697 55,49c1.29794,0.32448 8,6 8,6c0,0 0,-5.76092 0,-6c0,-3.05792 -1.78262,-9.65213 -1,-12c0.25912,-0.77737 5.36544,0.90367 7,-4c0.31623,-0.94868 0.5547,-2.16795 0,-3c-1.59641,-2.39461 -7.8029,-8.40145 -11,-10c-1.54597,-0.77298 -8.26144,-0.52288 -9,-2c-6.9808,-13.9616 -13.7115,-26.35575 -29,-34c-2.89016,-1.44508 -19.96227,-14.03773 -23,-11c-1.90805,1.90805 4,24.83181 4,34	6	0	0	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470736773	1	bluejay	M154,199c8.21986,16.43971 25,-3.84323 25,-14	7	0	0	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470738150	1	bluejay	M173,218c10.67708,5.33854 10,-6.72777 10,-14	8	0	0	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470742323	1	bluejay	M128,163c-2.23607,0 -6,0.76393 -6,3	9	0	0	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470773513	2	leather	M92,128c0,39.03548 -3,79.33802 -3,119	1	0	1	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470777364	2	leather	M189,124c0,31.66355 -5.95384,59.66156 3,91c1.1853,4.14855 1.45856,26 -3,26	2	0	1	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470783042	2	leather	M95,182c12.81727,0 51.42402,-20 58,-20c1.78039,0 7,-0.71514 7,1	3	0	1	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470786639	2	leather	M160,161c4.24896,0 17,4.64046 17,8	4	0	1	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470790404	2	leather	M186,200c-29.99707,0 -61.64834,4 -92,4	5	0	1	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470793439	2	leather	M97,161c20.99106,0 36.19018,7 57,7c6.12063,0 39.38149,-3.38149 30,6	6	0	1	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470798616	2	leather	M93,132c3.85715,0 6.50909,11.50909 9,14c0.78173,0.78173 1.73965,-0.86983 2,-1c11.70135,-5.85068 67.66862,14.49707 78,-1c0.90392,-1.35587 -0.18293,-10.18293 -1,-11c-0.18762,-0.18762 -72.45466,-2 -81,-2c-0.61024,0 -3.61036,-0.38964 -4,0c-0.60547,0.60547 0,5.27171 0,6	7	0	1	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470801526	2	leather	M186,194c6.54896,0 14.36919,-0.36919 19,-5c2.06154,-2.06154 0.51137,-5.51137 2,-7c0.09109,-0.09109 8,-8.99418 8,-4	8	0	1	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470805560	2	leather	M213,183c0,16.08616 -1,31.11079 -1,49	9	0	1	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470808196	2	leather	M138,206c0,6.99715 5.89508,14.68524 8,21c1.88764,5.66292 -1,11.41023 -1,17	10	0	1	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470821746	3	redantique	M102,159c-7.02167,7.02167 -4,25.61772 -4,37	1	0	2	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470824966	3	redantique	M148,156c0,15.23883 -4,29.77821 -4,44	2	0	2	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470828480	3	redantique	M113,176c0,9.5154 15.22496,20.77504 23,13c3.31688,-3.31688 -2,-20.03106 -2,-12	3	0	2	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470833293	3	redantique	M114,175c0,-4.59885 -1.42335,-11.72994 0,-16c0.66667,-2 3.9205,1.65342 6,2c7.21485,1.20247 15.62297,0 23,0c1.20185,0 3,0.79815 3,2	4	0	2	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470835858	3	redantique	M135,170c0,-3.0483 -1,-4.82143 -1,-8c0,-1.41421 1.6086,2.74702 3,3c2.96977,0.53996 6,0.66667 9,1	5	0	2	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470837078	3	redantique	M115,161c-3.30634,0 -12,-1.56854 -12,2	6	0	2	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470839551	3	redantique	M106,170c0,7.85863 3,13.90918 3,20	7	0	2	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470845467	3	redantique	M105,154c0,-2.57304 -1.57688,-12.63468 0,-15c0.5547,-0.83205 2,0 3,0c10.7179,0 29.00758,6.49621 40,1c0.33449,-0.16724 -2,18.92657 -2,23	8	0	2	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470863148	4	tomtit	M166,169c-9.78777,0 -25,27.18479 -25,37	1	0	3	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470864160	4	tomtit	M138,207c0,-2.79442 -9.33682,-2 -12,-2	2	0	3	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470876115	4	tomtit	M136,168c7.37326,7.37326 75.11264,42.44368 82,39c0.25882,-0.12941 -0.11176,-2.66471 0,-3c2.40689,-7.22067 -18.86771,-7.86771 -23,-12c-8.46278,-8.46278 -9.53439,-23.80158 -17,-35c-5.97888,-8.96832 -68.42033,-32.57967 -78,-23c-2.21347,2.21347 1.79966,6.79966 3,8c0.33333,0.33333 0.85093,0.55279 1,1c1.43728,4.31183 8.16025,-5.83975 13,-1c7.70068,7.70068 5.75594,17.83729 15,24c1,0.66667 2,1.79815 2,3c0,0.66667 0,1.33333 0,2	3	0	3	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470878572	4	tomtit	M143,157c0,5.16265 19.70823,7.85412 24,10c0.29814,0.14907 0,-0.66667 0,-1c0,-1.85586 -7.39739,-16 -9,-16c-2.31337,0 -3,11.09556 -3,12	4	0	3	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470911999	5	sling	M75,107c30.72977,0 46.64164,16.64164 66,36c3.60229,3.60229 26,16.45564 26,19	1	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470913623	5	sling	M93,113c-1.93604,5.80812 -3.8208,70.5376 -8,58	2	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470915430	5	sling	M106,120c-3.2517,0 -2,3.51091 -2,6c0,14 0,28 0,42c0,0.4714 -0.5286,1 -1,1	3	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470917463	5	sling	M116,124c0,11.92916 1,24.67989 1,37c0,3.78463 -1,20.2453 -1,14	4	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470919143	5	sling	M130,136c0,12.66667 0,25.33333 0,38c0,5.66667 0,11.33333 0,17c0,0.66667 0.66667,2 0,2c-3.30499,0 -4,-12.0116 -4,-14	5	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470920871	5	sling	M145,146c0,9.94729 5.16745,61.16745 -11,45	6	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470923066	5	sling	M79,174c0,1.49071 0.94591,2.94591 2,4c10.1101,10.1101 33.94311,9.6477 47,14c5.78403,1.92801 12.79238,9 17,9	7	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470925306	5	sling	M85,180c0,12.73037 6.82567,24.93583 2,37	8	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470926706	5	sling	M138,195c0,6.39645 -1.50343,41.24485 -9,30	9	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470930228	5	sling	M92,109c0,-5.33333 0,-10.66667 0,-16	10	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470932511	5	sling	M92,94c18.57003,0 29.20836,-13 48,-13c7.0546,0 15.13279,-2.08853 21,-6c2.58014,-1.72009 7.83418,-2 6,-2	11	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470935551	5	sling	M169,73c0,6.21638 1.21177,22.78823 -3,27	12	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470938453	5	sling	M163,102c7.5043,7.5043 17.07571,14.86057 26,22c1.84246,1.47397 14,16.36177 14,11	13	0	4	stroke
pilot1	8791-2219258a-dbbc-45ea-a65b-e0d4ab6f70ba	1506470939642	5	sling	M168,107c0,5.14788 7.81165,53.81165 0,46	14	0	4	stroke
