iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456474254	1	bloodhound	M31,122c0.66667,0 1.33333,0 2,0	1	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456474275	1	bloodhound	M33,122c0.66667,0 1.33333,0 2,0	2	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456474492	1	bloodhound	M36,122c0.33333,0.33333 0.66667,0.66667 1,1	3	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456474746	1	bloodhound	M37,123c0.66667,0 1.33333,0 2,0	4	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456474818	1	bloodhound	M40,123c0.66667,0 1.33333,0 2,0	5	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456475088	1	bloodhound	M42,123c0.66667,0 1.33333,0 2,0	6	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456475110	1	bloodhound	M47,123c0.66667,0 1.33333,0 2,0	7	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456475182	1	bloodhound	M50,123c0.33333,0.33333 0.66667,0.66667 1,1	8	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456475365	1	bloodhound	M53,124c1,0 2,0 3,0	9	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456475796	1	bloodhound	M60,124c0.66667,0 1.33333,0 2,0	10	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456476304	1	bloodhound	M63,128c0,0.66667 0,1.33333 0,2	11	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456476629	1	bloodhound	M63,133c0,0.4714 -0.5286,1 -1,1	12	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456476705	1	bloodhound	M62,134c-0.33333,0.33333 -0.66667,0.66667 -1,1	13	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456476742	1	bloodhound	M61,135c0,0.74536 -0.47295,1.47295 -1,2	14	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456476814	1	bloodhound	M60,137c0,0.66667 0,1.33333 0,2	15	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456476927	1	bloodhound	M60,140c-0.33333,0.33333 -0.66667,0.66667 -1,1	16	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456476992	1	bloodhound	M59,142c-0.33333,0.33333 -0.66667,0.66667 -1,1	17	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477027	1	bloodhound	M58,143c0,0.66667 0,1.33333 0,2	18	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477107	1	bloodhound	M58,146c0,0.66667 0,1.33333 0,2	19	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477142	1	bloodhound	M58,148c0,0.66667 0,1.33333 0,2	20	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477211	1	bloodhound	M58,151c-0.4714,0.94281 -1,1.94591 -1,3	21	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477248	1	bloodhound	M57,154c0,0.66667 0,1.33333 0,2	22	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477279	1	bloodhound	M57,156c0,0.66667 0,1.33333 0,2	23	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477323	1	bloodhound	M57,158c0,0.66667 0,1.33333 0,2	24	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477507	1	bloodhound	M57,164c0,0.66667 0,1.33333 0,2	25	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477532	1	bloodhound	M57,166c0,0.66667 0,1.33333 0,2	26	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477610	1	bloodhound	M57,169c0,1 0,2 0,3	27	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477639	1	bloodhound	M57,172c0,0.74536 -0.25464,2 -1,2	28	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477675	1	bloodhound	M56,174c0,1.05409 -0.5286,2.05719 -1,3	29	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477712	1	bloodhound	M55,177c0,1 0,2 0,3	30	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477749	1	bloodhound	M55,180c-0.33333,0.66667 -0.66667,1.33333 -1,2	31	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477897	1	bloodhound	M54,184c0,0.66667 0,1.33333 0,2	32	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456477930	1	bloodhound	M54,186c0,0.66667 0,1.33333 0,2	33	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456478035	1	bloodhound	M54,188c0.74536,0 1.47295,0.47295 2,1	34	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456478110	1	bloodhound	M56,189c0.33333,0.33333 0.66667,0.66667 1,1	35	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456478257	1	bloodhound	M57,190c0.66667,0 1.33333,0 2,0	36	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456478476	1	bloodhound	M60,190c1.44649,0 2.64179,-1.3209 4,-2	37	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456478509	1	bloodhound	M64,188c0,-0.4714 0.5286,-1 1,-1	38	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456478546	1	bloodhound	M65,187c0.4714,0 1,-0.5286 1,-1	39	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456478761	1	bloodhound	M66,183c0,-0.66667 0,-1.33333 0,-2	40	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456478942	1	bloodhound	M66,179c0,-0.66667 0,-1.33333 0,-2	41	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456479017	1	bloodhound	M66,176c0,-0.74536 -0.47295,-1.47295 -1,-2	42	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456479309	1	bloodhound	M65,170c-0.33333,-0.33333 -0.66667,-0.66667 -1,-1	43	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456479559	1	bloodhound	M64,165c0,-0.66667 0,-1.33333 0,-2	44	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456479630	1	bloodhound	M64,162c0,-0.66667 0,-1.33333 0,-2	45	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456479811	1	bloodhound	M64,158c0.52705,-0.52705 1,-1.25464 1,-2	46	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456479846	1	bloodhound	M65,156c0.4714,0 1,-0.5286 1,-1	47	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456479880	1	bloodhound	M66,155c0.33333,-0.33333 0.66667,-0.66667 1,-1	48	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456479926	1	bloodhound	M67,154c0,-0.74536 1,-1.25464 1,-2	49	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456480476	1	bloodhound	M68,152c1.07497,0.53748 2.15016,1.15016 3,2	50	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456480514	1	bloodhound	M71,154c0.74536,0 1.47295,0.47295 2,1	51	1	0	stroke
pilot1	0273-d557931d-9a9e-49e2-ac92-9da282521a06	1506456480648	1	bloodhound	M73,156c0.52705,0.52705 1,1.25464 1,2	52	1	0	stroke
