iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	5157-5c5cccb1-04ca-45cf-9c6d-3a9fe57c5ce2	1506462328196	1	pug	M174,146c0,18.09374 -18.49738,53.74869 -35,62c-14.42779,7.21389 -38.23634,-5.76366 -49,5c-7.16688,7.16688 -16.72818,25.18455 -20,35c-0.90951,2.72854 -1.65606,18 -4,18	1	0	0	stroke
pilot1	5157-5c5cccb1-04ca-45cf-9c6d-3a9fe57c5ce2	1506462333165	1	pug	M106,206c-5.83152,5.83152 -26.4993,-23.37587 -42,-4c-11.31646,14.14558 8.11033,15.88967 15,9c0.55389,-0.55389 2.52712,-4.86822 2,-5c-9.67481,-2.4187 -26.11368,3.88632 -18,12c5.04784,5.04784 17.59798,7.20605 21,-3c0.84984,-2.54951 -5.31258,1 -8,1c-6.78614,0 -11,5.32762 -11,11	2	0	0	stroke
pilot1	5157-5c5cccb1-04ca-45cf-9c6d-3a9fe57c5ce2	1506462338892	1	pug	M66,266c3.08543,-2.46834 11.9638,-4.9638 7,0c-0.40196,0.40196 -1.2451,1 -2,1c-1.2369,0 -3.25069,0.25069 -4,1c-1.69967,1.69967 1.71965,-5.23988 4,-6c1.53688,-0.51229 1.40372,2.29349 1,3c-1.40329,2.45576 -6,3.17157 -6,6c0,1.05409 2.25464,-0.25464 3,-1c3.00186,-3.00186 18.33921,-4.33921 12,2c-0.84984,0.84984 -1.85982,1.61994 -3,2c-0.30807,0.10269 -3.69193,0.89731 -4,1c-18.57261,6.19087 6,-13.34602 6,-9c0,4.57795 -18.75682,6.45947 -22,7c-2.4507,0.40845 9.87234,-9.38299 12,-3	3	0	0	stroke
pilot1	5157-5c5cccb1-04ca-45cf-9c6d-3a9fe57c5ce2	1506462343027	1	pug	M131,212c0,3.87455 -12.25541,48.51082 -14,52c-0.36937,0.73874 -2,7 -2,7c0,0 7.9243,-11.15141 10,-7c0.4714,0.94281 0.5286,2.05719 1,3c1.55635,3.1127 -12.4608,5.4608 -10,3c0.95137,-0.95137 5.48061,-2.72092 3,1c-0.7036,1.0554 -6,2 -6,2c0,0 13,-12.22501 13,0c0,2.03035 -1.59302,0.53101 -3,1c-2.16278,0.72093 -2.77722,1 -5,1	4	0	0	stroke
pilot1	5157-5c5cccb1-04ca-45cf-9c6d-3a9fe57c5ce2	1506462346829	1	pug	M159,189c0,19.01355 -3,37.45866 -3,57c0,0.31169 0,4 0,4c0,0 9.07366,-8.85267 10,-7c1.63784,3.27569 -3.00038,8.99962 -4,8c-0.97183,-0.97183 2.22927,-4.61464 1,-4c-7.30638,3.65319 -7,5.47006 -7,2	5	0	0	stroke
pilot1	5157-5c5cccb1-04ca-45cf-9c6d-3a9fe57c5ce2	1506462352306	1	pug	M193,171c0,11.5933 0.00132,29.99142 -2,43c-0.66751,4.33884 -3,9.82449 -3,14c0,2.66667 -1.88562,9.88562 0,8c2.01631,-2.01631 7,-5.75193 7,0c0,0.83982 -1.47953,2.47953 -2,3c-5.7693,5.7693 -0.1866,-3.1866 2,-1c4.80713,4.80713 -10,3.92309 -10,5	6	0	0	stroke
pilot1	5157-5c5cccb1-04ca-45cf-9c6d-3a9fe57c5ce2	1506462354268	1	pug	M194,173c1.53332,-7.66661 2,-14.29932 2,-23	7	0	0	stroke
pilot1	5157-5c5cccb1-04ca-45cf-9c6d-3a9fe57c5ce2	1506462357816	1	pug	M200,151c0.4714,0 0.66667,0.66667 1,1c6.59005,6.59005 0.51875,19.25937 12,25c10.264,5.132 30.86517,-19.13483 21,-29c-2.6504,-2.6504 -2.72875,-8.04656 -8,-12c-19.12306,-14.34229 -52,-12.96188 -52,11	8	0	0	stroke
pilot1	5157-5c5cccb1-04ca-45cf-9c6d-3a9fe57c5ce2	1506462361021	1	pug	M182,127c-5.86101,0 -16.49022,-7.75489 -20,-6c-0.39034,0.19517 0,5.35956 0,6c0,1.75227 -1.11515,9.88485 0,11c2.85463,2.85463 8.09876,0.09876 11,3	9	0	0	stroke
pilot1	5157-5c5cccb1-04ca-45cf-9c6d-3a9fe57c5ce2	1506462363926	1	pug	M200,126c11.00505,0 21.99495,-1 33,-1c3.16228,0 9,-6.16228 9,-3c0,21.67978 -15.47079,16 -32,16	10	0	0	stroke
