iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	1960-02b34a68-8229-460a-9ee4-3b8a411cd76d	1506470548068	1	robin	M78,80c1.21827,1.21827 8.61124,11.38876 11,9c0.60389,-0.60389 0,-5.05168 0,-6c0,-2 0,-4 0,-6c0,-3.32798 -5,-6.68017 -5,0c0,0.45752 0,4.67974 0,2c0,-1.25362 1.53096,-2.26548 3,-3c0.66667,-0.33333 1.29289,-0.7643 2,-1c15.29606,-5.09869 29.48677,18.97353 35,30c4.46005,8.9201 4.95622,19.86866 8,29c10.31418,30.94253 20.30193,62.60386 35,92c5.82033,11.64066 11.364,23.72801 17,35c0.42164,0.84327 1.05719,2 2,2c4.24264,0 -5.46991,-6.64661 -9,-9c-5.08633,-3.39088 -10.04836,-9.87363 -15,-14c-17.74041,-14.78368 -30.1779,-28.58895 -49,-38c-2.53235,-1.26617 -14.614,-3.614 -17,-6c-17.38697,-17.38697 -30,-37.7791 -30,-63c0,-13.27454 1.07802,-25.15605 7,-37c0.42301,-0.84602 5.90008,-9.09992 5,-10c-1.14528,-1.14528 -12,-10.54698 -12,-12	1	0	0	stroke
pilot1	1960-02b34a68-8229-460a-9ee4-3b8a411cd76d	1506470548900	1	robin	M66,74c0,-1.16631 21,-3.60043 21,3	2	0	0	stroke
pilot1	1960-02b34a68-8229-460a-9ee4-3b8a411cd76d	1506470552145	1	robin	M108,197c0,6.47403 -0.25923,36.25923 -3,39c-0.9236,0.9236 -14,6 -14,6c0,0 4.56391,-2.56391 5,-3c7.81247,-7.81247 15.14179,-6.85821 23,1	3	0	0	stroke
pilot1	1960-02b34a68-8229-460a-9ee4-3b8a411cd76d	1506470553548	1	robin	M124,203c0,5.63816 3.56328,31.43672 0,35c-1.69967,1.69967 -6,-4 -6,-4c0,0 12.06973,12 15,12	4	0	0	stroke
pilot1	1960-02b34a68-8229-460a-9ee4-3b8a411cd76d	1506470592089	2	woven	M119,203c-13.23947,13.23947 -47.46704,15.46704 -61,29c-1.17851,1.17851 2,2.66667 3,4c6.70312,8.9375 20.3256,29.44187 31,33c4.1621,1.38737 18.79551,-9.03791 23,-11c28.57132,-13.33328 51.61214,-32.31776 82,-41c1.67994,-0.47998 5.92609,-0.85217 7,-3c8.76308,-17.52616 -10.81857,-41.45571 -16,-57c-4.47016,-13.41048 -3.41324,-78.82649 -4,-80c-0.80277,-1.60555 -3.39445,1.19723 -5,2c-9.56629,4.78315 -18.54717,10.84391 -28,16c-14.21825,7.75541 -59.24166,35 -73,35c-0.46913,0 -2.84661,-12.38645 -3,-13c-3.00083,-12.00331 -14.9531,-54.55862 -9,-62c15.13685,-18.92107 46.48302,-30.12924 71,-24c4.4924,1.1231 15.66847,5 18,5	1	0	1	stroke
pilot1	1960-02b34a68-8229-460a-9ee4-3b8a411cd76d	1506470598441	2	woven	M120,202c3.88958,0 11.56817,-7.56817 14,-10c5.55303,-5.55303 17.65075,-7.65075 22,-12c1.66296,-1.66296 -4.25371,-52.76113 -6,-58c-3.40864,-10.22591 -2.31886,-23.63772 -7,-33c-1.30389,-2.60779 -3,-8.23452 -3,-11c0,-2.02759 -3.02759,-6 -1,-6c7.0232,0 14.60224,7 23,7c2.396,0 19.27993,-0.27993 18,1	2	0	1	stroke
pilot1	1960-02b34a68-8229-460a-9ee4-3b8a411cd76d	1506470600524	2	woven	M134,70c-8.47613,0 -41.96481,53 -68,53c-1.79505,0 3.20495,-2 5,-2c2.47633,0 13,5.86445 13,8	3	0	1	stroke
pilot1	1960-02b34a68-8229-460a-9ee4-3b8a411cd76d	1506470603359	2	woven	M65,120c0,-31.53979 -21.91802,-75.08198 4,-101c15.2859,-15.2859 78,-14.73759 78,3	4	0	1	stroke
pilot1	1960-02b34a68-8229-460a-9ee4-3b8a411cd76d	1506470605829	2	woven	M57,31c0,6.45368 4.96829,15.90487 7,22c0.59642,1.78927 -0.17416,7.82584 1,9c2.11921,2.11921 8.85033,-4.28344 11,-5c1.94877,-0.64959 8.02865,-2.05729 9,-4c0.29814,-0.59628 0,-1.33333 0,-2c0,-1.834 -8.54221,-31.08442 -10,-34c-1.66108,-3.32216 -13.84895,12.81874 -14,13c-2.9079,3.48948 -11,10.90236 -11,16	5	0	1	stroke
pilot1	1960-02b34a68-8229-460a-9ee4-3b8a411cd76d	1506470617497	3	sparrow	M79,215c17.6229,0 36.33507,0 54,0	1	0	2	stroke
