gameid	time	trialNum	strokeNum	targetName	shiftKeyUsed	svg
7423-d6a62d2b-13c0-4129-ad0f-dcadff45bf8b	1493428591593	1	1	doberman	0	M175,115.375c0,9.92644 7,17.49836 7,25
7423-d6a62d2b-13c0-4129-ad0f-dcadff45bf8b	1493428593574	1	2	doberman	0	M218,113.375c0,5.19321 -0.55763,22.27882 -4,24c-0.21531,0.10766 -6,9.56582 -6,5
7423-d6a62d2b-13c0-4129-ad0f-dcadff45bf8b	1493428596894	1	3	doberman	0	M208,138.375c-9.04536,0 -26.42779,-3.14441 -30,4c-5.91044,11.82088 7.73604,29.73604 15,37c1.6093,1.6093 12.01875,13.9625 13,12c9.46127,-18.92254 30.76542,-53 -4,-53
7423-d6a62d2b-13c0-4129-ad0f-dcadff45bf8b	1493428600120	1	4	doberman	0	M207,172.375c-17.76333,0 -11.06118,20.46941 -2,25c5.47342,2.73671 18.40221,-24 1,-24
7423-d6a62d2b-13c0-4129-ad0f-dcadff45bf8b	1493428609918	1	5	doberman	0	M178,145.375c-31.80667,0 -24.25925,32.29623 -29,56c-0.94015,4.70076 -10.66232,24.33768 -5,30c1.52072,1.52072 3.90285,-2.90285 4,-3c9.72876,-9.72876 8.12184,-39.12184 21,-52c0.37401,-0.37401 4.93837,-4.06163 7,-2c8.77276,8.77276 6.03024,66.03024 11,71c0.83225,0.83225 3.53384,-0.30076 4,-1c6.33692,-9.50537 -0.8251,-48.1749 3,-52c1.29279,-1.29279 3.7973,0.7973 4,1c9.29723,9.29723 9.79983,25.99916 13,42c0.39089,1.95447 -0.38636,18.69318 3,17c16.90811,-8.45406 2,-56.39476 2,-71
7423-d6a62d2b-13c0-4129-ad0f-dcadff45bf8b	1493428611799	1	6	doberman	0	M185,108.375
7423-d6a62d2b-13c0-4129-ad0f-dcadff45bf8b	1493428613038	1	7	doberman	0	M175,114.375c0,10.44755 -2,19.01659 -2,29
7423-d6a62d2b-13c0-4129-ad0f-dcadff45bf8b	1493428615347	1	8	doberman	0	M222,113.375c0,9.66667 0,19.33333 0,29
7423-d6a62d2b-13c0-4129-ad0f-dcadff45bf8b	1493428633020	2	1	bluesedan	0	M16,199.375c7.93508,0 28.7255,-1.7255 33,-6c8.76956,-8.76956 10.29595,-22.29595 18,-30c2.53859,-2.53859 10,-0.40989 10,-4
7423-d6a62d2b-13c0-4129-ad0f-dcadff45bf8b	1493428641607	2	2	bluesedan	0	M76,160.375c8.05556,0 49.73003,-4.13499 54,-2c5.8495,2.92475 10.95675,9.95675 14,13c2.56235,2.56235 12.32702,3.66351 17,6c4.63263,2.31632 41.17747,-1.82253 42,-1c1.60274,1.60274 2,11.57844 2,14c0,23.69985 -11.86793,18 -34,18
