iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	6224-ab96ed5c-2a98-477c-aae2-7398b9e5b237	1506460920899	1	goldenretriever	M174,206c0,10.86074 -0.96605,26.96605 -9,35c-1.45057,1.45057 -18.795,17 -14,17	1	1	0	stroke
pilot1	6224-ab96ed5c-2a98-477c-aae2-7398b9e5b237	1506460923913	1	goldenretriever	M173,212c0,14.82262 -5.05724,43 -21,43	2	0	0	stroke
pilot1	6224-ab96ed5c-2a98-477c-aae2-7398b9e5b237	1506460925942	1	goldenretriever	M156,205c0,7.10577 -19,27.01349 -19,53	3	0	0	stroke
pilot1	6224-ab96ed5c-2a98-477c-aae2-7398b9e5b237	1506460932014	1	goldenretriever	M147,206c28.49987,0 56.79689,-5 83,-5	4	0	0	stroke
pilot1	6224-ab96ed5c-2a98-477c-aae2-7398b9e5b237	1506460933411	1	goldenretriever	M231,203c4.11907,0 6.02912,4.87794 9,7c20.83718,14.8837 12.30809,24.30809 24,36	5	0	0	stroke
pilot1	6224-ab96ed5c-2a98-477c-aae2-7398b9e5b237	1506460934654	1	goldenretriever	M230,199c28.46356,0 50,12.5703 50,42	6	0	0	stroke
pilot1	6224-ab96ed5c-2a98-477c-aae2-7398b9e5b237	1506460936480	1	goldenretriever	M233,196c13.40383,-13.40383 34.77587,-16.25862 52,-22c2,-0.66667 -4.03233,1.24321 -6,2c-2.65817,1.02237 -5.33333,2 -8,3	7	0	0	stroke
pilot1	6224-ab96ed5c-2a98-477c-aae2-7398b9e5b237	1506460939234	1	goldenretriever	M235,196c8.27093,0 28.18956,-8.09478 36,-12c1.20435,-0.60218 18.34791,-4.65209 17,-6c-0.4714,-0.4714 -1.33333,0 -2,0c-9.96386,0 -22.98923,6.49731 -33,9c-0.38654,0.09664 -5,2 -5,2l26,-6c0,0 -26.1192,5.8808 -25,7c0.91712,0.91712 15.13573,-7.04524 18,-8c1.30384,-0.43461 4,-1 4,-1c0,0 -34.68537,10.31463 -34,11c1.05409,1.05409 2.7057,-1.2604 4,-2c8.58817,-4.90753 22.59143,-15 33,-15	8	0	0	stroke
pilot1	6224-ab96ed5c-2a98-477c-aae2-7398b9e5b237	1506460944646	1	goldenretriever	M247,185c-15.65045,0 -35.52967,-12.05885 -53,-14c-20.25609,-2.25068 -31.75713,11 -51,11c-5.22095,0 -24.24119,-15.75881 -29,-11c-2.82743,2.82743 -31.07667,18.92333 -27,23c0.97183,0.97183 2.69616,0.56539 4,1c5.53932,1.84644 21.69463,-7.30537 26,-3c12.70322,12.70322 14.85297,12 37,12	9	0	0	stroke
pilot1	6224-ab96ed5c-2a98-477c-aae2-7398b9e5b237	1506460951547	1	goldenretriever	M258,181c-14.30761,0 19,-8 19,-8l-18,2h28c0,0 -23.01879,-6.98121 -26,-4c-2.68961,2.68961 -4.96956,13 -10,13c-0.66667,0 -2,0 -2,0c0,0 2.66667,0 4,0c11.24847,0 21.49986,-5 32,-5c0.4714,0 1,0.5286 1,1	10	0	0	stroke
