iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470641537	1	bluesedan	M42,147c16.12346,0 32.47889,5.76055 48,-2c13.50301,-6.75151 16.51924,-26.0649 32,-28c16.75777,-2.09472 35.47354,5.82451 51,11c4.52769,1.50923 11.35263,-6.97105 14,-3c3.64168,5.46252 2.39125,14.23318 10,17c8.53131,3.10229 64.24051,9.51897 55,28c-2.34633,4.69265 -4.91753,9.83507 -7,14c-1.20185,2.4037 -5.33959,0.61994 -8,1c-20.61389,2.94484 -48.03194,-6.00639 -68,-10c-19.73013,-3.94603 -46.93033,0.82172 -66,4c-8.12041,1.3534 -20.11163,6.68884 -27,6c-11.29661,-1.12966 -29.61754,-8.23507 -35,-19c-3.51352,-7.02705 4,-13.23007 4,-18	1	0	0	stroke
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470643406	1	bluesedan	M65,186c-3.22983,0 -2.3791,2.3791 -4,4c-19.93272,19.93272 37.38549,31.29161 44,26c29.64003,-23.71203 -28.10366,-32 -40,-32	2	0	0	stroke
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470645766	1	bluesedan	M187,181c-4.84529,0 -16.03014,18.95478 -12,25c9.35746,14.03619 36.99762,24.0006 53,20c35.9047,-8.97617 -7.62697,-47 -27,-47	3	0	0	stroke
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470663571	2	pug	M92,108c0,-11.79483 3.63394,-22.63394 12,-31c0.55906,-0.55906 2.85837,-3.30472 4,-2c7.00365,8.00417 11.29824,17.59647 16,27c1.73845,3.47691 3.84371,13.23443 6,10c3.53251,-5.29877 8.37175,-10.02034 14,-13c0.32328,-0.17115 19.38938,-12.53687 21,-12c7.85509,2.61836 10.0973,19 18,19c1.43579,0 9.95598,-30.51101 20,-28c25.66854,6.41714 20.80945,112.19055 11,122c-17.57832,17.57832 -84.39434,37.73711 -99,28c-14.73329,-9.82219 -32,-69.47498 -32,-87c0,-4.79212 -2.58237,-31 7,-31	1	0	1	stroke
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470664610	2	pug	M114,148c0,-4.82917 8.8465,-6 13,-6	2	0	1	stroke
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470665729	2	pug	M171,140c0,-2.63577 8.42461,2.2123 10,3	3	0	1	stroke
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470669286	2	pug	M140,187c0,-9.64142 16,-4.65573 16,0c0,0.4714 -0.66667,0.66667 -1,1c-3.5607,3.5607 -7.61578,5.32697 -13,6c-0.38273,0.04784 -7.44572,0.55428 -8,0c-2.43765,-2.43765 3,-5.94365 3,-7	4	0	1	stroke
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470670725	2	pug	M177,187c0,-1.79505 3.25266,-1.58886 5,-2c13.66534,-3.21537 31.17126,-10 45,-10	5	0	1	stroke
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470671890	2	pug	M187,191c0,-1.75019 7.86347,1.17269 22,4c10.33839,2.06768 25,3.85304 25,6	6	0	1	stroke
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470673009	2	pug	M186,203c0.66667,0 1.43467,-0.35333 2,0c2.64492,1.65308 31,13.30111 31,16	7	0	1	stroke
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470674328	2	pug	M113,190c0,-2.5421 -20.4408,2.7204 -23,4c-3.28501,1.64251 -8.05343,1.02671 -12,3	8	0	1	stroke
pilot1	4905-7e1e70bf-3137-46b8-b321-f24646df3a02	1506470675845	2	pug	M120,195c-14.18528,4.72843 -25.35977,12.35977 -35,22	9	0	1	stroke
