iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475466684	1	cuckoo	M94,135c39.40308,0 57.78633,-11.89317 84,-25c6.6656,-3.3328 35,-25.99349 35,-25	1	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475472038	1	cuckoo	M212,84c0,0.66667 -0.4714,1.5286 0,2c0.83333,0.83333 4.16667,-0.83333 5,0c4.28255,4.28255 -3.90411,16 -6,16	2	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475473724	1	cuckoo	M212,101c1.912,0 10.78322,-1.21678 12,0c2.93704,2.93704 -8,4.61101 -8,7	3	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475482615	1	cuckoo	M214,105c0,4.61828 4.68999,21.31001 2,24c-4.00516,4.00516 -5.69737,14.69737 -10,19c-9.27981,9.27981 -18.61187,21.61187 -29,32c-8.77604,8.77604 -25.30696,8.65348 -38,15c-5.91396,2.95698 -44.7498,7 -53,7c-4.07919,0 -26,-2.12574 -26,-1	4	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475485734	1	cuckoo	M96,127c-5.67201,11.34402 -57.0671,32 -71,32c-1.52908,0 -9,3 -9,3c0,0 13.11957,3.11957 14,4c2.85077,2.85077 18.02185,4 23,4	5	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475490730	1	cuckoo	M63,199c-9.49814,0 -31.71765,7.71765 -38,14c-0.73323,0.73323 -2.68509,-0.37018 -3,-1c-9.54652,-19.09304 57.4314,-16.5686 31,-43	6	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475494914	1	cuckoo	M185,130c-16.13774,0 -60.13946,19.37982 -77,25c-0.94868,0.31623 -2.29289,-0.70711 -3,0c-1.44042,1.44042 -3,5.07552 -3,8c0,0.33333 -0.2357,0.7643 0,1c7.17697,7.17697 39.50278,5.24861 48,1c6.98551,-3.49275 22.11803,0 30,0	7	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475497553	1	cuckoo	M158,189c0,3.83182 -4.77178,29.77178 -7,32c-0.9459,0.9459 -2,19.59509 -2,17	8	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475497995	1	cuckoo	M149,238c-6.18117,0 -11.79522,3.79522 -15,7	9	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475498538	1	cuckoo	M147,236c2.52575,0 -0.02439,1.97561 1,3c1.7184,1.7184 6.48405,-2.0319 8,1c1.07409,2.14817 -6.84806,3.42403 -8,4	10	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475498963	1	cuckoo	M149,241c0,3.85256 -2,6.14744 -2,10	11	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475500944	1	cuckoo	M175,188c0,15.65229 -1,32.70374 -1,49	12	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475501440	1	cuckoo	M172,232c-2.45913,2.45913 -9.28642,9 -11,9	13	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475502004	1	cuckoo	M174,233c0.30894,0 8.81128,9 4,9	14	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475502507	1	cuckoo	M176,235c0,7.70105 -2,14.47767 -2,23	15	0	0	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475520893	2	redantique	M74,133c-4.94911,0 -36.23974,9.76026 -29,17c4.47547,4.47547 10.1264,5.1264 14,9c0.62846,0.62846 6.14617,0 7,0c23.10961,0 20.21729,-25 8,-25	1	0	1	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475524237	2	redantique	M231,150c-5.48573,5.48573 -42.44763,5.55237 -27,21c8.83552,8.83552 39.69285,-3.30715 30,-13c-1.32074,-1.32074 -2.19,-4 -4,-4	2	0	1	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475527985	2	redantique	M43,144c8.56965,0 47,-26.61928 47,2	3	0	1	stroke
pilot1	7132-cc1ef281-e4cb-4a00-ad45-7bcc5616291c	1506475530374	2	redantique	M190,166c3.93953,0 6.97025,-6.98513 11,-9c6.7545,-3.37725 36.51516,-8.48484 41,-4c1.63981,1.63981 -1,8.16067 -1,10	4	0	1	stroke
