iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	score	eventType
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456732548	1	redantique	M85,157c-12.80089,0 -22.92773,14.07227 -15,22c10.14207,10.14207 29.29061,-5.70939 14,-21	1	0	0	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456734463	1	redantique	M147,165c-9.56498,0 -12,0.55074 -12,10c0,30.4224 36.14871,10.14871 16,-10	2	0	0	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456739348	1	redantique	M74,150c33.03538,0 65.18753,9.88393 94,14c3.29983,0.4714 7.64298,2.35702 10,0c2.1955,-2.1955 3.33327,-7.33327 6,-10c0.60389,-0.60389 0,-5.05168 0,-6c0,-0.33333 0,-0.66667 0,-1c0,-0.94803 0.41524,-3.16952 0,-4c-2.65228,-5.30455 -8.59726,-6.19452 -11,-11c-3.50991,-7.01983 -0.27237,-17.27237 -6,-23c-0.4714,-0.4714 0.4714,-1.5286 0,-2c-2.67131,-2.67131 -8.38671,-1.79557 -12,-3c-7.94486,-2.64829 -17.16858,13.16858 -21,17c-8.28311,8.28311 -71.82918,-4.17082 -81,5c-18.34304,18.34304 22.97029,18 33,18	3	0	0	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456740973	1	redantique	M158,118c-53.68831,0 -4,44.67598 -4,6	4	0	0	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456758030	2	cuckoo	M169,131c0,-2.91727 -10.67054,-18.32946 -16,-13c-4.07263,4.07263 1.30398,18.69602 -3,23c-8.67714,8.67714 -23.38744,8.38744 -29,14c-6.824,6.824 -8.25404,17.25404 -15,24c-0.70711,0.70711 0.44721,2.10557 0,3c-0.2193,0.4386 -8.80654,25.47738 -5,27c10.52118,4.20847 35.13106,5.93447 45,1c4.1726,-2.0863 5.03254,-8.03254 8,-11c3.99699,-3.99699 -1.73842,-16.52315 0,-20c8.53893,-17.07786 19,-28.46103 19,-53	1	0	1	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456759885	2	cuckoo	M166,155c0,12.97572 3.61288,49.38712 -3,56c-3.59922,3.59922 -21.75094,1 -27,1	2	0	1	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456760702	2	cuckoo	M155,208c0,12.66667 0,25.33333 0,38c0,2.66667 0,-0.66667 0,-1	3	0	1	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456761540	2	cuckoo	M131,212c0,5.96859 -8.30324,13.90972 -10,19c-0.77886,2.33658 -5,6.59539 -5,6	4	0	1	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456762423	2	cuckoo	M112,209c-7.2239,0 -62.37433,4.37433 -56,-2	5	0	1	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456763210	2	cuckoo	M102,211c-4.14476,5.18095 -25,30.59858 -25,24	6	0	1	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456764809	2	cuckoo	M104,213c0.05758,0 -2,26.59348 -2,33c0,1.42387 0.71651,2.71651 -1,1	7	0	1	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456766213	2	cuckoo	M119,236c2.67628,0 15,6.25137 15,4	8	0	1	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456767354	2	cuckoo	M160,244c5.66667,0 11.33333,0 17,0	9	0	1	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456769889	2	cuckoo	M149,130c8.85454,0 20,2.3698 20,11	10	0	1	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456798209	3	redsport	M23,206c0,1.56667 0.66667,1 2,1c13.00121,0 23.59662,4 38,4c37.89636,0 76.20355,3 114,3c9.02073,0 18.31849,-1 26,-1c0.26606,0 2.91743,0.16514 3,0c2.02861,-4.05722 1.0232,-24.9768 -1,-27c-0.37982,-0.37982 -40.89988,0 -45,0c-22.57413,0 -127.13598,-7.86402 -138,3c-1.31836,1.31836 0,10.92835 0,13	1	0	2	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456801275	3	redsport	M58,177c18.69317,0 39.18141,-18.4093 44,-16c10.51492,5.25746 28.26777,9 42,9c3.66667,0 8.40728,-2.59272 11,0c5.37944,5.37944 -4.39678,12 7,12	2	0	2	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456805069	3	redsport	M168,209c-1.24552,2.07587 -9.96821,20.03179 -8,22c11.93009,11.93009 39.89779,-15 7,-15	3	0	2	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456806909	3	redsport	M64,211c-18.17914,18.17914 16,28.39979 16,11c0,-3.63454 -2.96151,-11 -6,-11	4	0	2	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456808355	3	redsport	M17,208c0,15.72322 34,9.20864 34,3	5	0	2	stroke
pilot1	0907-f76165c1-464e-426b-960d-02a18e0f468a	1506456811533	3	redsport	M31,183c0,-6.02783 10.80812,-4 16,-4	6	0	2	stroke
