gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
0428-4,1461007991005,1,target, 159, 52, 191, 166, 245, 233, 152, 90, 2, 3, distr2, 185, 243, 144, 124, 176, 142, 53, 168, 3, 1, distr1, 125, 137, 157, 72, 95, 105, 102, 150, 1, 2, true
0428-4,1461008024929,2,target, 90, 78, 246, 56, 216, 185, 139, 82, 1, 2, distr1, 109, 73, 240, 239, 242, 66, 75, 172, 2, 1, distr2, 131, 206, 70, 108, 169, 202, 227, 234, 3, 3, true
0428-4,1461008061951,3,target, 124, 103, 79, 85, 212, 149, 249, 132, 3, 3, distr1, 230, 142, 68, 132, 113, 158, 218, 103, 1, 2, distr2, 183, 199, 72, 94, 123, 175, 217, 152, 2, 1, true
0428-4,1461008087752,4,target, 60, 134, 229, 153, 213, 71, 87, 204, 1, 2, distr1, 169, 212, 111, 97, 69, 188, 78, 58, 3, 1, distr2, 231, 165, 176, 155, 138, 115, 243, 79, 2, 3, true
0428-4,1461008136941,5,distr2, 246, 96, 176, 85, 159, 144, 105, 64, 3, 3, target, 219, 217, 224, 168, 72, 153, 247, 83, 2, 1, distr1, 222, 71, 112, 227, 90, 197, 141, 89, 1, 2, false
0428-4,1461008189839,6,target, 108, 97, 61, 139, 188, 94, 95, 175, 3, 3, distr1, 193, 236, 249, 207, 99, 92, 128, 147, 2, 2, distr2, 123, 105, 240, 246, 233, 144, 62, 242, 1, 1, true
0428-4,1461008208712,7,target, 125, 102, 129, 174, 197, 215, 212, 84, 3, 2, distr2, 247, 140, 110, 129, 233, 75, 156, 173, 1, 3, distr1, 94, 167, 213, 151, 63, 61, 76, 141, 2, 1, true
0428-4,1461008248368,8,target, 64, 230, 148, 192, 238, 127, 183, 111, 1, 3, distr1, 104, 225, 164, 193, 82, 66, 67, 57, 3, 1, distr2, 79, 232, 162, 53, 73, 222, 196, 239, 2, 2, true
0428-4,1461008280078,9,target, 213, 205, 149, 138, 148, 120, 211, 72, 2, 3, distr2, 156, 227, 63, 201, 117, 152, 70, 153, 3, 1, distr1, 191, 114, 121, 216, 57, 139, 123, 89, 1, 2, true
0428-4,1461008308053,10,target, 155, 75, 218, 85, 112, 92, 122, 114, 1, 3, distr2, 67, 225, 93, 226, 89, 69, 236, 202, 2, 1, distr1, 175, 237, 201, 149, 197, 144, 189, 196, 3, 2, true
0428-4,1461008351413,11,target, 181, 128, 87, 129, 99, 243, 98, 209, 1, 3, distr1, 164, 180, 168, 143, 233, 205, 74, 149, 2, 1, distr2, 124, 133, 145, 153, 102, 60, 76, 128, 3, 2, true
0428-4,1461008380266,12,target, 82, 157, 142, 230, 224, 161, 201, 149, 3, 3, distr1, 64, 233, 70, 142, 140, 182, 134, 220, 2, 2, distr2, 114, 186, 117, 123, 230, 99, 223, 104, 1, 1, true
0428-4,1461008405865,13,target, 222, 101, 173, 104, 212, 199, 246, 100, 3, 2, distr1, 159, 158, 58, 208, 201, 61, 223, 183, 1, 1, distr2, 192, 163, 219, 160, 223, 170, 98, 244, 2, 3, true
0428-4,1461008428401,14,target, 193, 174, 62, 52, 50, 194, 136, 63, 1, 3, distr2, 126, 90, 169, 191, 161, 59, 125, 65, 2, 1, distr1, 197, 93, 219, 211, 169, 213, 206, 110, 3, 2, true
0428-4,1461008463973,15,target, 135, 236, 71, 181, 81, 243, 51, 103, 3, 3, distr1, 236, 245, 102, 101, 52, 193, 150, 212, 2, 1, distr2, 195, 107, 142, 247, 63, 177, 147, 57, 1, 2, true
0428-4,1461008503719,16,target, 111, 238, 192, 140, 225, 75, 213, 204, 3, 3, distr2, 180, 194, 132, 114, 239, 107, 93, 105, 1, 1, distr1, 146, 234, 106, 129, 244, 172, 219, 65, 2, 2, true
0428-4,1461008536623,17,distr2, 208, 184, 178, 231, 119, 84, 164, 235, 3, 2, distr1, 58, 211, 241, 79, 74, 118, 174, 205, 1, 1, target, 185, 164, 224, 180, 65, 79, 167, 91, 2, 3, false
0428-4,1461008561971,18,target, 192, 190, 82, 85, 209, 119, 58, 94, 3, 2, distr1, 217, 65, 218, 101, 150, 127, 190, 53, 1, 3, distr2, 183, 154, 152, 248, 78, 174, 97, 143, 2, 1, true
0428-4,1461008575242,19,target, 205, 142, 231, 127, 225, 132, 160, 166, 2, 2, distr1, 123, 161, 175, 149, 105, 96, 128, 104, 3, 3, distr2, 176, 71, 86, 85, 116, 145, 202, 101, 1, 1, true
